row_id,canonical_tag,category,post_count,source_audit_verdict,effective_action,current_display_ja,current_search_ja,proposed_display_ja,proposed_search_ja,reason_code,confidence,decision_source
I70-014131,gretel_(granblue_fantasy),Character,180,FIX_DISPLAY,FIX_DISPLAY,グレーテル,,グレーテル（グランブルーファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,character_curated_context_batch016.csv
I70-014139,k.s.miracle_(prism)_(umamusume),Character,180,FIX_DISPLAY,FIX_DISPLAY,Prism(ウマ娘),,k.s.miracle (prism) (umamusume),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,character_uncertain_raw_fallback_batch044.csv
I70-014140,kaguyahime_(mahjong_soul),Character,180,FIX_DISPLAY,FIX_DISPLAY,かぐや姫,,かぐや姫（雀魂）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-014141,kite_(hunter_x_hunter),Character,180,FIX_DISPLAY,FIX_DISPLAY,カイト,,カイト（HUNTER×HUNTER）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-014155,red_(warioware),Character,180,FIX_DISPLAY,FIX_DISPLAY,レッド(メイドインワリオ),,red (warioware),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014160,shinjou_akane_(new_order),Character,180,FIX_DISPLAY,FIX_DISPLAY,新条アカネ(ニューオーダー),,新条アカネ（new order）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-014164,sovereign_2_(sekaiju),Character,180,FIX_DISPLAY,FIX_DISPLAY,金姫,,sovereign 2 (sekaiju),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,character_shortname_fallback_expanded_batch032.csv
I70-014166,unicorn_(the_gift_of_spring)_(azur_lane),Character,180,FIX_DISPLAY,FIX_DISPLAY,春の贈り物,,ユニコーン（アズールレーン）（春の贈り物）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-014173,ayame_(senran_kagura),Character,179,FIX_DISPLAY,FIX_DISPLAY,菖蒲(閃乱カグラ),,ayame (senran kagura),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014174,blade_(sesame_cake)_(honkai:_star_rail),Character,179,FIX_DISPLAY,FIX_DISPLAY,芝麻酥,,blade (sesame cake) (honkai: star rail),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-014175,bruno_(pokemon),Character,179,FIX_DISPLAY,FIX_DISPLAY,シバ(ポケモン),,bruno (pokemon),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014180,ellie_(the_last_of_us),Character,179,FIX_DISPLAY,FIX_DISPLAY,エリー（私たちの最後）,,ellie (the last of us),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014188,helena_blavatsky_(swimsuit_archer)_(third_ascension)_(fate),Character,179,FIX_DISPLAY,FIX_DISPLAY,エレナ・ブラヴァツキー(水着),,エレナ・ブラヴァツキー（キャスター）（swimsuit archer / third ascension）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-014189,hercules_(disney),Character,179,FIX_DISPLAY,FIX_DISPLAY,ヘラクレス,ヘラクレス(ディズニー),ヘラクレス（ヘラクレス（ディズニー））,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-014191,hinata_(fire_emblem),Character,179,FIX_DISPLAY,FIX_DISPLAY,日向（火の紋章）,,hinata (fire emblem),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014192,honolulu_(swimsuit)_(kancolle),Character,179,FIX_DISPLAY,FIX_DISPLAY,ホノルル(水着),,ホノルル（swimsuit）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-014194,houshou_marine_(new_year),Character,179,FIX_SEARCH,FIX_SEARCH,houshou marine (new year),,,宝鐘マリン(正月衣装),RESTORE_TRUSTED_JA_SEARCH,HIGH,search_restore_batch006.csv
I70-014195,inari_(summer_pockets),Character,179,FIX_DISPLAY,FIX_DISPLAY,イナリ,,イナリ（Summer Pockets）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-014198,kamen_rider_kuuga_(mighty_form),Character,179,FIX_DISPLAY,FIX_DISPLAY,マイティフォーム,,仮面ライダークウガ（mighty form）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_accepted_variant_identity_batch047.csv
I70-014202,little_blue_(guin_guin),Character,179,FIX_DISPLAY,FIX_DISPLAY,リトルブルー（ギンギン）,,little blue (guin guin),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-014205,medjed_(mythology),Character,179,FIX_DISPLAY,FIX_DISPLAY,メジェド,,メジェド（mythology）,,CANONICAL_CONTEXT_DISAMBIGUATION,HIGH,character_single_candidate_remaining_batch049.csv
I70-014208,momiji_(binbougami_ga!),Character,179,FIX_DISPLAY,FIX_DISPLAY,紅葉(貧乏神が!),,momiji (binbougami ga!),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014213,passionlip_(third_ascension)_(fate),Character,179,FIX_DISPLAY,FIX_DISPLAY,PassionLip（3回目の昇天）（運命）,,パッションリップ（third ascension）,,LATIN_HEAVY_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_latin_variant_fallback_batch031a.csv
I70-014218,reala_(tales),Character,179,FIX_DISPLAY,FIX_DISPLAY,リアラ,,リアラ（テイルズ オブ シリーズ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-014237,atsuko_(leotard)_(blue_archive),Character,178,FIX_DISPLAY,FIX_DISPLAY,秤アツコ(インナー),,秤アツコ（leotard）,,DERIVED_TRUSTED_BASE_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_derived_base_variant_batch036.csv
I70-014238,azami_(kagerou_project),Character,178,FIX_DISPLAY,FIX_DISPLAY,アザミ(カゲロウプロジェクト),,azami (kagerou project),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014239,bastet_(mythology),Character,178,FIX_DISPLAY,FIX_DISPLAY,バステト,,バステト（エジプト神話）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-014240,benten_(urusei_yatsura),Character,178,FIX_DISPLAY,FIX_DISPLAY,弁天,,benten (urusei yatsura),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,character_shortname_fallback_expanded_batch032.csv
I70-014242,chase_(pokemon),Character,178,FIX_DISPLAY,FIX_DISPLAY,カケル(ポケモン),,chase (pokemon),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014254,jinhsi_(peach_blossom)_(wuthering_waves),Character,178,FIX_DISPLAY,FIX_DISPLAY,今汐(桃夭灼灼),,jinhsi (peach blossom) (wuthering waves),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014256,kibutsuji_muzan_(female),Character,178,FIX_DISPLAY,FIX_DISPLAY,女無惨,,鬼舞辻無惨（女無惨）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-014258,luozhu_(the_legend_of_luo_xiaohei),Character,178,FIX_DISPLAY,FIX_DISPLAY,虚洛,,luozhu (the legend of luo xiaohei),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,character_shortname_fallback_expanded_batch032.csv
I70-014262,momo-chan_(dagasi),Character,178,FIX_DISPLAY,FIX_DISPLAY,モモちゃん（ダガシ）,,momo-chan (dagasi),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-014269,ranger_(sekaiju),Character,178,FIX_DISPLAY,FIX_DISPLAY,レンジャー,レンジャー(世界樹),レンジャー（世界樹の迷宮）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-014272,sakura_hime,Character,178,FIX_DISPLAY,FIX_DISPLAY,桜,,sakura hime,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014273,sanya_(1st_costume)_(nijisanji),Character,178,FIX_DISPLAY,FIX_DISPLAY,サーニャ(通常)(葛葉),,サーニャ（1st costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-014274,seaborn_(arknights),Character,178,FIX_DISPLAY,FIX_DISPLAY,海嗣,,seaborn (arknights),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,character_shortname_fallback_expanded_batch032.csv
I70-014275,selena:_capriccio_(pgr),Character,178,FIX_DISPLAY,FIX_DISPLAY,幻奏,,selena: capriccio (pgr),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,character_uncertain_raw_fallback_batch044.csv
I70-014287,yelan_(tranquil_banquet)_(genshin_impact),Character,178,FIX_DISPLAY,FIX_DISPLAY,夜兰(静暇雅宴),,夜蘭（原神）（tranquil banquet）,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_shortname_fallback_expanded_batch032.csv
I70-014288,yona_(akatsuki_no_yona),Character,178,FIX_DISPLAY,FIX_DISPLAY,ヨナ,,ヨナ（暁のヨナ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-014293,artoria_caster_(swimsuit_berserker)_(third_ascension)_(fate),Character,177,FIX_DISPLAY,FIX_DISPLAY,アルトリア・キャスター(水着),,アルトリア・キャスター（第一再臨）（swimsuit berserker / third ascension）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-014297,centi_(nikke),Character,177,FIX_DISPLAY,FIX_DISPLAY,センチ(勝利の女神:NIKKE),,centi (nikke),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014298,charlotte_corday_(third_ascension)_(fate),Character,177,FIX_DISPLAY,FIX_DISPLAY,シャーロットコーデイ（3回目の昇天）（運命）,,シャルロット・コルデー（third ascension）,,DERIVED_TRUSTED_BASE_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_derived_base_variant_batch036.csv
I70-014301,dawn_(palentine's_2021)_(pokemon),Character,177,FIX_DISPLAY,FIX_DISPLAY,ヒカリ(21シーズン),,dawn (palentine's 2021) (pokemon),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014303,eris_(asobi_ni_iku_yo!),Character,177,FIX_DISPLAY,FIX_DISPLAY,エリス,,エリス（あそびにいくヨ!）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,character_curated_context_batch016.csv
I70-014304,furfrou_(natural),Character,177,FIX_DISPLAY,FIX_DISPLAY,やせいのすがた,,トリミアン（natural）,,ACCEPTED_BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_accepted_variant_identity_batch047.csv
I70-014305,gyokuken,Character,177,FIX_DISPLAY,FIX_DISPLAY,玉犬,,gyokuken,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014307,hugo_(yu-gi-oh!),Character,177,FIX_DISPLAY,FIX_DISPLAY,ユーゴ(遊戯王ARC-V),,hugo (yu-gi-oh!),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014312,kido_hyde,Character,177,FIX_DISPLAY,FIX_DISPLAY,ハイド,,kido hyde,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014313,kirika_(peach88),Character,177,FIX_DISPLAY,FIX_DISPLAY,キリカ（ピーチママズン）,,kirika (peach88),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014315,komugi_(lee),Character,177,FIX_DISPLAY,FIX_DISPLAY,コムギ（リー）,,komugi (lee),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014319,mable_(pokemon),Character,177,FIX_DISPLAY,FIX_DISPLAY,モミジ(フレア団),,mable (pokemon),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014327,nino_(sunaba_suzume),Character,177,FIX_DISPLAY,FIX_DISPLAY,ニノ（スナバ・スズメ）,,nino (sunaba suzume),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014332,rashinban_musume,Character,177,FIX_DISPLAY,FIX_DISPLAY,羅針盤娘,,羅針盤娘（艦隊これくしょん）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-014333,sanallite_(tsukumo_sana),Character,177,FIX_DISPLAY,FIX_DISPLAY,サナライト（サナ島）,,sanallite (tsukumo sana),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-014334,seer_(apex_legends),Character,177,FIX_DISPLAY,FIX_DISPLAY,シーア,,シーア（エーペックスレジェンズ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-014338,sophia_valentine_(1st_costume),Character,177,FIX_DISPLAY,FIX_DISPLAY,ソフィア・ヴァレンタイン(通常),,ソフィア・ヴァレンタイン（1st costume）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-014339,sora_(spring_flight)_(nikke),Character,177,FIX_DISPLAY,FIX_DISPLAY,ソラ:スプリングフライト,,ソラ（spring flight）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-014343,tifa_lockhart_(midgard_seventh_high_school),Character,177,FIX_DISPLAY,FIX_DISPLAY,七高セーラー服,,ティファ・ロックハート（七高セーラー服）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-014346,tomimi_(silent_night)_(arknights),Character,177,FIX_DISPLAY,FIX_DISPLAY,トミミ（サイレントナイト）（arknights）,,トミミ（silent night）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-014347,twilight_sparkle_(human),Character,177,FIX_DISPLAY,FIX_DISPLAY,トワイライトスパークル,,トワイライトスパークル（人間）,,VARIANT_QUALIFIER_VISIBLE,HIGH,variant_lost_qualifier_batch003_02.csv
I70-014350,yasu_(umineko),Character,177,FIX_DISPLAY,FIX_DISPLAY,ヤス,,ヤス（うみねこのなく頃に）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-014352,zeta_(kagejitsu),Character,177,FIX_DISPLAY,FIX_DISPLAY,ゼータ(陰の実力者になりたくて!),,zeta (kagejitsu),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014358,bard_(sekaiju),Character,176,FIX_DISPLAY,FIX_DISPLAY,バード,,バード（世界樹の迷宮）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-014360,calimero_(honey_come_chatka!!),Character,176,FIX_SEARCH,FIX_SEARCH,カリメロ,カリメロ（ハニーカムチャットカ!!）,,カリメロ | カリメロ（ハニーカムチャットカ!!）,APPEND_CONFIRMED_DISPLAY_TO_SEARCH,HIGH,character_remaining_clean_sample_decisions_batch030.csv
I70-014362,cherino_(hot_spring)_(blue_archive),Character,176,FIX_DISPLAY,FIX_DISPLAY,チェリノ(温泉),,連河チェリノ（チェリノ(温泉)）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-014366,dunkerque_(summer_sucre)_(azur_lane),Character,176,FIX_DISPLAY,FIX_DISPLAY,夏のスュクレ,,ダンケルク（アズールレーン）（夏のスュクレ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,character_variant_identity_restore_batch014.csv
I70-014373,grogu,Character,176,FIX_DISPLAY,FIX_DISPLAY,グログ,,grogu,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014374,hatsuzuki_(azur_lane),Character,176,FIX_DISPLAY,FIX_DISPLAY,初月(アズールレーン),,hatsuzuki (azur lane),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014377,irys_(maid)_(hololive),Character,176,FIX_DISPLAY,FIX_DISPLAY,IRyS(メイド衣装),,irys (maid) (hololive),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,character_uncertain_raw_fallback_batch044.csv
I70-014379,kazamaki_matsuri,Character,176,FIX_DISPLAY,FIX_DISPLAY,風巻祭里,,風巻祭里（あやかしトライアングル）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-014383,malva_(pokemon),Character,176,FIX_DISPLAY,FIX_DISPLAY,パキラ,パキラ(トレーナー),パキラ（ポケットモンスター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,character_curated_context_batch016.csv
I70-014385,martha_(swimsuit_ruler)_(first_ascension)_(fate),Character,176,FIX_DISPLAY,FIX_DISPLAY,マーサ（水着の支配者）（最初の昇天）（運命）,,martha (swimsuit ruler) (first ascension) (fate),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-014387,medusa_(mythology),Character,176,FIX_DISPLAY,FIX_DISPLAY,メデューサ,,メデューサ（ギリシア神話）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-014389,meto_(cat),Character,176,FIX_DISPLAY,FIX_DISPLAY,メト,,メト（ウマ娘 プリティーダービー）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-014396,seidr_(fire_emblem),Character,176,FIX_DISPLAY,FIX_DISPLAY,セイズ,,セイズ（ファイアーエムブレム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-014407,yanhe,Character,176,FIX_DISPLAY,FIX_DISPLAY,言和,,yanhe,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014409,yuki_onna_(nurarihyon_no_mago),Character,176,FIX_DISPLAY,FIX_DISPLAY,雪女,,yuki onna (nurarihyon no mago),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_CANONICAL_IDENTITY_FALLBACK,HIGH,character_shortname_fallback_expanded_batch032.csv
I70-014414,cabba,Character,175,FIX_DISPLAY,FIX_DISPLAY,キャベ,,cabba,,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014416,clanne_(fire_emblem),Character,175,FIX_DISPLAY,FIX_DISPLAY,クラン,,クラン（ファイアーエムブレム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,character_context_disambiguation_batch013.csv
I70-014417,code:_nemesis_(elsword),Character,175,FIX_DISPLAY,FIX_DISPLAY,コード：Nemesis（Elsword）,,code: nemesis (elsword),,REJECT_UNVERIFIED_UNCERTAIN_JA_USE_CANONICAL_FALLBACK,HIGH,character_uncertain_raw_fallback_batch044.csv
I70-014421,fenrir_(shingeki_no_bahamut),Character,175,FIX_DISPLAY,FIX_DISPLAY,フェンリル,フェンリル(神撃のバハムート) | フェンリル(グラブル),フェンリル（グランブルーファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,character_curated_context_batch016.csv
I70-014423,fire_bird_(skeledirge),Character,175,FIX_DISPLAY,FIX_DISPLAY,火の鳥(ラウドボーン),,fire bird (skeledirge),,REJECT_UNVERIFIED_VARIANT_JA_USE_CANONICAL_FALLBACK,HIGH,character_unverified_variant_fallback_batch043.csv
I70-014424,fujihara_(haguhagu),Character,175,FIX_DISPLAY,FIX_DISPLAY,藤原（haguhagu）,,fujihara (haguhagu),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014427,harle_(chrono_cross),Character,175,FIX_DISPLAY,FIX_DISPLAY,ツクヨミ,,ツクヨミ（クロノ・クロス）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,character_unique_copyright_context_batch027.csv
I70-014432,kaguya_(rune_factory),Character,175,FIX_DISPLAY,FIX_DISPLAY,カグヤ(ルーンファクトリー),,kaguya (rune factory),,REJECT_UNVERIFIED_SHORT_JA_CANDIDATE_USE_CANONICAL_FALLBACK,HIGH,character_unverified_shortname_fallback_batch023.csv
I70-014436,kiana_kaslana_(valkyrie_ranger),Character,175,FIX_DISPLAY,FIX_DISPLAY,キアナ・カスラーナ（ヴァルキリー・レンジャー）,,キアナ・カスラナ（valkyrie ranger）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-014438,kizuna_ai_(a.i._games),Character,175,FIX_DISPLAY,FIX_DISPLAY,キズナアイ（A.I.ゲーム）,,キズナアイ（a.i. games）,,BASE_IDENTITY_PLUS_CANONICAL_VARIANT_FALLBACK,HIGH,character_canonical_variant_fallback_batch028.csv
I70-014439,klein_(sao),Character,175,FIX_DISPLAY,FIX_DISPLAY,クライン,クライン(SAO),クライン（ソードアートオンライン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,character_curated_context_batch016.csv
