global_row,canonical,classification_status,primary_genre_id,primary_subgenre_id,secondary_paths,confidence,reason_ja
12371,hill,PROPOSED,PLACE_BACKGROUND,,[],MEDIUM,「hill」は場所・地形・建造物を示すタグで、場所・背景から探す用途に合うため。
12372,hilt,PROPOSED,OBJECT_PROP,WEAPON,[],MEDIUM,「hilt」は武器・戦闘道具の種類を示すため、道具・小物の武器から探せるため。
12373,himalayan_poppy_(flower),PROPOSED,LIVING_NATURE,PLANT,[],HIGH,「himalayan_poppy_(flower)」は植物そのものの種類を示し、生き物・植物から直接探せるため。
12374,himaruya_hidekazu_(style),PROPOSED,STYLE_QUALITY_META,,[],HIGH,「himaruya_hidekazu_(style)」は作家・作品の画風参照を表すため、画風・加工の探索経路が適切なため。
12375,himation,PROPOSED,CLOTHING,COSTUME,[],MEDIUM,「himation」は身に着ける装飾・伝統衣装を表し、衣装から探す用途に合うため。
12376,hime_cut,PROPOSED,HAIR_FACE,,[],HIGH,「hime_cut」は髪型・目・化粧など顔まわりの特徴を表し、髪・顔から探せるため。
12377,hime_gyaru,PROPOSED,CLOTHING,COSTUME,[],MEDIUM,「hime_gyaru」は身に着ける装飾・伝統衣装を表し、衣装から探す用途に合うため。
12378,hime_lolita,PROPOSED,CLOTHING,COSTUME,[],MEDIUM,「hime_lolita」は身に着ける装飾・伝統衣装を表し、衣装から探す用途に合うため。
12379,himedanshi,UNRESOLVED,,,[],LOW,「himedanshi」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12380,himejoshi,UNRESOLVED,,,[],LOW,「himejoshi」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12381,himekaji,PROPOSED,CLOTHING,COSTUME,[],MEDIUM,「himekaji」は姫カジという服装・ファッション系統を示し、衣装から探すのが実用的なため。
12382,himematsu_school_uniform,PROPOSED,CLOTHING,UNIFORM,[],HIGH,「himematsu_school_uniform」は制服を明示するタグであり、衣装の制服から直接探せるため。
12383,himemiya_anthy_(cosplay),PROPOSED,CLOTHING,COSTUME,[],HIGH,「himemiya_anthy_(cosplay)」はコスプレ衣装を表すタグなので、人物名でなく衣装・コスチュームから発見できるため。
12384,himeya_company_uniform,PROPOSED,CLOTHING,UNIFORM,[],HIGH,「himeya_company_uniform」は制服を明示するタグであり、衣装の制服から直接探せるため。
12385,himitsu_no_valentine_daisakusen!_(project_sekai),UNRESOLVED,,,[],LOW,「himitsu_no_valentine_daisakusen!_(project_sekai)」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12386,himitsucalibur_(fate),UNRESOLVED,,,[],LOW,「himitsucalibur_(fate)」はタグ名だけでは描写対象または行為を十分に特定できず、17分類のどれかへ押し込む根拠が不足するため。
12387,himukai_yuuji_(style),PROPOSED,STYLE_QUALITY_META,,[],HIGH,「himukai_yuuji_(style)」は作家・作品の画風参照を表すため、画風・加工の探索経路が適切なため。
12388,himura_kiseki_(style),PROPOSED,STYLE_QUALITY_META,,[],HIGH,「himura_kiseki_(style)」は作家・作品の画風参照を表すため、画風・加工の探索経路が適切なため。
12389,hina_(blue_archive)_(cosplay),PROPOSED,CLOTHING,COSTUME,[],HIGH,「hina_(blue_archive)_(cosplay)」はコスプレ衣装を表すタグなので、人物名でなく衣装・コスチュームから発見できるため。
12390,hina_ningyou,PROPOSED,OBJECT_PROP,DAILY,[],HIGH,「hina_ningyou」は雛人形という飾り物を示し、道具・小物から探せるため。
12391,hinadan,PROPOSED,OBJECT_PROP,DAILY,[],MEDIUM,「hinadan」は雛人形を飾る段飾りという具体的な什器を示すため、道具・小物から探せるため。
12392,hinamatsuri,UNRESOLVED,,,[],LOW,「hinamatsuri」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12393,hinanawi_tenshi_(cosplay),PROPOSED,CLOTHING,COSTUME,[],HIGH,「hinanawi_tenshi_(cosplay)」はコスプレ衣装を表すタグなので、人物名でなく衣装・コスチュームから発見できるため。
12394,hinduism,UNRESOLVED,,,[],LOW,「hinduism」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12395,hino_minami_high_school_uniform,PROPOSED,CLOTHING,UNIFORM,[],HIGH,「hino_minami_high_school_uniform」は制服を明示するタグであり、衣装の制服から直接探せるため。
12396,hip_armor,PROPOSED,CLOTHING,COSTUME,[],MEDIUM,「hip_armor」は腰部に着用する防具を示し、衣装・装備から探す用途に合うため。
12397,hip_attack,PROPOSED,ACTION_CONTACT,INTERACTION,[],MEDIUM,「hip_attack」は腰を使って攻撃する動作を示し、行為・接触から探せるため。
12398,hip_bones,PROPOSED,BODY_PART,,[],MEDIUM,「hip_bones」は身体部位または身体状態の特徴を示し、身体・部位・状態から探すのが適切なため。
12399,hip_dips,PROPOSED,BODY_PART,,[],MEDIUM,「hip_dips」は身体部位または身体状態の特徴を示し、身体・部位・状態から探すのが適切なため。
12400,hip_flask,PROPOSED,OBJECT_PROP,DAILY,[],HIGH,「hip_flask」は携帯用の酒瓶という具体的な物体を示し、道具・小物から探せるため。
12401,hip_focus,PROPOSED,COMPOSITION_CAMERA,,[],MEDIUM,「hip_focus」は画面の注目範囲を腰に置く構図を示し、構図・画角から探すのが実用的なため。
12402,hip_gear,UNRESOLVED,,,[],LOW,「hip_gear」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12403,hip_hop,UNRESOLVED,,,[],LOW,「hip_hop」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12404,hip_strap,PROPOSED,CLOTHING,ACCESSORY,[],MEDIUM,「hip_strap」は身に着ける衣装・装飾の種類を示し、衣装から探す用途に合うため。
12405,hip_tattoo,PROPOSED,BODY_PART,,[],MEDIUM,「hip_tattoo」は身体部位または身体状態の特徴を示し、身体・部位・状態から探すのが適切なため。
12406,hip_vent,PROPOSED,CLOTHING,ACCESSORY,[],MEDIUM,「hip_vent」は身に着ける衣装・装飾の種類を示し、衣装から探す用途に合うため。
12407,hiphighs,PROPOSED,CLOTHING,EVERYDAY,[],MEDIUM,「hiphighs」は衣服・靴の種類または形状を示し、衣装から探せるため。
12408,hippie,UNRESOLVED,,,[],LOW,「hippie」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12409,hippopotamus,PROPOSED,LIVING_NATURE,CREATURE,[],HIGH,「hippopotamus」は生物または植物そのものの種類を示し、その対象から直接探せるため。
12410,hippopotamus_ears,PROPOSED,BODY_PART,,[],MEDIUM,「hippopotamus_ears」はカバの耳という動物の部位を示し、身体・部位から探せるため。
12411,hippopotamus_girl,UNRESOLVED,,,[],LOW,「hippopotamus_girl」はタグ名だけでは描写対象または行為を十分に特定できず、17分類のどれかへ押し込む根拠が不足するため。
12412,hippopotamus_tail,PROPOSED,BODY_PART,,[],MEDIUM,「hippopotamus_tail」はカバの尾という動物の部位を示し、身体・部位から探せるため。
12413,hips_in_air,PROPOSED,POSE_MOVEMENT,,[],HIGH,「hips_in_air」は身体の姿勢・運動を示すため、ポーズ・動きから直接探せるため。
12414,hipster,UNRESOLVED,,,[],LOW,「hipster」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12415,hirabitai,PROPOSED,BODY_PART,,[],MEDIUM,「hirabitai」は額の形状を示すタグなので、身体・部位から探すのが実用的なため。
12416,hiraikotsu,UNRESOLVED,,,[],LOW,「hiraikotsu」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12417,hirano_kouta_(style),PROPOSED,STYLE_QUALITY_META,,[],HIGH,「hirano_kouta_(style)」は作家・作品の画風参照を表すため、画風・加工の探索経路が適切なため。
12418,hirasawa_yui's_middle_school_uniform,PROPOSED,CLOTHING,UNIFORM,[],HIGH,「hirasawa_yui's_middle_school_uniform」は制服を明示するタグであり、衣装の制服から直接探せるため。
12419,hirasawa_yui_(cosplay),PROPOSED,CLOTHING,COSTUME,[],HIGH,「hirasawa_yui_(cosplay)」はコスプレ衣装を表すタグなので、人物名でなく衣装・コスチュームから発見できるため。
12420,hiroshima_prefecture,PROPOSED,PLACE_BACKGROUND,,[],MEDIUM,「hiroshima_prefecture」は場所・地形・建造物を示すタグで、場所・背景から探す用途に合うため。
12421,hiroshimaben,UNRESOLVED,,,[],LOW,「hiroshimaben」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12422,hirschgeweih_antennas,PROPOSED,OBJECT_PROP,DAILY,[],MEDIUM,「hirschgeweih_antennas」は八木アンテナという機器・物体を示すため、道具・小物から探せるため。
12423,hishaku,PROPOSED,OBJECT_PROP,DAILY,[],HIGH,「hishaku」は柄杓という道具を示すため、日用品・小物から直接探せるため。
12424,hishimochi,PROPOSED,OBJECT_PROP,FOOD,[],HIGH,「hishimochi」は食べ物・飲み物の種類を示し、道具・小物の食べ物から直接探せるため。
12425,hissing,PROPOSED,ACTION_CONTACT,INTERACTION,[],MEDIUM,「hissing」は人や物との具体的な動作・関係を示し、行為・接触から探せるため。
12426,historical_american_flag,PROPOSED,TEXT_SYMBOL,SYMBOL,[],MEDIUM,「historical_american_flag」は歴史的意匠の国旗を示し、旗の記号・標章から探すのが実用的なため。
12427,historical_connection,UNRESOLVED,,,[],LOW,「historical_connection」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12428,historical_event,UNRESOLVED,,,[],LOW,「historical_event」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12429,historical_name_connection,UNRESOLVED,,,[],LOW,「historical_name_connection」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12430,hisuian_poke_ball,PROPOSED,OBJECT_PROP,DAILY,[],MEDIUM,「hisuian_poke_ball」はモンスターボールの形をした携帯アイテムを示し、道具・小物から探せるため。
12431,hitachi_magic_wand,PROPOSED,OBJECT_PROP,DAILY,[],MEDIUM,「hitachi_magic_wand」は電動マッサージ器という具体的な器具を示すため、道具・小物から探せるため。
12432,hitbox,PROPOSED,STYLE_QUALITY_META,,[],MEDIUM,「hitbox」は画面の加工・質感または独立した色柄の特徴を示すため、その視覚表現から探すのが実用的なため。
12433,hitchhiking,PROPOSED,ACTION_CONTACT,INTERACTION,[],MEDIUM,「hitchhiking」は人や物との具体的な動作・関係を示し、行為・接触から探せるため。
12434,hitler_youth,UNRESOLVED,,,[],LOW,「hitler_youth」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12435,hitodama,UNRESOLVED,,,[],LOW,「hitodama」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12436,hitting,PROPOSED,ACTION_CONTACT,INTERACTION,[],MEDIUM,「hitting」は人や物との具体的な動作・関係を示し、行為・接触から探せるため。
12437,hk416_(girls'_frontline)_(cosplay),PROPOSED,CLOTHING,COSTUME,[],HIGH,「hk416_(girls'_frontline)_(cosplay)」はコスプレ衣装を表すタグなので、人物名でなく衣装・コスチュームから発見できるため。
12438,ho-kago_tea_time,UNRESOLVED,,,[],LOW,「ho-kago_tea_time」は固有名・ミーム・抽象概念の意味が絵の具体的な対象を一意に示さず、名称だけでは安全な分類先を決められないため。
12439,ho-kago_tea_time_t-shirt,PROPOSED,CLOTHING,EVERYDAY,[],MEDIUM,「ho-kago_tea_time_t-shirt」はバンド名の修飾があっても描写対象はTシャツであり、衣服から探す用途が明確なため。
12440,hobble,PROPOSED,ACTION_CONTACT,INTERACTION,[],MEDIUM,「hobble」は人や物との具体的な動作・関係を示し、行為・接触から探せるため。
12441,hobble_dress,PROPOSED,CLOTHING,EVERYDAY,[],MEDIUM,「hobble_dress」は衣服・履物の種類や形を示し、衣装から探す用途に合うため。
12442,hobble_skirt,PROPOSED,CLOTHING,EVERYDAY,[],MEDIUM,「hobble_skirt」は衣服・履物の種類や形を示し、衣装から探す用途に合うため。
12443,hobby_horse,PROPOSED,OBJECT_PROP,DAILY,[],MEDIUM,「hobby_horse」は棒馬という遊具・小物を示すため、道具・小物から探すのが実用的なため。
