identity_key,is_general,is_special,general_canonical,general_status,general_primary_path,general_secondary_paths,general_confidence,special_id,special_tag,generation_family,generation_role,promotion_status,meaning_status,issue104_reviewed,issue104_review_source,issue104_product_fit_decision,issue104_adult_domains,issue104_post_count,sample_stratum,sample_rank,candidate_class,candidate_status,reviewed_class,review_reason,signal_conflict
silver_boots,YES,NO,silver_boots,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0029587a21da79497e9d557047366c10443602dd1b11cd9e047b7df440f0c154,,,,,
fur-trimmed_skirt,YES,NO,fur-trimmed_skirt,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,002ad8f7597d4418c3f078e0896ffe547286dcc6b8fe15c3016b37362a4d9973,,,,,
purple-tinted_eyewear,YES,NO,purple-tinted_eyewear,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,002c287429176f229f2e5ca8bd353f25906f60a2ff184a0e1fb4957fd4094487,,,,,
no_(gesture),YES,NO,no_(gesture),PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0033c67429fa3fc9c0208f97ce6ed0af58e0e8763499115ce01820236b2536b4,,,,,
singing,YES,NO,singing,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,003535fb9918b0f29a1b5cd2b31d949b9cc21e5d73876bdcd3cc13d81be8f71e,,,,,
tied_tank_top,YES,NO,tied_tank_top,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0037297601c3db836c146cdb831113e8f980978d0b72b80fe9eac5ed9c64a63c,,,,,
purple_cardigan,YES,NO,purple_cardigan,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0042623c21e827971ea1afe9029cdc02ba9f1122d1c27a85dcd890cda36c1ee0,,,,,
mechanical_dress,YES,NO,mechanical_dress,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,004541289aede6078bfc400c54b5079512591ab4fb4c235b84974f23ef09d9c4,,,,,
armored_corset,YES,NO,armored_corset,PROPOSED,CLOTHING/COSTUME,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,004aa282a3aef0ab32f79aa0eb862da7d912863096db2562b01e1c0267fbb85f,,,,,
miko,YES,NO,miko,PROPOSED,CLOTHING/COSTUME,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0052a81aab02b8c584bf6f3a5cdeb5344d6077b91b2ab333c116b299a9516bd8,,,,,
single_bare_arm,YES,NO,single_bare_arm,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0061526aae85cafbdb943ebe8a13b90a0502591464a74ea7ef09fc9a2f7fcddd,,,,,
sonobeno_high_school_uniform,YES,NO,sonobeno_high_school_uniform,PROPOSED,CLOTHING/UNIFORM,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0076e695b63df0d0ac247c21010730eb0b90e18b043c91463d9931a37185ac92,,,,,
hooded_shrug,YES,NO,hooded_shrug,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0077e25b7a56e7f568f329f3da3eac6074b868e037a350130ebb8c390e861462,,,,,
tight_shirt,YES,NO,tight_shirt,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,007e041ade8391b28ba0f4db0fd4bc4be2aa0d648fb3f87eb5339375c1c0a9aa,,,,,
sneaking_suit,YES,NO,sneaking_suit,PROPOSED,CLOTHING/COSTUME,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,008563a64778813255247dfd9d0df0b88856174532a8cc0802d1556e6b3cf9c6,,,,,
top_hat,YES,NO,top_hat,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,008fad3b4a149f0bb44aa849fdf94903d6de2f74cde30f05a0645e8762b45734,,,,,
gauze_on_arm,YES,NO,gauze_on_arm,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0092113dffba9baab1e7b63a9c0fdd60edbf8ab1a1a23b0536ea4ad418eb1de5,,,,,
green_horns,YES,NO,green_horns,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0094abaabb48ac3cc7e07bbb9fd7fbb67da013bca2d40099f6b4b4ac6b43d6a2,,,,,
upper_body,YES,NO,upper_body,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,009510957c2ebe96347f1b6473db5aae1715c35d8b9c4f5848d33168a4fc1a17,,,,,
fur-trimmed_shoes,YES,NO,fur-trimmed_shoes,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0096325f260242b2af88c02e04fde38f520a4e8049085ead35d75a0bb55d6f14,,,,,
holding_stuffed_toy,YES,NO,holding_stuffed_toy,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,009c1e088eaf7f97a4b7128d3681027e54481680fd8f2b52b1c7d2fa67300f36,,,,,
triceps,YES,NO,triceps,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00a5e06cefd3f9c22096ec190d334442dc6103a5ba9f64d36cd031ace4fcedc1,,,,,
shinra_infantry_uniform,YES,NO,shinra_infantry_uniform,PROPOSED,CLOTHING/UNIFORM,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00ac5f931eaf26475fc9db7f38de1f9752f86539205ed91a752addd5ee6bb576,,,,,
shishio_makoto_(cosplay),YES,NO,shishio_makoto_(cosplay),PROPOSED,CLOTHING/COSTUME,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00b0789674c7759f1ce0abad760007f2b6dd34263b6be2daa98b5ee50b44b1ea,,,,,
skeletal_tail,YES,NO,skeletal_tail,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00b5e283102dae47d558ae0ffcd4c36f47b1458f7dd3331465ea2c5afd49ed7f,,,,,
hairclip,YES,NO,hairclip,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00b670910015b1b560783f6451bb172a22ed74dc27ae7dced4c6c155ba1ea07a,,,,,
spiked_necklace,YES,NO,spiked_necklace,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00b9471a0cd87943a117b8be23d70370975d2742fffa6de5a191b22846ca3074,,,,,
print_skirt,YES,NO,print_skirt,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00bba5cc310e794074d2e1ba9610d05d2185550cb9b328cc0c1836be11cfd8b1,,,,,
flower-trimmed_sleeves,YES,NO,flower-trimmed_sleeves,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00bdd93e1486891c94a7e1c33ac1175167be89a2eff0532bbaa3d2ca3888ed2f,,,,,
latex_bikini,YES,NO,latex_bikini,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00bf01394a14254ad09cadc034d6654e6999330d4d205f6a50d850bf08ae2b03,,,,,
ear_scrunchie,YES,NO,ear_scrunchie,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00c0f4093ace23f0e1680b41e0748584678f9a0c0825f2861035d31ec81dd0d5,,,,,
torn_paper,YES,NO,torn_paper,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00c24148b3c96f0c2e4aae65f753ebb52b6984b525f442dab53d6abae415e49b,,,,,
scarab,YES,NO,scarab,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00cc6ced427e05459230b719984af7ff3f541b7cf21bd64ab99564728fa347c2,,,,,
pectoral_lift,YES,NO,pectoral_lift,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00cd2ed9b9cb7438bb883f538bcbed88b9a5acb4fb74f0cd1ddab046e381e9f4,,,,,
bra_in_mouth,YES,NO,bra_in_mouth,PROPOSED,ACTION_CONTACT/INTERACTION,"[""CLOTHING/EVERYDAY""]",HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00d2a18de54b9087f2ebd897569615048a49869785a203b022a9486b398831dd,,,,,
alternate_uniform,YES,NO,alternate_uniform,PROPOSED,CLOTHING/UNIFORM,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00d47b58feb02c405357b1f9a5c6f257c619e32145a98d8a1b436b40ed222397,,,,,
mikagura_uniform,YES,NO,mikagura_uniform,PROPOSED,CLOTHING/UNIFORM,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00d58329f85ebe978a92a8f6ef0aacfae2cb912d9d9a1c80ee79c27bef19f49e,,,,,
gazelle_horns,YES,NO,gazelle_horns,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00d60bbdfcf330125837d6bafde9baef47038d72290fbe4883e5f2feec46ab75,,,,,
holding_broom,YES,NO,holding_broom,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00dde4ab8fb141376cd007247a48f309e213c98c27608f5d371b03cb4d587bd0,,,,,
patting_belly,YES,NO,patting_belly,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00ddeea67ed1492f1f799f8e68636301523fdc27960ff0909d3eeec13a59856a,,,,,
bloomers,YES,NO,bloomers,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00f4d09ec89c7bdcd1b599179165a6f93571f6bd94845a0c825d630f052fc7ef,,,,,
pendant,YES,NO,pendant,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00f54725d488ff7678d8994cc69e128f1ad4cd243edb2fb07a16ac27065b8f41,,,,,
shoulder-to-shoulder,YES,NO,shoulder-to-shoulder,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,00fff36349feeabb4f5aa821e062f28e466f47825c4807f22baed3cf2db940e2,,,,,
wet_fundoshi,YES,NO,wet_fundoshi,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01012e91a9c3dee50caeaa8cfd40f63b98dedb7716cedfbc56b9a293b1c8ab20,,,,,
cross-laced_pants,YES,NO,cross-laced_pants,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01198cbc94b510afb0969c00b3ab99ba30b8b23e55aa25acfb933caf11b75fb3,,,,,
cross_tattoo,YES,NO,cross_tattoo,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,011ae0b426c83182869ad7f823c3692071b82abc9bca2cf328fddfa220f26352,,,,,
face-to-face,YES,NO,face-to-face,PROPOSED,ACTION_CONTACT/INTERACTION,[],MEDIUM,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,011dae06590c4e7b9112b8f615ebb3ed22097ae5ff4afd0d9d3e1ae1ba879dd6,,,,,
heart_bra,YES,NO,heart_bra,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0121d60807389f574097f92dc8a6be7059dcc77f41e02bc72f7d1c592c855011,,,,,
holding_polearm,YES,NO,holding_polearm,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0126f73fac72214c18e7eb0a6c9aabfc6fdb331b93c2c9caf65f8b591304df99,,,,,
tatsumaki_(cosplay),YES,NO,tatsumaki_(cosplay),PROPOSED,CLOTHING/COSTUME,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,012d81cdc07f2498312f4eb09ef42b5ddd1774801ce9137b1a7c87edde71e298,,,,,
ascot_between_breasts,YES,NO,ascot_between_breasts,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,012e4fe7e855f9b48b6448df69df5934aae72ce4d3f65a839e3222e08b4982e8,,,,,
buttons,YES,NO,buttons,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01311f2109fcf971345411856a29381cd1a8eb41fd6e9916dd0e82fa162c443a,,,,,
animal_feet,YES,NO,animal_feet,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01365ef3e31fd9bc4ed46d5469ba1e164a2905627714425a2c0024dcffdddd42,,,,,
arrow_through_heart,YES,NO,arrow_through_heart,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,013979c9cb10ed1417e67004c99306d140cfa3f03e0d468a24846ea1c3514672,,,,,
corsage,YES,NO,corsage,PROPOSED,CLOTHING/ACCESSORY,[],MEDIUM,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,013fcb7afe7be086ad6cd43fa079de429a6f666316d04340fae2985ab93e1f03,,,,,
baby_carry,YES,NO,baby_carry,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0141c92999d5e3e0a0ecbcce830acd24d3a02a10c698b65ba6919ac30ac75761,,,,,
shorts_under_shorts,YES,NO,shorts_under_shorts,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0146ca2748a8ad93dadfb894912cecefd27a6635e81ea788edb5de01d6c906a0,,,,,
saiyan_armor,YES,NO,saiyan_armor,PROPOSED,CLOTHING/COSTUME,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,014b0d6eec44f294f012e4759f78a7b4575aeae6eb96714ef1069679056bb178,,,,,
face_to_pecs,YES,NO,face_to_pecs,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,014db6169966fa1e1dd618f2b2446ba7d642f5d9aaede05edc2033dedac95e68,,,,,
tsuka_(handle),YES,NO,tsuka_(handle),PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,015762b17f231df2dd99682a20d1bbfb9a3f8730dea712ba9c75ef1eb742fac5,,,,,
crotch_plate,YES,NO,crotch_plate,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,015ccfb207d3a9d4fae735e116881f5167cdb87098a2a4e65aef8bf82f5613dc,,,,,
tied_sweater,YES,NO,tied_sweater,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0165c9b4988fc7f159af4128dbbf748cf599527e99f1f42b6a2f3015674c76f6,,,,,
blue_assault_visor,YES,NO,blue_assault_visor,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,016f3a86b869023da96789a1ab3a40e48d762903db8b3cca57b3ccb127d0b568,,,,,
polka_dot_scarf,YES,NO,polka_dot_scarf,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,016f6495c088a4e8400f67225bd6364a5e5838c56db190a79231665391f4e8af,,,,,
ribbon_in_mouth,YES,NO,ribbon_in_mouth,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0170b3e8c84f79a5f5eb8dd1cbfa1ac7029a70f5a4cbcf355093c5424e867238,,,,,
holding_mirror,YES,NO,holding_mirror,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0171f80ad0c78192f85ba6f9035434f72d0bf863e1b1c72485b95c2585330d23,,,,,
back_pain,YES,NO,back_pain,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,017eb9d15c55a1903a84950ba3e74ca61228124877d930bcf629910074e7dab0,,,,,
extendable_limbs,YES,NO,extendable_limbs,PROPOSED,BODY_PART,[],MEDIUM,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,017fa6c16195a5973237a5b05df6302ae36835faa4297d30559522eb6966498f,,,,,
muscular,YES,NO,muscular,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,018210d171e74a13d59b4803d4199702c9e29bf0b68290803640f707ee49d81e,,,,,
stepping_stones,YES,NO,stepping_stones,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0183adf106e2ae1dc27583efe5e8c95fe0324f2df3f296a3371a47ab4b05e4d9,,,,,
hakusen_academy_school_uniform,YES,NO,hakusen_academy_school_uniform,PROPOSED,CLOTHING/UNIFORM,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01843a5be35f49bba3b544ec951b74b9ebfb010ace170bf95b42d7be3b61eec8,,,,,
comically_large_ears,YES,NO,comically_large_ears,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,018737463bdb63d82c1d72d94ecfd1e4eb8d5a26a4bba62649e274a0710bec35,,,,,
plaid_armband,YES,NO,plaid_armband,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,018f53992cb2265e462a85e70ff5e817bc2529f2e1f001d6f4a93ef8845b2a47,,,,,
heijou_institute_school_uniform,YES,NO,heijou_institute_school_uniform,PROPOSED,CLOTHING/UNIFORM,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0195f3d5acbbc768540b2928ad24ab26e95088929133027cf477f21bee5db0ee,,,,,
diana_(pragmata)_(cosplay),YES,NO,diana_(pragmata)_(cosplay),PROPOSED,CLOTHING/COSTUME,[],MEDIUM,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01986ccd26243cccae36ae38ed31cd703d5401c2fc676e008f44b3618b66cc7f,,,,,
kidnapped,YES,NO,kidnapped,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,019d27e26ecf7eba638a7788d4e8948dfa84278cfe3f6b9c73402df22c4fef98,,,,,
brushing_another's_teeth,YES,NO,brushing_another's_teeth,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,019fd3074bb7c9743f5064f9dc56970851b5db140d2b3ca40f6b30d2c9906e4e,,,,,
winter_clothes,YES,NO,winter_clothes,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01a3151a77786d5d317ee30ed692c16508bf0840283bb30093bc50cc7d540d8d,,,,,
kousaka_kirino's_school_uniform,YES,NO,kousaka_kirino's_school_uniform,PROPOSED,CLOTHING/UNIFORM,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01a61a897a854c439180e651c6d1a3bdc5beb9731f202ff674a81b941fa25f97,,,,,
side-tie_vest,YES,NO,side-tie_vest,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01ac87e63f3b6308c74794799da7389213c3a162d3dca7369c982dcc2467a03a,,,,,
red_happi,YES,NO,red_happi,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01b278b32f59b44498cbaa1eb95e33b1f87f0a0347580166c5a8d1d4774a2c95,,,,,
gradient_cloak,YES,NO,gradient_cloak,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01b678590d2ef9e96c91dc3fa12b47b7b3ff4325363c1ff369c195a607e9c2a0,,,,,
ao_nhat_binh,YES,NO,ao_nhat_binh,PROPOSED,CLOTHING/COSTUME,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01ba040c2dffb01065574b651064e08e559f193b87aa48c6d12c1903d2035e8d,,,,,
mask,YES,NO,mask,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01bbe7513b4b21afc56fc9315bb94fad5f93f28b4226a59bc927094a34d8becf,,,,,
badger_tail,YES,NO,badger_tail,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01bcc1aa2204d3c32a089435afa7c534d4b18fed0cdba3d484a21c3ad697a94b,,,,,
orange_pubic_hair,YES,NO,orange_pubic_hair,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01bed40c8a687acc00be29a25a45874a0aec76cac1c04e5cb0034732bddb8837,,,,,
shiranui_mai_(cosplay),YES,NO,shiranui_mai_(cosplay),PROPOSED,CLOTHING/COSTUME,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01c1b066b11f3a31e27b849673a373769b4602407fe391471df1fa449a83b8d9,,,,,
purple_pants,YES,NO,purple_pants,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01c3738b05b09cb533020d7b3cdc65e68a125aef7e469b88af1577209c40eba2,,,,,
holding_tennis_racket,YES,NO,holding_tennis_racket,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01c65059462e060702becbc5be18ad1d4e94d746172be8dc882ddaebb44b81c8,,,,,
polyamory,YES,NO,polyamory,PROPOSED,ACTION_CONTACT/INTERACTION,[],MEDIUM,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01ca1c086030c0c49742771e81a9fba28565714a46013d38332e3e9f7805b0f8,,,,,
hitting,YES,NO,hitting,PROPOSED,ACTION_CONTACT/INTERACTION,[],MEDIUM,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01cff54a5a6fcaa140fca3b020d527c133ed14bbe3c256ec094232e67690facf,,,,,
tokai_teio_(umamusume)_(cosplay),YES,NO,tokai_teio_(umamusume)_(cosplay),PROPOSED,CLOTHING/COSTUME,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01d2242e119824065f4d7ae9333fa1fe3c7c3e524bb88f866ef54df3748c8854,,,,,
white_mittens,YES,NO,white_mittens,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01d267ab87deb0dae0d68e3ba1f12ee220167a3c3ce8da64fc8b188a84040bea,,,,,
halo_behind_head,YES,NO,halo_behind_head,PROPOSED,CLOTHING/ACCESSORY,[],MEDIUM,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01d4df0573d44ab32d0036bf5cd0c29e166e470c92d148203aea423ccced3a90,,,,,
flat_chest,YES,NO,flat_chest,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01db3cd3ad3080f866918025775b032dc38ecb5c22f88f41c16d07491ecbc8f9,,,,,
licking_self,YES,NO,licking_self,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01e38c615e6d41d482dcc9d539f8b86ac1d64068c032773cc5341bd0329b028d,,,,,
fur-trimmed_socks,YES,NO,fur-trimmed_socks,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01e6dda9cdb03a6380cdc13c71bf40eb0c0d8b7cb19c15153e8e2953fbad2184,,,,,
spine_sword,YES,NO,spine_sword,PROPOSED,BODY_PART,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01e7be25bbe6374b0a1a10c8a3a6ad70f5af0c98fda667de5e598eab80a4e77a,,,,,
kamado_nezuko_(cosplay),YES,NO,kamado_nezuko_(cosplay),PROPOSED,CLOTHING/COSTUME,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01ea356c22ebb8906a139365226b3856f5323ac2b94125dad64db83d10d3331b,,,,,
notched_lapels,YES,NO,notched_lapels,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01f01b38d51003a8a1afdfbe77893d8b57a8704a411240e75c78c266825c6971,,,,,
flower_hairband,YES,NO,flower_hairband,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01facc35a1155f1a311b289995ca8a8998f8086814fbad1ffa424e9e91bf4986,,,,,
black_undershirt,YES,NO,black_undershirt,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01fc026b6d57a460079942b38351d926cb6092e531bc7338feda1e7869e63c91,,,,,
blue_bridal_gauntlets,YES,NO,blue_bridal_gauntlets,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01ff95657de1c37bf11953b0b10018def9e798b20664df1cfbea556d783508c9,,,,,
latex_skirt,YES,NO,latex_skirt,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,01ffa8f39b88b8c66d43de783023c4d0e1c17193b97ee6cc230db99f56f4be43,,,,,
aqua_shawl,YES,NO,aqua_shawl,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,0206971ab268b5550a801870afed69b6dd16d73dc1e9ec1eb794fdf3faf1c186,,,,,
tongue_scarf,YES,NO,tongue_scarf,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,,,,,,,NO,,,,,BOUNDARY_GENERAL_ONLY,02082a95daf5a71a2d4785af6cc28895680b07674a557c680e27470f695a5cb1,,,,,
