global_row,canonical,classification_status,primary_path,secondary_paths,confidence,classification_reason,source_batch,source_global_row,correction_ids
5314,clipping_another's_nails,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5314,[]
5315,clipping_fingernails,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5315,[]
5316,clipping_toenails,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5316,[]
5317,clitoral_circular_saw,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5317,[]
5318,clitoral_hood,PROPOSED,BODY_PART,[],HIGH,性器の解剖学的部位として探すタグ。,7,5318,[]
5319,clitoral_injection,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5319,[]
5320,clitoral_piercing,PROPOSED,BODY_PART,[],HIGH,身体装飾・傷跡など身体状態として探すタグ。,7,5320,[]
5321,clitoral_stimulation,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5321,[]
5322,clitoral_stimulation_through_clothes,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5322,[]
5323,clitoral_suction_vibrator,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5323,[]
5324,clitoris,PROPOSED,BODY_PART,[],HIGH,身体の部位・特徴・状態として探すタグ。,7,5324,[]
5325,clitoris_bar,PROPOSED,BODY_PART,[],MEDIUM,性器周辺の身体装飾・状態として探すタグ。,7,5325,[]
5326,clitoris_chain,PROPOSED,ACTION_CONTACT/INTIMATE,[],MEDIUM,性器への拘束・接触表現として探すタグ。,7,5326,[]
5327,clitoris_clamp,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,性器への器具接触として探すタグ。,7,5327,[]
5328,clitoris_leash,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,性器への拘束・接触表現として探すタグ。,7,5328,[]
5329,clitoris_peek,PROPOSED,BODY_PART,[],HIGH,性器の見え方・身体状態として探すタグ。,7,5329,[]
5330,clitoris_pull,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,性器への接触行為として探すタグ。,7,5330,[]
5331,clitoris_ring,PROPOSED,BODY_PART,[],MEDIUM,性器周辺の装飾・身体状態として探すタグ。,7,5331,[]
5332,clitoris_slip,PROPOSED,BODY_PART,[],MEDIUM,性器の見え方・身体状態として探すタグ。,7,5332,[]
5333,clitoris_torture,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,性器への接触行為として探すタグ。,7,5333,[]
5334,clitoris_tweak,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,性器への接触行為として探すタグ。,7,5334,[]
5335,cloaca,PROPOSED,BODY_PART,[],HIGH,身体の部位・特徴・状態として探すタグ。,7,5335,[]
5336,cloak,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,衣服・装備・着用装飾として探すタグ。,7,5336,[]
5337,cloak_lift,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5337,[]
5338,cloche_hat,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,着用する装飾・小物として探すタグ。,7,5338,[]
5339,clock,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,画面に置く・持たせる具体物として探すタグ。,7,5339,[]
5340,clock_eyes,PROPOSED,HAIR_FACE,[],HIGH,目の外観・時計モチーフとして探すタグ。,7,5340,[]
5341,clock_hair_ornament,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,髪飾りとして探すタグ。,7,5341,[]
5342,clock_hands,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,画面に置く・持たせる具体物として探すタグ。,7,5342,[]
5343,clock_hat_ornament,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,帽子の装飾として探すタグ。,7,5343,[]
5344,clock_necklace,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,衣服・装備・着用装飾として探すタグ。,7,5344,[]
5345,clock_print,PROPOSED,COLOR_APPEARANCE,[],HIGH,模様・柄として探すタグ。,7,5345,[]
5346,clock_tower,PROPOSED,PLACE_BACKGROUND,[],HIGH,場所・背景・空・天体として探すタグ。,7,5346,[]
5347,clockshow,UNRESOLVED,,[],LOW,固有名・抽象概念で、名称だけでは実用発見経路を安全に確定できない。,7,5347,[]
5348,clockwork,PROPOSED,STYLE_QUALITY_META,[],MEDIUM,機械仕掛け・時計仕掛けの表現要素として探すタグ。,7,5348,[]
5349,clogs,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,衣服・装備・着用装飾として探すタグ。,7,5349,[]
5350,clone,PROPOSED,PERSON_COUNT,[],HIGH,人物の役柄・関係・人数として探すタグ。,7,5350,[]
5351,clone_harem,PROPOSED,PERSON_COUNT,[],HIGH,人物の役柄・関係・人数として探すタグ。,7,5351,[]
5352,clone_trooper,PROPOSED,PERSON_COUNT,[],MEDIUM,人物・兵士の役柄として探すタグ。,7,5352,[]
5353,close-quarters_combat,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,対人戦闘の行為として探すタグ。,7,5353,[]
5354,close-up,PROPOSED,COMPOSITION_CAMERA,[],HIGH,写る範囲・注目対象・視点として探すタグ。,7,5354,[]
5355,close_game/offline_(project_sekai),UNRESOLVED,,[],LOW,固有名・抽象概念で、名称だけでは実用発見経路を安全に確定できない。,7,5355,[]
5356,closed_curtains,PROPOSED,PLACE_BACKGROUND,[],HIGH,場所・背景・空・天体として探すタグ。,7,5356,[]
5357,closed_eyes,PROPOSED,EXPRESSION_EMOTION,[],HIGH,表情・感情状態として探すタグ。,7,5357,[]
5358,closed_lab_coat,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,衣服・装備・着用装飾として探すタグ。,7,5358,[]
5359,closed_mouth,PROPOSED,EXPRESSION_EMOTION,[],HIGH,表情・感情状態として探すタグ。,7,5359,[]
5360,closed_umbrella,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,画面に置く・持たせる具体物として探すタグ。,7,5360,[]
5361,closet,PROPOSED,PLACE_BACKGROUND,[],HIGH,場所・背景・空・天体として探すタグ。,7,5361,[]
5362,closing_book,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5362,[]
5363,closing_door,PROPOSED,ACTION_CONTACT/OBJECT_USE,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5363,[]
5364,closing_eyes,PROPOSED,EXPRESSION_EMOTION,[],HIGH,表情・感情状態として探すタグ。,7,5364,[]
5365,cloth_gag,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5365,[]
5366,cloth_glansjob,PROPOSED,ACTION_CONTACT/INTIMATE,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5366,[]
5367,clothed_after_sex,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5367,[]
5368,clothed_animal,PROPOSED,CLOTHING/COSTUME,[],MEDIUM,動物が衣服を着用する外観として衣装から探すタグ。,7,5368,[]
5369,clothed_bath,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服を着たままの入浴という着衣状態として探すタグ。,7,5369,[]
5370,clothed_female_nude_female,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5370,[]
5371,clothed_female_nude_male,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5371,[]
5372,clothed_male_nude_female,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5372,[]
5373,clothed_male_nude_male,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5373,[]
5374,clothed_male_underwear_female,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5374,[]
5375,clothed_pokemon,PROPOSED,CLOTHING/COSTUME,[],MEDIUM,ポケモンの着衣外観として衣装から探すタグ。,7,5375,[]
5376,clothed_robot,PROPOSED,CLOTHING/COSTUME,[],MEDIUM,ロボットの着衣外観として衣装から探すタグ。,7,5376,[]
5377,clothed_sex,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5377,[]
5378,clothes-dissolving_potion,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,薬品・瓶物の具体物として探すタグ。,7,5378,[]
5379,clothes_around_waist,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5379,[]
5380,clothes_between_breasts,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5380,[]
5381,clothes_between_exposed_breasts,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5381,[]
5382,clothes_between_thighs,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5382,[]
5383,clothes_blanket,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,人物・対象との接触や行為として探すタグ。,7,5383,[]
5384,clothes_down,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5384,[]
5385,clothes_dryer,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,家電・日用品として探すタグ。,7,5385,[]
5386,clothes_focus,PROPOSED,COMPOSITION_CAMERA,[],HIGH,写る範囲・注目対象・視点として探すタグ。,7,5386,[]
5387,clothes_gag,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5387,[]
5388,clothes_grab,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5388,[]
5389,clothes_hanger,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,衣類用の日用品として探すタグ。,7,5389,[]
5390,clothes_in_front,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5390,[]
5391,clothes_in_mouth,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5391,[]
5392,clothes_iron,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,家電・日用品として探すタグ。,7,5392,[]
5393,clothes_lift,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5393,[]
5394,clothes_on_and_off,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5394,[]
5395,clothes_on_bed,PROPOSED,OBJECT_PROP/DAILY,[],MEDIUM,衣服を置いた物体配置として道具・小物から探すタグ。,7,5395,[]
5396,clothes_on_chair,PROPOSED,OBJECT_PROP/DAILY,[],MEDIUM,衣服を置いた物体配置として道具・小物から探すタグ。,7,5396,[]
5397,clothes_on_floor,PROPOSED,OBJECT_PROP/DAILY,[],MEDIUM,衣服を置いた物体配置として道具・小物から探すタグ。,7,5397,[]
5398,clothes_on_shoulders,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5398,[]
5399,clothes_over_shoulder,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5399,[]
5400,clothes_pin,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,洗濯ばさみ等の日用品として探すタグ。,7,5400,[]
5401,clothes_pull,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5401,[]
5402,clothes_rack,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,家具・収納用品として探すタグ。,7,5402,[]
5403,clothes_shop,PROPOSED,PLACE_BACKGROUND,[],HIGH,衣料店という場所として探すタグ。,7,5403,[]
5404,clothes_theft,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5404,[]
5405,clothes_tug,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5405,[]
5406,clothes_writing,PROPOSED,TEXT_SYMBOL/TEXT,[],HIGH,衣服上の文字・書き込みとして探すタグ。,7,5406,[]
5407,clothesline,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,洗濯用品・具体物として探すタグ。,7,5407,[]
5408,clothing_aside,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5408,[]
5409,clothing_cutout,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5409,[]
5410,cloud,PROPOSED,PLACE_BACKGROUND,[],HIGH,場所・背景・空・天体として探すタグ。,7,5410,[]
5411,cloud_background,PROPOSED,PLACE_BACKGROUND,[],HIGH,場所・背景・空・天体として探すタグ。,7,5411,[]
5412,cloud_focus,PROPOSED,COMPOSITION_CAMERA,[],HIGH,写る範囲・注目対象・視点として探すタグ。,7,5412,[]
5413,cloud_hair,PROPOSED,HAIR_FACE,[],HIGH,雲状の髪の外観として探すタグ。,7,5413,[]
5414,cloud_hair_ornament,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,髪飾りとして探すタグ。,7,5414,[]
5415,cloud_print,PROPOSED,COLOR_APPEARANCE,[],HIGH,模様・柄として探すタグ。,7,5415,[]
5416,cloud_strife_(cosplay),PROPOSED,CLOTHING/COSTUME,[],HIGH,衣装・コスプレ・装備として探すタグ。,7,5416,[]
5417,cloud_tattoo,PROPOSED,BODY_PART,[],HIGH,身体装飾・傷跡など身体状態として探すタグ。,7,5417,[]
5418,cloudy_sky,PROPOSED,LIGHT_TIME_WEATHER,[],HIGH,雲量を含む天候・空模様として探すタグ。,7,5418,[]
5419,clover,PROPOSED,LIVING_NATURE/PLANT,[],HIGH,植物として探すタグ。,7,5419,[]
5420,clover-shaped_pupils,PROPOSED,HAIR_FACE,[],HIGH,髪型・目・顔まわりの外観として探すタグ。,7,5420,[]
5421,clover_(flower),PROPOSED,LIVING_NATURE/PLANT,[],HIGH,植物として探すタグ。,7,5421,[]
5422,clover_background,PROPOSED,PLACE_BACKGROUND,[],HIGH,場所・背景・空・天体として探すタグ。,7,5422,[]
5423,clover_brooch,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,着用する装飾・小物として探すタグ。,7,5423,[]
5424,clover_earrings,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,着用する装飾・小物として探すタグ。,7,5424,[]
5425,clover_hair_ornament,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,髪飾りとして探すタグ。,7,5425,[]
5426,clover_ornament,PROPOSED,CLOTHING/ACCESSORY,[],MEDIUM,身につける装飾モチーフとして探すタグ。,7,5426,[]
5427,clover_pin,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,着用する装飾・小物として探すタグ。,7,5427,[]
5428,clover_print,PROPOSED,COLOR_APPEARANCE,[],HIGH,模様・柄として探すタグ。,7,5428,[]
5429,clow_card,PROPOSED,OBJECT_PROP/DAILY,[],MEDIUM,画面に置くカード状アイテムとして探すタグ。,7,5429,[]
5430,clown,PROPOSED,PERSON_COUNT,[],HIGH,人物の役柄・関係・人数として探すタグ。,7,5430,[]
5431,clown_makeup,PROPOSED,HAIR_FACE,[],HIGH,髪型・目・顔まわりの外観として探すタグ。,7,5431,[]
5432,clown_mask,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,着用する装飾・小物として探すタグ。,7,5432,[]
5433,clown_nose,PROPOSED,BODY_PART,[],HIGH,身体の部位・特徴・状態として探すタグ。,7,5433,[]
5434,clownfish,PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,動物・空想生物として探すタグ。,7,5434,[]
5435,clownpiece_(cosplay),PROPOSED,CLOTHING/COSTUME,[],HIGH,衣装・コスプレ・装備として探すタグ。,7,5435,[]
5436,club_(shape),PROPOSED,TEXT_SYMBOL/SYMBOL,[],HIGH,記号・図形・マークとして探すタグ。,7,5436,[]
5437,club_(weapon),PROPOSED,OBJECT_PROP/WEAPON,[],HIGH,武器・戦闘道具として探すタグ。,7,5437,[]
5438,club_facial_mark,PROPOSED,BODY_PART,[],HIGH,顔面のマークという身体外観として探すタグ。,7,5438,[]
5439,club_hair_ornament,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,髪飾りとして探すタグ。,7,5439,[]
5440,clubroom,PROPOSED,PLACE_BACKGROUND,[],HIGH,場所・背景・空・天体として探すタグ。,7,5440,[]
5441,clueless,PROPOSED,EXPRESSION_EMOTION,[],HIGH,表情・感情状態として探すタグ。,7,5441,[]
5442,clumsy,PROPOSED,EXPRESSION_EMOTION,[],MEDIUM,人物の性格・感情的な見せ方として探すタグ。,7,5442,[]
5443,clutch_purse,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,画面に置く・持たせる具体物として探すタグ。,7,5443,[]
5444,clutching_chest,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5444,[]
5445,clutching_clothes,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5445,[]
5446,clutching_head,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5446,[]
5447,clutter,PROPOSED,PLACE_BACKGROUND,[],HIGH,場所・背景・空・天体として探すタグ。,7,5447,[]
5448,coach,PROPOSED,PERSON_COUNT,[],HIGH,人物の役柄・関係・人数として探すタグ。,7,5448,[]
5449,coal,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,画面に置く・持たせる具体物として探すタグ。,7,5449,[]
5450,coaster,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,画面に置く・持たせる具体物として探すタグ。,7,5450,[]
5451,coat,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,衣服・装備・着用装飾として探すタグ。,7,5451,[]
5452,coat_around_waist,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5452,[]
5453,coat_dress,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,衣服・装備・着用装飾として探すタグ。,7,5453,[]
5454,coat_grab,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5454,[]
5455,coat_hold,PROPOSED,ACTION_CONTACT/INTERACTION,[],HIGH,行為・接触・物の使用を中心に探すタグ。,7,5455,[]
5456,coat_lift,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5456,[]
5457,coat_of_arms,PROPOSED,TEXT_SYMBOL/SYMBOL,[],HIGH,記号・図形・マークとして探すタグ。,7,5457,[]
5458,coat_on_head,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5458,[]
5459,coat_on_shoulders,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5459,[]
5460,coat_partially_removed,PROPOSED,CLOTHING_STATE_EXPOSURE,[],HIGH,衣服のずれ・脱衣・露出・隠し方として探すタグ。,7,5460,[]
5461,coat_rack,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,家具・収納用品として探すタグ。,7,5461,[]
5462,coat_stash,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,衣服・装備・着用装飾として探すタグ。,7,5462,[]
5463,coattails,PROPOSED,CLOTHING/EVERYDAY,[],HIGH,衣服・装備・着用装飾として探すタグ。,7,5463,[]
5464,cobblestone,PROPOSED,PLACE_BACKGROUND,[],HIGH,場所・背景・空・天体として探すタグ。,7,5464,[]
5465,cobra_(animal),PROPOSED,LIVING_NATURE/CREATURE,[],HIGH,動物として探すタグ。,7,5465,[]
5466,cocaine,PROPOSED,OBJECT_PROP/DAILY,[],HIGH,画面に置く・持たせる具体物として探すタグ。,7,5466,[]
5467,cock_ring,PROPOSED,CLOTHING/ACCESSORY,[],HIGH,着用する装飾・小物として探すタグ。,7,5467,[]
