identity_key,general_path,general_status,general_confidence,token_count
orange-tinted_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
orange_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
orca_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
ornamental_weight,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ornate_ring,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
out-of-frame_censoring,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
outer_ring_excavations_(eve_online),CLOTHING/ACCESSORY,PROPOSED,HIGH,5
over-rim_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
oversized_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
paintbrush_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
pairing_name,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
palette_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
palutena_bow_(kid_icarus),CLOTHING/ACCESSORY,PROPOSED,HIGH,4
panchang_knot,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
panda_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
panda_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
paper_crown,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
paper_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
paperclip_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
parallel_hairclips,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
partially_opaque_glasses,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
partially_opaque_sunglasses,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
party_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pauldrons,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
paw_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
paw_gloves,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
paw_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
paw_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
paw_pendant,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
paw_shoes,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
paw_sleeves,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
paw_socks,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
peach_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
peach_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
peach_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
peacock_feathers_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
peaked_lapels,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pearl_anklet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pearl_bracelet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pearl_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pearl_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pearl_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
pearl_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pearl_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pendant_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pendant_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pendant_watch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
penguin_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
penguin_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
penguin_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pentagram_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pentagram_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
pentagram_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pentagram_pendant,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pet_bowl,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
picture_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pig_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
pig_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pill_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pill_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
pill_ring,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pince-nez,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pineapple_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
pink-framed_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
pink-tinted_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
pink_bow,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pink_bowtie,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pink_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pink_crown,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pink_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pink_halo,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pink_headband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pink_headdress,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pink_headscarf,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pink_necktie,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pink_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pink_sash,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pink_scarf,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pink_scrunchie,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pink_veil,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pinky_ring,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pinstripe_bow,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pinstripe_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pinwheel_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
pioneer_neckerchief,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pirate_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pith_helmet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pixel_sunglasses,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
plague_doctor_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
plaid_ascot,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
plaid_belt,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
plaid_bow,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
plaid_bowtie,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
plaid_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
plaid_headscarf,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
plaid_neckerchief,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
plaid_necktie,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
plaid_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
plaid_scarf,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
plaid_wrist_cuffs,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
plain_epaulettes,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
planet_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
planet_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
planet_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
plug_(piercing),CLOTHING/ACCESSORY,PROPOSED,HIGH,2
plume,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,1
pocket,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
pocket_square,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
poke_ball_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
pokemon_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
police_badge,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
police_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
polka_dot_bow,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
polka_dot_bowtie,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
polka_dot_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
polka_dot_neckerchief,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
polka_dot_necktie,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
polka_dot_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
pom_pom_(clothes),CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pom_pom_beanie,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pom_pom_drawstring,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pom_pom_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pom_pom_footwear,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pom_pom_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
pom_pom_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
ponytail_holder,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
potara_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
prayer_beads,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
prince_albert,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
print_armband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_ascot,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_bandana,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_belt,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_bow,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_bowtie,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_bridal_gauntlets,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
print_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_eyepatch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_headband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_neckerchief,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_necktie,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_scarf,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_veil,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
print_wrist_cuffs,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
propeller_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
propeller_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pudding_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
pumpkin_brooch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pumpkin_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pumpkin_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
pumpkin_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pumpkin_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
pumpkin_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pumpkin_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pumpkin_shorts,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
pumpkin_skirt,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
purple-framed_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
purple_bridal_gauntlets,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
purple_crown,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
purple_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
purple_halo,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
purple_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
purple_tiara,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
purple_trim,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
putting_on_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
puzzle_piece_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
qingdai_guanmao,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
rabbit-shaped_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
rabbit_brooch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rabbit_charm,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rabbit_ear_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
rabbit_ear_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
rabbit_ear_headphones,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
rabbit_ear_headwear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
rabbit_ear_legwear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
rabbit_ear_smartphone_case,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
rabbit_earmuffs,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rabbit_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rabbit_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
rabbit_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
rabbit_o-ring,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,3
rabbit_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rabbit_pin,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
raccoon_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
race_bib,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
radar_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
raglan_sleeves,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rainbow-tinted_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
rainbow_badge,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rainbow_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
rainbow_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rainbow_halo,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rainbow_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
raspberry_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
razor_blade_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
razor_blade_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
rectangular_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rectangular_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rectangular_halo,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
red-framed_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
red-tinted_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
red_bandage,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
red_bridal_gauntlets,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
red_cross_armband,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
red_cross_tie,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
red_crown,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
red_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
red_halo,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
red_lining,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
red_plume,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
red_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
red_tiara,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
red_trim,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
reflective_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
reindeer_antlers,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
reindeer_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
reins,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
ribbon-trimmed_bow,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
ribbon-trimmed_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
ribbon-trimmed_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
ribbon-trimmed_headwear,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
ribbon-trimmed_wrist_cuffs,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
ribbon_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ribbon_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ribbon_legwear,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ribbon_trim,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
ribboned_xiao_guan,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
rider_belt,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rimless_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rin's_pendant_(fate),CLOTHING/ACCESSORY,PROPOSED,HIGH,3
ring,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
ring_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
ring_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
ring_piercing,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
riviere_(necklace),CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rosary,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
round_eyewear,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
rubber_duck_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
safety_glasses,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
safety_pin_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
safety_pin_piercing,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
sageo,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
sam_browne_belt,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
sandogasa,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
sash_bow,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
sashimono,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,1
satchel,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
saya_(scabbard),CLOTHING/ACCESSORY,PROPOSED,HIGH,2
school_swimsuit_flap,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
scissors_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
scouter,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
screw_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
scrunchie,CLOTHING/ACCESSORY,PROPOSED,HIGH,1
see-through_frills,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
see-through_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
see-through_strap,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
shark_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
shawl_lapels,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
sheep_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
shell_brooch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shell_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shell_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
shell_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
sheriff_badge,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shide_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
shield_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
shin_strap,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shirt_belt,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shirt_bow,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shirt_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shirt_straps,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shoe_belt,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shoe_buckle,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shoe_strap,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shooting_star_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
shoulder_belt,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shoulder_bow,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shoulder_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shoulder_patch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shoulder_ribbon,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shoulder_strap,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shoulder_tattoo,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shrimp_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
shuriken_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
shuriken_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
side_halo,CLOTHING/ACCESSORY,PROPOSED,MEDIUM,2
silver_armlet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
silver_bangle,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
silver_belt,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
silver_bracelet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
silver_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
silver_circlet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
silver_crown,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
silver_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
silver_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
silver_jewelry,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
silver_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
silver_ring,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
silver_thighlet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
silver_tiara,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
silver_trim,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
single_ankle_cuff,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
single_blush_sticker,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
single_bracelet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
single_ear_cover,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
single_earring,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
single_elbow_glove,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
single_elbow_pad,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
single_epaulette,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
single_garter_strap,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
skull_belt,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
skull_brooch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
skull_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
skull_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
skull_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
skull_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
skull_mask,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
skull_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
skull_ring,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
sleeve_belt,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
sleeve_cuffs,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
sleeve_garter,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
smiley_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
smiley_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
smoke_ring,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
smokestack_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
snake_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
snake_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
snap-fit_buckle,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
snowflake_brooch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
snowflake_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
snowflake_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
snowflake_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
snowflake_halo,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
snowflake_hat_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
snowflake_necklace,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
snowflake_pendant,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
snowman_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
snowman_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
soyombo_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spade_brooch,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spade_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spade_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
spade_pendant,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
sparkle_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
sparkle_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
sphere_earrings,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
sphere_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
spider_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
spider_web_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,4
spiked_anklet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spiked_armlet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spiked_belt,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spiked_bracelet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spiked_choker,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spiked_cuffs,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spiked_ear_piercing,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
spiked_gauntlets,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spiked_gloves,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spiked_hair_ornament,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
spiked_hairband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spiked_halo,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spiked_hat,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spiked_headband,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spiked_helmet,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spiked_kneepads,CLOTHING/ACCESSORY,PROPOSED,HIGH,2
spiked_legwear_garter,CLOTHING/ACCESSORY,PROPOSED,HIGH,3
