canonical_tag,v2_home,v2_resolution_route,authority_scope,authority_type,source_provenance,evidence_url,evidence_claim,family,base_character,pre_repair_rejection_reason,primary_migration_loss_reason,repair_status,current_v3_rejection_reason,difference_class,v3_home,evidence_path
african_wild_dog_(kemono_friends),kemono_friends,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv,https://kemono-friends.jp/,Reviewed reusable qualifier-family authority,kemono_friends,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,kemono_friends,"[{""home"":""kemono_friends"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-4fe876493e20c419d64acbd9"",""ev3-4911768f434027147c9ca2a9""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""african_wild_dog_(kemono_friends)"",""object_key"":""kemono_friends"",""evidence_id"":""ev3-4fe876493e20c419d64acbd9""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""kemono_friends"",""object_key"":""kemono_friends"",""evidence_id"":""ev3-4911768f434027147c9ca2a9""}]}]"
agatha_(pokemon),pokemon,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,pokemon,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,pokemon,"[{""home"":""pokemon"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-d380e8d64945fcc1abd11c05"",""ev3-2f4019a15e26846d874d27ae""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""agatha_(pokemon)"",""object_key"":""pokemon"",""evidence_id"":""ev3-d380e8d64945fcc1abd11c05""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""pokemon"",""object_key"":""pokemon"",""evidence_id"":""ev3-2f4019a15e26846d874d27ae""}]}]"
ageha_(senran_kagura),senran_kagura,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://senrankagura.marv.jp/series/kaguraPBS/character/,Reviewed reusable qualifier-family authority,senran_kagura,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,senran_kagura,"[{""home"":""senran_kagura"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-b5a41cf342b373eb8a79fa1c"",""ev3-2c9be2542009ceaf33081957""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""ageha_(senran_kagura)"",""object_key"":""senran_kagura"",""evidence_id"":""ev3-b5a41cf342b373eb8a79fa1c""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""senran_kagura"",""object_key"":""senran_kagura"",""evidence_id"":""ev3-2c9be2542009ceaf33081957""}]}]"
agent_(girls'_frontline),girls'_frontline,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,girls'_frontline,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,girls'_frontline,"[{""home"":""girls'_frontline"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-9c85518bb1321a09c0a94537"",""ev3-2979ddebbb9bc103b48fee7a""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""agent_(girls'_frontline)"",""object_key"":""girls'_frontline"",""evidence_id"":""ev3-9c85518bb1321a09c0a94537""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""girls'_frontline"",""object_key"":""girls'_frontline"",""evidence_id"":""ev3-2979ddebbb9bc103b48fee7a""}]}]"
agent_3_(splatoon),splatoon_(series),DIRECT_CHARACTER,DIRECT_CHARACTER,NINTENDO_OFFICIAL_CHARACTER,SPLATOON_OFFICIAL_HOME_V1.csv,https://www.nintendo.com/jp/character/splatoon/en/character/index.html,Migrated from second-reviewed Issue #180 authority ledger v1,splatoon,,FAMILY_HOME_MISSING; v2_scope=DIRECT_CHARACTER; v2_authority=NINTENDO_OFFICIAL_CHARACTER; v2_provenance=SPLATOON_OFFICIAL_HOME_V1.csv; no validated v3 path to old HOME.,APPROVED_REPO_EVIDENCE_NOT_MIGRATED,RECOVERED_SAME_HOME,,,splatoon_(series),"[{""home"":""splatoon_(series)"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-9758c1fdaa8fda5b08628324""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""agent_3_(splatoon)"",""object_key"":""splatoon_(series)"",""evidence_id"":""ev3-9758c1fdaa8fda5b08628324""}]}]"
agent_3_(splatoon_3),splatoon_(series),FAMILY_QUALIFIER,FAMILY_QUALIFIER,POLICY_ROOT_NORMALIZATION,docs/issue180/AUTHORITY_POLICY_V1.md,,Reviewed reusable qualifier-family authority,splatoon_3,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=POLICY_ROOT_NORMALIZATION; v2_provenance=docs/issue180/AUTHORITY_POLICY_V1.md; no validated v3 path to old HOME.,ROOT_POLICY_NOT_MIGRATED,RECOVERED_SAME_HOME,,,splatoon_(series),"[{""home"":""splatoon_(series)"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-2d53ab1afa30fce97e2de0a2"",""ev3-f8457616fd0b5b9fa593432b""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""agent_3_(splatoon_3)"",""object_key"":""splatoon_3"",""evidence_id"":""ev3-2d53ab1afa30fce97e2de0a2""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""splatoon_3"",""object_key"":""splatoon_(series)"",""evidence_id"":""ev3-f8457616fd0b5b9fa593432b""}]}]"
agent_416_(girls'_frontline),girls'_frontline,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,girls'_frontline,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,girls'_frontline,"[{""home"":""girls'_frontline"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-5aa92fab90433460967db674"",""ev3-2979ddebbb9bc103b48fee7a""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""agent_416_(girls'_frontline)"",""object_key"":""girls'_frontline"",""evidence_id"":""ev3-5aa92fab90433460967db674""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""girls'_frontline"",""object_key"":""girls'_frontline"",""evidence_id"":""ev3-2979ddebbb9bc103b48fee7a""}]}]"
agent_4_(splatoon),splatoon_(series),DIRECT_CHARACTER,DIRECT_CHARACTER,NINTENDO_OFFICIAL_CHARACTER,SPLATOON_OFFICIAL_HOME_V1.csv,https://www.nintendo.com/jp/character/splatoon/en/character/index.html,Migrated from second-reviewed Issue #180 authority ledger v1,splatoon,,FAMILY_HOME_MISSING; v2_scope=DIRECT_CHARACTER; v2_authority=NINTENDO_OFFICIAL_CHARACTER; v2_provenance=SPLATOON_OFFICIAL_HOME_V1.csv; no validated v3 path to old HOME.,APPROVED_REPO_EVIDENCE_NOT_MIGRATED,RECOVERED_SAME_HOME,,,splatoon_(series),"[{""home"":""splatoon_(series)"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-a63c2e4caf5bc5d598b68698""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""agent_4_(splatoon)"",""object_key"":""splatoon_(series)"",""evidence_id"":""ev3-a63c2e4caf5bc5d598b68698""}]}]"
agent_8_(splatoon),splatoon_(series),DIRECT_CHARACTER,DIRECT_CHARACTER,NINTENDO_OFFICIAL_CHARACTER,SPLATOON_OFFICIAL_HOME_V1.csv,https://www.nintendo.com/jp/character/splatoon/en/character/index.html,Migrated from second-reviewed Issue #180 authority ledger v1,splatoon,,FAMILY_HOME_MISSING; v2_scope=DIRECT_CHARACTER; v2_authority=NINTENDO_OFFICIAL_CHARACTER; v2_provenance=SPLATOON_OFFICIAL_HOME_V1.csv; no validated v3 path to old HOME.,APPROVED_REPO_EVIDENCE_NOT_MIGRATED,RECOVERED_SAME_HOME,,,splatoon_(series),"[{""home"":""splatoon_(series)"",""kind"":""DIRECT_HOME"",""evidence_ids"":[""ev3-10dbb3ead39ad58c01516b41""],""path_edges"":[{""relation_type"":""DIRECT_HOME"",""subject_key"":""agent_8_(splatoon)"",""object_key"":""splatoon_(series)"",""evidence_id"":""ev3-10dbb3ead39ad58c01516b41""}]}]"
agent_gulliver_(zenless_zone_zero),zenless_zone_zero,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv,https://zenless.hoyoverse.com/ja-jp/character,Reviewed reusable qualifier-family authority,zenless_zone_zero,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,zenless_zone_zero,"[{""home"":""zenless_zone_zero"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-0d0fb9186c44e3c543ad5b5a"",""ev3-ed23b0b33d0b09d0dd8db7ca""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""agent_gulliver_(zenless_zone_zero)"",""object_key"":""zenless_zone_zero"",""evidence_id"":""ev3-0d0fb9186c44e3c543ad5b5a""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""zenless_zone_zero"",""object_key"":""zenless_zone_zero"",""evidence_id"":""ev3-ed23b0b33d0b09d0dd8db7ca""}]}]"
aglaea_(honkai:_star_rail),honkai:_star_rail,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,honkai:_star_rail,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,honkai:_star_rail,"[{""home"":""honkai:_star_rail"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-38974e4bb14363497a7e1688"",""ev3-dee2a95adc9ebbe337c8135d""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""aglaea_(honkai:_star_rail)"",""object_key"":""honkai:_star_rail"",""evidence_id"":""ev3-38974e4bb14363497a7e1688""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""honkai:_star_rail"",""object_key"":""honkai:_star_rail"",""evidence_id"":""ev3-dee2a95adc9ebbe337c8135d""}]}]"
aglovale_(granblue_fantasy),granblue_fantasy,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv,https://anime.granbluefantasy.jp/1st/character/,Reviewed reusable qualifier-family authority,granblue_fantasy,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,granblue_fantasy,"[{""home"":""granblue_fantasy"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-f950314ee2d3dc0f4ccd97f1"",""ev3-a137d6ec89de7173106ac3b2""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""aglovale_(granblue_fantasy)"",""object_key"":""granblue_fantasy"",""evidence_id"":""ev3-f950314ee2d3dc0f4ccd97f1""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""granblue_fantasy"",""object_key"":""granblue_fantasy"",""evidence_id"":""ev3-a137d6ec89de7173106ac3b2""}]}]"
agnes_digital_(umamusume),umamusume,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,umamusume,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,umamusume,"[{""home"":""umamusume"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-7fa669e8a670dece59a33dca"",""ev3-8b9ad4732d6543192a33f3da""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""agnes_digital_(umamusume)"",""object_key"":""umamusume"",""evidence_id"":""ev3-7fa669e8a670dece59a33dca""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""umamusume"",""object_key"":""umamusume"",""evidence_id"":""ev3-8b9ad4732d6543192a33f3da""}]}]"
agnes_tachyon_(umamusume),umamusume,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,umamusume,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,umamusume,"[{""home"":""umamusume"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-cdba2a1bab5a45ccb7ddb685"",""ev3-8b9ad4732d6543192a33f3da""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""agnes_tachyon_(umamusume)"",""object_key"":""umamusume"",""evidence_id"":""ev3-cdba2a1bab5a45ccb7ddb685""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""umamusume"",""object_key"":""umamusume"",""evidence_id"":""ev3-8b9ad4732d6543192a33f3da""}]}]"
agni_(fire_punch),fire_punch,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,fire_punch,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,fire_punch,"[{""home"":""fire_punch"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-fb5d2dd234240db632bb833c"",""ev3-e434faeb65a26e1bd3803fba""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""agni_(fire_punch)"",""object_key"":""fire_punch"",""evidence_id"":""ev3-fb5d2dd234240db632bb833c""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""fire_punch"",""object_key"":""fire_punch"",""evidence_id"":""ev3-e434faeb65a26e1bd3803fba""}]}]"
agott_arklaum_(tongari_boushi_no_atelier),tongari_boushi_no_atelier,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,tongari_boushi_no_atelier,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,tongari_boushi_no_atelier,"[{""home"":""tongari_boushi_no_atelier"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-b6288c76e2f8818ef7a1c565"",""ev3-2e5890f4b41409de2c7223d3""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""agott_arklaum_(tongari_boushi_no_atelier)"",""object_key"":""tongari_boushi_no_atelier"",""evidence_id"":""ev3-b6288c76e2f8818ef7a1c565""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""tongari_boushi_no_atelier"",""object_key"":""tongari_boushi_no_atelier"",""evidence_id"":""ev3-2e5890f4b41409de2c7223d3""}]}]"
agro_(shadow_of_the_colossus),shadow_of_the_colossus,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,shadow_of_the_colossus,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,shadow_of_the_colossus,"[{""home"":""shadow_of_the_colossus"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-3b0836bfe3e60fe0b645193f"",""ev3-16f65a9371cafdf00a95fcb7""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""agro_(shadow_of_the_colossus)"",""object_key"":""shadow_of_the_colossus"",""evidence_id"":""ev3-3b0836bfe3e60fe0b645193f""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""shadow_of_the_colossus"",""object_key"":""shadow_of_the_colossus"",""evidence_id"":""ev3-16f65a9371cafdf00a95fcb7""}]}]"
agumon_(digimon_savers),digimon_savers,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,digimon_savers,,VARIANT_OFFICIALITY_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,UNRESOLVED_AFTER_REPAIR,VARIANT_OFFICIALITY_MISSING,OLD_DECISION_DEFECT,,
agyo_(housamo),tokyo_afterschool_summoners,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://housamo.jp/,Reviewed reusable qualifier-family authority,housamo,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,tokyo_afterschool_summoners,"[{""home"":""tokyo_afterschool_summoners"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-95c1c61fa0fe24434a029988"",""ev3-90252a946903f9a66d0a4599""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""agyo_(housamo)"",""object_key"":""housamo"",""evidence_id"":""ev3-95c1c61fa0fe24434a029988""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""housamo"",""object_key"":""tokyo_afterschool_summoners"",""evidence_id"":""ev3-90252a946903f9a66d0a4599""}]}]"
aha_(honkai:_star_rail),honkai:_star_rail,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,honkai:_star_rail,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,honkai:_star_rail,"[{""home"":""honkai:_star_rail"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-31cfd827754044c03764da74"",""ev3-dee2a95adc9ebbe337c8135d""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""aha_(honkai:_star_rail)"",""object_key"":""honkai:_star_rail"",""evidence_id"":""ev3-31cfd827754044c03764da74""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""honkai:_star_rail"",""object_key"":""honkai:_star_rail"",""evidence_id"":""ev3-dee2a95adc9ebbe337c8135d""}]}]"
ahat_(ragnarok_online),ragnarok_online,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://ragnarokonline.gungho.jp/,Reviewed reusable qualifier-family authority,ragnarok_online,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,ragnarok_online,"[{""home"":""ragnarok_online"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-e3e06b873476c5c25c298f7d"",""ev3-4290da783d701bd32cb563e3""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""ahat_(ragnarok_online)"",""object_key"":""ragnarok_online"",""evidence_id"":""ev3-e3e06b873476c5c25c298f7d""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""ragnarok_online"",""object_key"":""ragnarok_online"",""evidence_id"":""ev3-4290da783d701bd32cb563e3""}]}]"
ahiru_(princess_tutu),princess_tutu,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,princess_tutu,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=EXACT_COPYRIGHT_REVIEWED; v2_provenance=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,princess_tutu,"[{""home"":""princess_tutu"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-ba86a0ba90b1c21b12704535"",""ev3-220ea4d539f7a71a92594c1e""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""ahiru_(princess_tutu)"",""object_key"":""princess_tutu"",""evidence_id"":""ev3-ba86a0ba90b1c21b12704535""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""princess_tutu"",""object_key"":""princess_tutu"",""evidence_id"":""ev3-220ea4d539f7a71a92594c1e""}]}]"
ahri_(league),league_of_legends,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://www.leagueoflegends.com/ja-jp/champions/,Reviewed reusable qualifier-family authority,league,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,league_of_legends,"[{""home"":""league_of_legends"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-03a6566df176eb6af5129677"",""ev3-864dd737a9c334e74de05c29""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""ahri_(league)"",""object_key"":""league"",""evidence_id"":""ev3-03a6566df176eb6af5129677""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""league"",""object_key"":""league_of_legends"",""evidence_id"":""ev3-864dd737a9c334e74de05c29""}]}]"
ai-chan_(honkai_impact),honkai_impact_3rd,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv,https://honkaiimpact3.hoyoverse.com/,Reviewed reusable qualifier-family authority,honkai_impact,,FAMILY_HOME_MISSING; v2_scope=FAMILY_QUALIFIER; v2_authority=FIRST_PARTY_REVIEWED; v2_provenance=BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv; no validated v3 path to old HOME.,FAMILY_FASTPATH_NOT_MIGRATED,RECOVERED_SAME_HOME,,,honkai_impact_3rd,"[{""home"":""honkai_impact_3rd"",""kind"":""FAMILY_HOME"",""evidence_ids"":[""ev3-9120d3485410b0a15f047431"",""ev3-4a5f4ac5c8ee5c49ef7d53a9""],""path_edges"":[{""relation_type"":""MEMBER_OF"",""subject_key"":""ai-chan_(honkai_impact)"",""object_key"":""honkai_impact"",""evidence_id"":""ev3-9120d3485410b0a15f047431""},{""relation_type"":""FAMILY_HOME"",""subject_key"":""honkai_impact"",""object_key"":""honkai_impact_3rd"",""evidence_id"":""ev3-4a5f4ac5c8ee5c49ef7d53a9""}]}]"
