unit_id,member_ids_sha256,classification,examined_paths,candidate_roots,rejection_reason,terminal_reason
ru3-39ca202657a205ebb003,63631ff954c2858fa1e5ea7eb5ef14d0fdc59655d5a863004ddc9f0abd81080c,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""baka_to_test_to_shoukanjuu""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-97387ea75c05767e912d,2a939cf6d743e4a23bb7f97776536d18600251aca1b17a2ee7157368e2644926,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bakappuru_supplement""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-726b8d28451a87688818,1345a43c544cba3475dbe0413826ad76cd001eebeb5e682dd6b631b01b41dbfa,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bakemono_no_ko""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-f743bf9043729eab4c14,3d5f54bc0738a3ba6513d432fdf0203e3d27ca9c0ce24521c96867055fc5b7b7,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bakuman""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-0ef01cad059fac8e9c01,468d9f1a50a15cace209318fc5ec0556fbd7784f77a5008531d765c77aef889d,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bakumatsu_rouman""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-7201881c1d3bdf170543,380e70f4ab950c7bd72b254af698500a04731171df98d504ba3c4f0fddb2af9d,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bakuon!!""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-247a76fb1281a9b06307,c80e2513b050bdaaa2ba1c6f083c5536a64ad01bfa3006952b90d2f4b78ab53b,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bakuretsu_hunters""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-daf8e5aa894ef201bbe7,e8445d2f1b2c68d3ef740522c912621694a8731869c33b63716fb093c603597c,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bakusou_kyoudai_let's_&_go!!""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-d54ffd3f8a51b6ff1df2,13622bb28da7a5790bfe97c154d26af8f5ee9334b54742076e8b0d2afce26e16,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bakuten_shoot_beyblade""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-88e69d97254f61744277,979294e1709312b9527f43c4bc017832cd90d4fd2de288d4d856cd9121654b9b,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""baldur's_gate""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-b2dd1f601216f5a29b37,5cfaefc3c55c08a60ef7523b8eeef9c3ecbd01e19141dea2f4b0dc18627b9de2,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bamboo_blade""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-78c917d067ed69e67771,62a2cd16f1ca0d908ca4fa765cfb678bedc772ee3cd1ea036c255038c0f5b35c,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""banana_fish""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-acf61499888653edf588,4fc33722dc53ba3a311d077c98f7ec2c97467cd3c782e52a3a37313af38d1c2e,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bang_dream!""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-bc683a6a56cd1bf72da3,82f8d4c1c9da753c3c9eef51659df89b0215211d91cba6317640c7e3ac5414ee,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bannou_bunka_nekomusume""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-9a0615286517e1253085,c3abed6fed12236a1fae394bd88304d1b7896a6fd6145e367c75b50347cc79fa,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bans""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-80e500a3a6f19becd84d,c1f6ca8f74708c3cbf003473015d3b9019a70a4e79d05f11767c51c6b02c996d,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""barakamon""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-0e546263e05bf51d00ec,0d5371046425dc6f95acc9b3f495fed1b1045a4ac8d83556ab6f583725b34af5,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""basquash!""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-33683b7bfa9c224ea057,0ae6fdb24f180bf9522d6a2f9f8b91d9aa6bcf5ee814755bae8d9df4f5aea5ff,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bastard!!""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-11d8d3b01e36d34bb8aa,c0f0278139b00c92778409607a965cc204c413e3c3b9a907fe5647a564d75eb9,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""batman_(series)""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-b3794350ddc8815e1911,aea1fcde2ae8c7af2b4973718ccaac5212149f9bf51b5befabaabfaf2c2fdb08,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""battle_angel_alita""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-fd8c8e8f3f87ee755c24,d04d280ebe9ef671950309e8034c6862f52affd816d6fa038994dd6e0d7206da,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""battle_athletes""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-11b4faabc030449393aa,4126198ca2c6f32fa775702584ea0c483808e18f8456d62c579d5d6c2b3d4132,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""battle_girl_high_school""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-81f80fb4d9646e0c0355,c3a177bb33085abba263a55078b7c7b7a734a8752c506db7a48e62dbef5a31f8,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""battle_spirits""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-004b1a3d5af622f6c12d,3baefa753861eaf162e874e8bd7645deb49ec09afe4b041196a006083c0840e6,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bayonetta_(series)""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-968da78f1e201ef393a1,11deb6e736bb8e21ae31da69b1a426923faf13f8d96f92bd232e72edc15974b1,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bcy""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a2e2c9a32f47f9b4b329,43df66d11362f1611e372ce6a085fc26270cf85407708bbf4fba8365015012ea,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""beacon_of_light_in_the_dark_sea""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-5341b69c769efa171b59,cbb092c1fd57859e004cac318398bf263cb68748e33a3a66da2cadfb11b589f4,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""beastars""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-ec44d8a0170acbeb7dcb,d7ff75f180c27f386f4216c8c1a61bc91c913ede74874e326a711cc049f78797,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""beastiez""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-cccd3477fc7fb6fedaef,a276d058e3af9a7bf7e0de1213b16189397171d2cae4d31c270b8d4987a8062b,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""beatmania_iidx""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-fa4c4551951e82546143,caeb287817f3ce7092f071f607f87a6eccd59d75b0f74686994330f8a1671378,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bemani""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-f5b37b2e7919affdcc7c,5ada31116ecfa57b45dafe8e9ec313a7435523d85949ae2887dd1ff46bd2ae19,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""ben-tou""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-f325571d286ec91e6657,b1118e48c4d7ae0aad551c05c8ad74a16610cdfb4b638bd8da1d11ed73577653,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""ben_10""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-ec9a2af5d09efc70e16e,69a4fc72339ed264135236864a2c20d74cc8e8a87bd199f8e41dfba8615c15fa,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bendy_and_the_ink_machine""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-ed5bc22d82febfef1bfc,01a10a120411cf438415e159abd7dc984c809d8fd2f59964f70f955d32aa5676,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""benesse""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-6b6f83e95a41b00f0f4f,ee8b688da36a6a5f1c0814608c12aa98500a7f7e6cea09f86b1b25596a84bcd8,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bernard-jou_iwaku.""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-bb700de218b9d80a6ee3,4907f815b987020dace680640629a769e9ae69a1adb3ce2de72a26fc57ac0e15,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""berserk""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-a17113a800183b65a731,b015d77ed4cce19dbdb2595828a2ae650481b4697df62b2f61566eb215d71b00,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""betty_boop_(series)""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-c111ebefaa7a24a0bbfa,4d7dd73a0084522e94ea23bc6308ebf28f2c0ae351816c37fc56366050776a66,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""beyblade""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-aa22ea1acd3927d3f997,aba5adca58bf93c58f1d78f1d7f2791d2e473e0057be642f20c47ecdda1de21f,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bible_black""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-823c9a3f313f772fbe2e,080b6c1249a5ac356eeb8bd20b2e53142cbb7eb0b914e03de357dda7b94b88c5,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""big_hero_6""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-392a548111a41f59c3eb,7e55f73eabe9dd45c28505c5dbc360348be71471fea68e1e01c778af3714284d,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bijin_onna_joushi_takizawa-san""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-709b4dcd33cd3067c25b,420a0fe7a831a3a98ecbc473aa9423764a42f4371f62235a1d1e8f23a6337b89,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""bilibili""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-6a6b88f0d87cc2311c95,ebe54853122f7cf586b200c2af6e454044fe413a30dd694332ffaaac8c36d1e5,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""binan_koukou_chikyuu_bouei-bu_love!""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
ru3-6872c5f37570a47a917a,8dbf9596c11f44916b757fb55f2e33374118629bd1af2ce0e30bf3e1716cdda3,BATCH_AUTHORITY_RESEARCH,validated DIRECT_HOME; validated FAMILY_HOME+MEMBER_OF; validated VARIANT_OF+confirmed base HOME; approved evidence ledger; candidate MEMBER_OF/DISCOVERY_HINT/VARIANT_OF; exact #179 origin rows,"[""binbougami_ga!""]",candidate family/base/discovery structure exists but is candidate-only or lacks validated authority,
