special_id,special_term_snapshot,review_decision,review_reason_ja,evidence_ref,review_batch_id,note
1686,sandaljob,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1687,dickhead,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1688,ball bite,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1689,ball biting,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1690,raceplay,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1691,femdom rape,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1692,pornography,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1693,uncensored,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1694,18+,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1695,adult content,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1696,adult only,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1697,ecchi,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1698,ero,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1699,erotic,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1700,erotic content,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1701,explicit,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1702,explicit sexual content,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1703,hardcore,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1704,hardcore sex,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1705,hentai,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1706,hentai style,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1707,lewd,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1708,lewd content,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1709,nsfw,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1710,porn,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1711,porno,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1712,pornographic,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1713,r-18,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1714,r18,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1715,sexually explicit,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1716,uncensored genitals,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1717,uncensored nudity,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1718,xxx,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1719,judas cradle,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1720,clitoris clamp,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1721,clitoris leash,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1722,nipple chain,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1723,nipple clamps,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1724,nipple leash,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1725,oral invitation,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1726,multiple paizuri,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1727,one breast out,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1728,trap penetrating,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1729,clit slip,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1730,clit leash,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1731,clit clamp,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1732,nippleslip,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1733,prostitute,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1734,clitslip,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1735,beheading,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1736,covered erection,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1737,severed limbs,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1738,questionable,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1739,defloration,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1740,nipslip,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1741,gagging,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1742,oral,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1743,bj,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1744,piledriver,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1745,bent over,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1746,boy on top,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1747,folded,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1748,full nelson,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1749,girl on top,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1750,knees to chest,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1751,legs over head,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1752,legs up,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1753,mounting,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1754,on side,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1755,spooning,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1756,upright straddle,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1757,doggy,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1758,gaping,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1759,prolapse,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1760,urethral,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1761,daisy chain,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1762,fart,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1763,shit,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1764,guts,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1765,amputee,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1766,decapitation,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1767,double amputee,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1768,quadruple amputee,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1769,triple amputee,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1770,candy gore,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1771,body horror,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1772,corpse,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1773,disembowelment,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1774,dismemberment,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1775,headless,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1776,intestines,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1777,mutilation,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1778,severed head,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1779,severed limb,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1780,blood pool,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1781,body mutilation,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1782,dismembered,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1783,exposed guts,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1784,gory,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1785,severed body parts,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1786,snuff,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1787,vaginal prolapse,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1788,humbler,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1789,castration,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1790,orchiectomy,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1791,gape,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1792,penectomy,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1793,hysterectomy,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1794,oophorectomy,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1795,salpingectomy,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1796,penetration,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1797,insert,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1798,penetrate,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1799,penetrated,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1800,milking device,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1801,mechanical restraints,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1802,vibe,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1803,load,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1804,spunk,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1805,drugged,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1806,forced,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1807,unconscious,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1808,coming,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1809,ass spread,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1810,bare ass,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1811,genitalia,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1812,genitals,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1813,anal hook,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1814,ball gag,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1815,bit gag,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1816,blindfold,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1817,bondage outfit,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1818,chastity belt,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1819,chastity bra,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1820,cleave gag,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1821,crotch rope,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1822,cuffs,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1823,cuffs-to-collar,SUPPORT_DEFINED,Exit PilotでSpecial固有relationを定義。Family共通化はせず、元Special identityと複合意味を保持する。,STAGE8C_EXIT_PILOT_SPECIAL_1823,STAGE8C_EXIT_PILOT_001,relation count is not a success metric; Special identity remains authoritative
1824,flogger,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1825,gag,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1826,gag harness,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1827,gimp suit,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1828,handcuffs,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1829,hobble,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1830,leash,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1831,nose hook,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1832,panty gag,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1833,piercing,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1834,pillory,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1835,plug gag,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1836,riding crop,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1837,ring gag,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1838,shackles,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1839,spreader bar,SUPPORT_DEFINED,Exit PilotでSpecial固有relationを定義。Family共通化はせず、元Special identityと複合意味を保持する。,STAGE8C_EXIT_PILOT_SPECIAL_1839,STAGE8C_EXIT_PILOT_001,relation count is not a success metric; Special identity remains authoritative
1840,stocks,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1841,tape gag,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1842,tongue clamp,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1843,whip,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1844,wooden horse,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1845,chastity device,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1846,wartenberg wheel,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1847,mechanical tentacles,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1848,tentacle pit,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1849,tentacles,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1850,tentacles on male,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1851,tentacles under clothes,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1852,kankaku shadan,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1853,tentacle clothes,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1854,tentacles on futa,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1855,mechanical tentacle,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1856,multiple tentacles,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1857,tentacle gagged,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1858,tentacle monster,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1859,tentacles in thighhighs,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1860,too many tentacles,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1861,tentacle play,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1862,tentacle in mouth,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1863,all the way through,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1864,convenient tentacle,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1865,eyed tentacle,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1866,grabbed by tentacles,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1867,grabbing tentacle,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1868,holding tentacle,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1869,licking tentacle,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1870,living clothes,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1871,mindflayer,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1872,mouth tentacles,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1873,octopus boy,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1874,scylla,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1875,squid girl,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1876,stinger,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1877,suction cups,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1878,suction tentacles,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1879,tentacle around neck,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1880,tentacle girl,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1881,tentacle hair,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1882,tentacle hair ornament,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1883,tentacle in ear,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1884,tentacle legs,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1885,tentacle tail,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1886,tentacle tongue,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1887,tentacle with hand,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1888,tentacle with mouth,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1889,tentacles as hands,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1890,veiny tentacles,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1891,tentacle,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1892,mouth with tentacles,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1893,tentacle boy,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1894,tentacle over eye,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1895,arms bound apart,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1896,body writing,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1897,bondage,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1898,bound,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1899,bound ankles,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1900,bound arms,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1901,bound calves,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1902,bound feet,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1903,bound fingers,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1904,bound knees,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1905,bound legs,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1906,bound tail,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1907,bound thighs,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1908,bound toes,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1909,bound together,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1910,bound torso,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1911,bound wrists,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1912,box tie,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1913,dominator (bdsm),UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1914,frogtie,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1915,hogtie,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1916,human dog,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1917,humiliation,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1918,leash pull,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1919,legs bound apart,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1920,neglect play,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1921,pet play,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1922,pony play,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1923,predicament bondage,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1924,public bondage,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1925,restrained,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1926,reverse prayer,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1927,rope walking,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1928,self bondage,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1929,shibari,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1930,shibari over clothes,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1931,shibari under clothes,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1932,shrimp tie,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1933,slave,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1934,spanked,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1935,stationary restraints,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1936,stealth bondage,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1937,strappado,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1938,suspension,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1939,tally,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1940,wrists bound apart,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1941,gagged,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1942,rope bondage,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1943,bound hands,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1944,hands bound,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1945,bound elbows,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1946,bondage gear,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1947,hogtied,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1948,restraint device,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1949,restraint devices,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1950,arms tied,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1951,hands tied,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1952,tied arms,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1953,tied hands,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1954,tied up,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1955,tied wrists,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1956,asphyxiation,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1957,masochism,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1958,ryona,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1959,sadism,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1960,smother,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1961,strangling,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1962,wax play,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1963,crotch kick,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1964,stepped on,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1965,whipping,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1966,spanking,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1967,submission,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1968,crotch stomping,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1969,nipple pull,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1970,tickle torture,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1971,fire play,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1972,ice play,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1973,trampling table,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1974,breath play,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1975,choking play,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1976,pain play,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1977,drinking pee,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1978,golden shower,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1979,have to pee,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1980,peeing,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1981,peeing on viewer,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1982,peeing self,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1983,pee,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1984,pee stain,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1985,pee puddle,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1986,pee in container,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1987,peeing together,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1988,peeing in cup,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1989,peed self,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1990,assisted peeing,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1991,imminent peeing,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1992,pissing,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1993,urination,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1994,urine,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1995,watersports,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1996,incontinence,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1997,wetting,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1998,golden shower play,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
1999,pee play,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2000,piss play,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2001,urine play,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2002,watersport,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2003,cross-section,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2004,x-ray,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2005,anal cross-section,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2006,cutaway,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2007,internal view,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2008,x-ray view,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2009,cross section view,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2010,cutaway view,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2011,internal anatomy,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2012,womb view,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2013,cross section,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2014,xray,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2015,cleft of venus,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2016,clitoris,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2017,fat mons,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2018,mons pubis,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2019,clitoral hood,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2020,clitoral piercing,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2021,large clitoris,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2022,huge clitoris,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2023,autopaizuri,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2024,breast expansion,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2025,breast smother,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2026,breast sucking,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2027,bust cup,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2028,cooperative breast smother,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2029,grabbing another's breast,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2030,grabbing own breast,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2031,guided breast grab,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2032,naizuri,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2033,bound breasts,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
2034,breast bondage,UNREVIEWED,,,STAGE8C_PHASE0_INITIAL,
