identity_key,general_path,cluster_key,old_lex_flags,redteam_flags,candidate_state,v10_boundary_flags,v10_state
eyed_shadow,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
eyed_silhouette,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
eyes_in_shadow,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fabulous,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
facial_expression_training,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
facing_ahead,GAZE_ORIENTATION,GENERAL_ONLY|GAZE_ORIENTATION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
facing_animal,GAZE_ORIENTATION,GENERAL_ONLY|GAZE_ORIENTATION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
facing_away,GAZE_ORIENTATION,GENERAL_ONLY|GAZE_ORIENTATION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
facing_back,GAZE_ORIENTATION,GENERAL_ONLY|GAZE_ORIENTATION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
facing_down,GAZE_ORIENTATION,GENERAL_ONLY|GAZE_ORIENTATION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
facing_up,GAZE_ORIENTATION,GENERAL_ONLY|GAZE_ORIENTATION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fading,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fading_border,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
failure,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_ad,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_box_art,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_censor,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_cover,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_game_cover,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_magazine_cover,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_magazine_scan,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_phone_screenshot,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_photograph,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_play_button,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_scan,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_screenshot,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_scrollbar,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_transparency,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fake_video,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
false_smile,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fan_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fantasy,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fat_joke,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
faux_3d,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
faux_figurine,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
faux_retro_artstyle,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
faux_traditional_media,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fear_of_ghosts,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
feather_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
feather_trim,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
feathers,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
feral_instincts,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
ff_gradient,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fight_cloud,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fighting_game,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fighting_type_theme_(pokemon),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
figma,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
figure,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
figure_four_sitting,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
figure_skating,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
figure_skating_dress,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
figure_stage,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
figure_stand,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
filigree,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
film_grain,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
film_strip,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
film_strip_border,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fine_art,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fine_art_parody,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fine_fabric_emphasis,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fingerprint,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fingerprint_mark,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fingersmile,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fire_type_theme_(pokemon),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fireworks_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fish_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fish_skeleton_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fishnet_fabric,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
flag_nails,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
flag_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
flame_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
flashback,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
flat_color,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
flattened,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
flehmen_response,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
flexible,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
flinch,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
floral_border,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
floral_dissolve,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
floral_embroidery,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
floral_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
flourish_(design),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fluffy,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
flustered,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
food_art,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
food_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
foodgasm,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
foodification,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
footprints,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
forehead_blush,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
forehead_ui,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
form_change,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
forward-facing_horns,GAZE_ORIENTATION,GENERAL_ONLY|GAZE_ORIENTATION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
four-leaf_clover_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fourth_of_july,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fourth_wall,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fox_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fractal,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fraid,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
framed_insect,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
framed_pectorals,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
french_flag_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
freudian_slip,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
frog_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
frosted_border,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
frown,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
frown_lines,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fruit_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
frustrated,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
frutiger_aero,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
frutiger_metro,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fujiko_f_fujio_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fujimoto_tatsuki_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fukumoto_nobuyuki_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
full_page_comic,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
funamusea_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
furious,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
furrowed_brow,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
fusion,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
gacha_(game_mechanic),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
gacha_suffering,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
game_controller_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
game_over,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
game_screenshot_background,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
game_screenshot_inset,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
game_show,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
gameplay_ability,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
gameplay_mechanics,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
ganbare!_nakamura-kun!!_cover_parody,STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
gao,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
gasp,EXPRESSION_EMOTION,GENERAL_ONLY|EXPRESSION_EMOTION|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
gear_print,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
genius_invokation_tcg_(style),STYLE_QUALITY_META,GENERAL_ONLY|STYLE_QUALITY_META|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
geometric_pattern,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
geometry,COLOR_APPEARANCE,GENERAL_ONLY|COLOR_APPEARANCE|NONE,NONE,,CLEAN_FOR_FRESH_HOLDOUT,,CLEAN_FOR_FRESH_HOLDOUT_V10
