row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,risk_flags,audit_bucket,impact_tier,source_aliases,verified_aliases,existing_display_ja,existing_search_ja,existing_candidate_ja,existing_rejected_ja,related_copyright_top1,related_copyright_top1_coverage,family_base_canonical,family_base_display_ja
I70-009435,tora_(xenoblade_2),301,トラ,トラ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,トラ(ゼノブレイド2),,,xenoblade_chronicles_(series),1.0,,
I70-009441,gastrodon,300,トリトドン,トリトドン,,,ACCEPTED_CLEAN_SAMPLE,REST,,,,トリトドン,,,pokemon,1.0,,
I70-009442,geralt_of_rivia,300,リヴィアのゲラルト,リヴィアのゲラルト,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,リビアのジェラルト,Geralt | Geralt_of_Rivia | gwynbleidd,the_witcher_(series),1.0,,
I70-009449,kudou_fuyuka,300,久遠冬花,久遠冬花,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ふどふゆ,,inazuma_eleven_(series),1.0,,
I70-009450,magical_mirai_miku_(2018),300,初音ミク（マジカルミライ2018）,初音ミク（マジカルミライ2018）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,magimirai_miku_(2018),magimirai miku (2018),,マジカルミライ2018,,,vocaloid,1.0,magical_mirai_miku,初音ミク（マジカルミライ）
I70-009456,saber_alter_(gothic_lolita),300,セイバーオルタ（ゴスロリ）,セイバーオルタ（ゴスロリ）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,saber_alter_(hollow_ataraxia_dress),saber alter (hollow ataraxia dress),,,セイバーオルタ・ゴスロリ,,fate_(series),1.0,saber_alter,アルトリア・オルタ
I70-009460,taihou_(phoenix's_spring_song)_(azur_lane),300,大鳳（春の暁に鳳歌う）,大鳳（春の暁に鳳歌う）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,春の暁に鳳歌う,凤鸣春晓,,azur_lane,1.0,taihou_(azur_lane),大鳳（アズールレーン）
I70-009466,alice_(deemo),299,アリス（DEEMO）,アリス（DEEMO）,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,girl_(deemo),girl (deemo),,,女の子（deemo）,,deemo,1.0,,
I70-009469,bob-omb,299,ボムへい,ボムへい,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,ボム兵,,,mario_(series),1.0,,
I70-009471,dante_alighieri_(fate),299,ダンテ・アリギエーリ,ダンテ・アリギエーリ,,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ダンテ・アリギエーリ(Fate),,fate/grand_order,1.0,,
I70-009486,pierre_bichelberger,299,ピエール,ピエール,,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ピエール(アイドルマスター),,idolmaster,1.0,,
I70-009513,ninten,298,ニンテン,ニンテン | ぼく,AI監修：国内通称と作品文脈を確認,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ぼく(MOTHER),,mother_(series),0.996479,,
I70-009530,ike_eveland_(1st_costume),297,アイク・イーヴランド（通常衣装）,アイク・イーヴランド（通常衣装） | アイク・イーヴランド,AI監修：既存候補と衣装区分を確認,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,アイク・イーヴランド(通常),,nijisanji,1.0,ike_eveland,アイク・イーヴランド
I70-009573,alice_(megami_tensei),295,アリス,アリス | 魔人アリス,AI監修：シリーズ公式名を確認,DISAMBIGUATOR_NOT_VISIBLE | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,ACCEPTED_RISK,REST,,,,魔人アリス,,,shin_megami_tensei,0.78327,,
I70-009603,bradamante_(third_ascension)_(fate),294,ブラダマンテ（第三再臨）,ブラダマンテ（第三再臨）,AI監修：キャラクター名と再臨区分を確認,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ブラダマンテ（第三の昇天）（運命）,,fate/grand_order,1.0,,
I70-009610,naruse_mio,294,成瀬澪,成瀬澪,AI監修：既存日本語候補を確認,,ACCEPTED_CLEAN_SAMPLE,REST,,,,,成瀬澪,,shinmai_maou_no_testament,1.0,,
I70-009684,eiai_nano,291,栄逢凪乃,栄逢凪乃,AI監修：既存日本語候補を確認,,ACCEPTED_CLEAN_SAMPLE,REST,,,,,栄逢凪乃,,kimi_no_koto_ga_dai_dai_dai_dai_daisuki_na_100-nin_no_kanojo,1.0,,
I70-009688,gary_oak,291,シゲル,シゲル | シゲル(ポケモン),AI監修：日本版アニメ公式名を採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,"gary_(pokemon),ookido_shigeru,shigeru_(pokemon),shigeru_(pokemon),gary_(pokemon)",gary (pokemon) | ookido shigeru | shigeru (pokemon),,サトシゲ | シゲサト | シゲル(アニポケ),,,pokemon,1.0,,
I70-009832,charles-henri_sanson_(fate),286,シャルル＝アンリ・サンソン,シャルル＝アンリ・サンソン | サンソン,AI監修：作品公式名を確認,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,charles_henri_sanson_(fate/grand_order),charles henri sanson (fate/grand order),,シャルル=アンリ・サンソン(Fate),,,fate/grand_order,1.0,,
I70-009908,kamishirasawa_keine_(hakutaku),284,上白沢慧音（白沢）,上白沢慧音（白沢） | 白沢慧音,AI監修：キャラクター名と形態を確認,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,カミシャサワ・ケイン（Hakutaku）,,touhou,1.0,kamishirasawa_keine,上白沢慧音
I70-009927,exeggutor,283,ナッシー,ナッシー,AI監修：日本版公式名を採用,,ACCEPTED_CLEAN_SAMPLE,REST,,,,ナッシー,,,pokemon,1.0,,
I70-009928,frankenstein's_monster_(swimsuit_saber)_(first_ascension)_(fate),283,フランケンシュタイン（水着・第一再臨）,フランケンシュタイン（水着・第一再臨） | フラン（水着）,AI監修：キャラクター名と再臨区分を確認,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,フランケンシュタインのモンスター（水着セイバー）（最初の昇天）（運命）,,fate_(series),1.0,frankenstein's_monster_(fate),フランケンシュタイン
I70-010391,asuna_(stacia)_(sao),268,創世神ステイシア,創世神ステイシア | アスナ（ステイシア）,確定,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,asuna_(stacia),asuna (stacia),,創世神ステイシア,,,sword_art_online,1.0,asuna_(sao),結城明日奈
I70-010431,irisviel_von_einzbern_(caster),267,アイリスフィール〔天の衣〕,アイリスフィール〔天の衣〕 | アイリスフィール,確定,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,アイリスフィール(天の衣),,,fate_(series),1.0,irisviel_von_einzbern,アイリスフィール・フォン・アインツベルン
I70-010489,mary_stuart_(kyoukaisenjou_no_horizon),265,メアリ・スチュアート,メアリ・スチュアート | メアリ（境界線上のホライゾン）,確定,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | CHARACTER_NO_COPYRIGHT_CONTEXT,ACCEPTED_RISK,REST,mary_stuart,mary stuart,,,メアリ(境ホラ),,,,,
I70-010556,sandrone_(the_final_gift)_(genshin_impact),263,桑多涅(最后的遗产),,single Japanese candidate with no conflicting evidence,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,桑多涅(最后的遗产),,genshin_impact,1.0,sandrone_(genshin_impact),サンドローネ（原神）
I70-010628,yakumo_ran_(fox),261,ヤクモ・ラン（フォックス）,,single Japanese candidate with no conflicting evidence,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,ヤクモ・ラン（フォックス）,,touhou,1.0,yakumo_ran,八雲藍
I70-010647,minior_(red_core),260,あかいろのコア,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,あかいろのコア,,pokemon,1.0,minior,メテノ
I70-010727,koganei_niko_(1st_costume),257,虎金妃笑虎（初期衣装）,,Hololive DEV_IS Japanese name plus initial costume,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,,,hololive,1.0,koganei_niko,虎金井ニコ
I70-010777,gumi_(v3_megpoid),255,グミ（V3メグポイド）,,single Japanese candidate with no conflicting evidence,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,megpoid_(vocaloid3),megpoid (vocaloid3),,,グミ（V3メグポイド）,,vocaloid,1.0,gumi,GUMI
I70-010781,jade_leech_(eel),255,マーメイド・フィン,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,マーメイド・フィン,,twisted_wonderland,1.0,jade_leech,ジェイド・リーチ
I70-010786,kei_(amas)_(blue_archive),255,ケイ(AMAS),,single Japanese candidate with no conflicting evidence,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,<key>_(amas)_(blue_archive),<key> (amas) (blue archive),,,ケイ(AMAS),,blue_archive,1.0,kei_(blue_archive),天童ケイ
I70-010823,manhattan_cafe_(mysterious_rose)_(umamusume),254,幽玄薔薇,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,幽玄薔薇,,umamusume,1.0,manhattan_cafe_(umamusume),マンハッタンカフェ（ウマ娘）
I70-010826,minamoto_no_raikou_(swimsuit_lancer)_(second_ascension)_(fate),254,鉱本no raikou（水着ランサー）（2回目の昇天）（運命）,,single Japanese candidate with no conflicting evidence,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,鉱本no raikou（水着ランサー）（2回目の昇天）（運命）,,fate/grand_order,1.0,minamoto_no_raikou_(swimsuit_lancer)_(fate),源頼光（水着）
I70-010827,mogador_(olfactory_nursery_call)_(azur_lane),254,嗅診ナーサリーコール,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,嗅診ナーサリーコール,,azur_lane,1.0,mogador_(azur_lane),モガドール
I70-010831,scathach-skadi_(third_ascension)_(fate),254,Scathach Skadi（3回目の昇天）（運命）,,single Japanese candidate with no conflicting evidence,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,scathach_skadi_(third_ascension)_(fate),scathach skadi (third ascension) (fate),,,Scathach Skadi（3回目の昇天）（運命）,,fate/grand_order,1.0,scathach-skadi_(fate),スカサハ＝スカディ
I70-010852,ibaraki_douji_(swimsuit_lancer)_(first_ascension)_(fate),253,茨木童子(水着),,single Japanese candidate with no conflicting evidence,DUPLICATE_DISPLAY_WITHIN_CATEGORY,ACCEPTED_RISK,REST,,,,,茨木童子(水着),,fate/grand_order,1.0,ibaraki_douji_(fate),茨木童子
I70-010893,manhattan_cafe_(verdant_night)_(umamusume),252,柳緑小夜,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,柳緑小夜,,umamusume,1.0,manhattan_cafe_(umamusume),マンハッタンカフェ（ウマ娘）
I70-010908,shining_(silent_night)_(arknights),252,輝く（サイレントナイト）（arknights）,,single Japanese candidate with no conflicting evidence,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,輝く（サイレントナイト）（arknights）,,arknights,1.0,shining_(arknights),シャイニング
I70-010939,bambinata_(pgr),250,バンビナータ,琉璃 | 邦比娜塔,Japanese Punishing: Gray Raven character name,DISPLAY_MISSING_FROM_SEARCH | DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,bambinata_(punishing:_gray_raven),bambinata (punishing: gray raven),,バンビナータ,琉璃 | 邦比娜塔,밤비,punishing:_gray_raven,0.991071,,
I70-010941,calstone_light_o_(one_true_path)_(umamusume),250,真実一路(ウマ娘),,single Japanese candidate with no conflicting evidence,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,真実一路(ウマ娘),,umamusume,1.0,calstone_light_o_(umamusume),カルストンライトオ
I70-010949,hatsune_miku_(supreme),250,シュープリーム,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,supreme_(module),supreme (module),,,シュープリーム,,vocaloid,1.0,hatsune_miku,初音ミク
I70-011413,shijou_takane_(beyond_the_nobles),237,ビヨンドザノーブルス,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,beyond_the_nobles_(idolmaster),beyond the nobles (idolmaster),,,ビヨンドザノーブルス,,idolmaster,1.0,shijou_takane,四条貴音
I70-011516,united_kingdom_(female)_(hetalia),234,アリス・カークランド,アリス・カークランド,AI監修：既存日本語候補・作品文脈を確認,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,アリス・カークランド,,axis_powers_hetalia,1.0,united_kingdom_(hetalia),アーサー・カークランド
I70-011583,kamen_rider_kiva,232,仮面ライダーキバ,仮面ライダーキバ | キバ,AI監修：日本語公式名を採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,キバ(仮面ライダー),,kamen_rider,0.994924,,
I70-011711,shiraishi_minoru,229,白石みのる,白石みのる,AI監修：作品公式名に補正,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,シライシ・マイノー,,lucky_star,1.0,,
I70-011736,lithuania_(hetalia),228,リトアニア,リトアニア | トーリス・ロリナイティス,AI監修：作品公式名を確認,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,toris_laurinaitis,toris laurinaitis,,,リトアニア（ヘタリア）,,axis_powers_hetalia,1.0,,
I70-011863,kamen_rider_wizard,225,仮面ライダーウィザード,仮面ライダーウィザード | ウィザード,AI監修：日本語公式名を採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,ウィザード(仮面ライダー),,kamen_rider,1.0,,
I70-011896,frillish_(male),224,プルリル（オス）,プルリル（オス） | プルリル,AI監修：日本版公式名・性別区分を採用,NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,フリッシュ（男性）,,pokemon,1.0,frillish,プルリル
I70-011906,madeline_(celeste),224,マデリン,マデリン,AI監修：既存候補誤りを日本語公式名に補正,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,セレステ,,celeste_(game),1.0,,
I70-011933,zenyatta_(overwatch),224,ゼニヤッタ,ゼニヤッタ,AI監修：日本語版公式名を確認,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,tekhartha_zenyatta,tekhartha zenyatta,,,Zenyatta（オーバーウォッチ）,,overwatch,1.0,,
I70-011942,grand_archer_(elsword),223,グランドアーチャー,グランドアーチャー,AI監修：既存日本語クラス名を確認,DISAMBIGUATOR_NOT_VISIBLE | NO_SOURCE_JA_EVIDENCE_OVERLAP | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_RISK,REST,,,,,グランドアーチャー（エルワード）,,elsword,1.0,,
I70-012055,touka_(utawarerumono),221,トウカ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,touka_(utawareru_mono),touka (utawareru mono),,,トウカ,,utawarerumono_(series),1.0,,
I70-012208,kinomoto_sakura_(miraculous_sakura),217,エンジェル・クラウン・コスチューム,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,kinomoto_sakura_(winged_egg_crown_costume),kinomoto sakura (winged egg crown costume),,,エンジェル・クラウン・コスチューム,,cardcaptor_sakura,1.0,kinomoto_sakura,木之本さくら
I70-012315,yae_sakura_(flame_sakitama),215,真炎幸魂,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,真炎幸魂,,honkai_(series),1.0,yae_sakura,八重桜
I70-012539,tohsaka_rin_(fate/extra),210,遠坂リン,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,遠坂リン,,fate_(series),1.0,tohsaka_rin,遠坂凛
I70-012662,joseph_joestar_(tequila),207,テキーラ娘,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,テキーラ娘,,jojo_no_kimyou_na_bouken,1.0,joseph_joestar,ジョセフ・ジョースター
I70-012670,magical_mirai_miku_(2026),207,マジカルミライ2026,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,マジカルミライ2026,,vocaloid,1.0,magical_mirai_miku,初音ミク（マジカルミライ）
I70-012899,coralie_6626_planck_(valkyrie_blastmetal),202,戦乙女・重槌,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,coralie_(valkyrie_blastmetal)_(honkai_impact),coralie (valkyrie blastmetal) (honkai impact),,,戦乙女・重槌,,honkai_(series),1.0,coralie_6626_planck,コラリー
I70-012915,kirin_r_yato_(arknights),202,麒麟_R_夜刀,,single Japanese candidate with no conflicting evidence,RAW_TAG_SYNTAX_IN_DISPLAY | DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_RISK,REST,kirin_x_yato_(arknights),kirin x yato (arknights),,,麒麟_R_夜刀,,arknights,1.0,,
I70-012919,moria_luluka_(civilian),202,森亜るるか,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | CHARACTER_NO_COPYRIGHT_CONTEXT | DUPLICATE_DISPLAY_WITHIN_CATEGORY,ACCEPTED_RISK,REST,,,,,森亜るるか,,,,,
I70-012993,anyoji_hime_(seal),200,あにょざらし,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,あにょざらし,,love_live!,1.0,anyoji_hime,安養寺姫芽
I70-013025,maria_(fire_emblem:_shadow_dragon),200,マリア(ファイアーエムブレム),,single Japanese candidate with no conflicting evidence,CHARACTER_NO_COPYRIGHT_CONTEXT,ACCEPTED_CLEAN_SAMPLE,REST,,,,,マリア(ファイアーエムブレム),,,,,
I70-013285,morpho_knight_(butterfly),195,夢見鳥,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,夢見鳥,,kirby_(series),1.0,morpho_knight,バルフレイナイト
I70-013319,boyd_(fire_emblem),194,ボーレ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,ボーレ,,fire_emblem,1.0,,
I70-013362,yuna_(biya_(1024)),194,ユナ,,single Japanese candidate with no conflicting evidence,VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,ユナ,,original,0.968586,yuna_(veyonis),yuna (veyonis)
I70-013398,minato_aqua_(aqua_iro_super_dream),193,あ色すーぱーどり~む,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,minato_aqua_(4th_costume),minato aqua (4th costume),,,あ色すーぱーどり~む,,hololive,1.0,minato_aqua,湊あくあ
I70-013567,tb_(azur_lane),190,TB(アズールレーン),,selected from contextual Japanese search evidence,DUPLICATE_DISPLAY_WITHIN_CATEGORY,ACCEPTED_RISK,REST,,,,TB(アズールレーン),,TB,azur_lane,1.0,,
I70-013724,hatsune_miku_(heartbeat),187,ハートビート,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,heartbeat_(module),heartbeat (module),,,ハートビート,,vocaloid,1.0,hatsune_miku,初音ミク
I70-013937,kamado_nezuko_(demon),183,鬼化禰豆子,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,鬼化禰豆子,,kimetsu_no_yaiba,1.0,kamado_nezuko,竈門禰豆子
I70-013950,minior_(blue_core),183,みずいろのコア,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,みずいろのコア,,pokemon,1.0,minior,メテノ
I70-014198,kamen_rider_kuuga_(mighty_form),179,マイティフォーム,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,マイティフォーム,,kamen_rider,1.0,kamen_rider_kuuga,仮面ライダークウガ
I70-014205,medjed_(mythology),179,メジェド,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,ACCEPTED_RISK,REST,,,,,メジェド,,egyptian_mythology,0.755682,,
I70-014304,furfrou_(natural),177,やせいのすがた,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,やせいのすがた,,pokemon,1.0,furfrou,トリミアン
I70-014328,nivora_(wuthering_waves),177,ニヴォラ,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,ニヴォラ,,wuthering_waves,1.0,,
I70-014360,calimero_(honey_come_chatka!!),176,カリメロ,カリメロ（ハニーカムチャットカ!!）,single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,カリメロ（ハニーカムチャットカ!!）,,honey_come_chatka!!,1.0,,
I70-014543,cloud_strife_(bahamut_garb),173,バハムートスタイル,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,,,,,バハムートスタイル,,final_fantasy,1.0,cloud_strife,クラウド・ストライフ
I70-014643,seeking_the_pearl_(umamusume),172,シーキングザパール,シーキングザパール(ウマ娘),single Japanese candidate with no conflicting evidence,DISPLAY_MISSING_FROM_SEARCH | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,シーキングザパール(ウマ娘),,umamusume,1.0,,
I70-014659,yuzuki_yukari_(lin),172,結月ゆかり凛,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,結月ゆかり凛,,voiceroid,0.994152,yuzuki_yukari,結月ゆかり
I70-014799,kagamine_rin_(future_style),169,大人リン,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE | VARIANT_DISPLAY_MISSING_BASE_IDENTITY,ACCEPTED_RISK,REST,future_style_(module),future style (module),,,大人リン,,vocaloid,1.0,kagamine_rin,鏡音リン
I70-014850,dan'in-san_(shirogane_noel),168,団員さん,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,団員さん,,hololive,1.0,,
I70-015023,shifty_(nikke),166,シフティー,,single Japanese candidate with no conflicting evidence,DISAMBIGUATOR_NOT_VISIBLE,ACCEPTED_CLEAN_SAMPLE,REST,,,,,シフティー,,goddess_of_victory:_nikke,1.0,,
