row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,risk_flags,related_copyright_top1,related_copyright_top1_coverage,copyright_display_context,duplicate_group_size,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-005337,carrot_(one_piece),600,キャロット,キャロット,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,one_piece,1.0,ワンピース,2,FIX_DISPLAY,キャロット（ワンピース）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005400,yuki_(touhou),593,ユキ,ユキ,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,touhou,1.0,東方Project,3,FIX_DISPLAY,ユキ（東方Project）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005430,knight_(ragnarok_online),588,ナイト,ナイト,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,ragnarok_online,1.0,ラグナロクオンライン,3,FIX_DISPLAY,ナイト（ラグナロクオンライン）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005463,ranger_(kancolle),583,レンジャー,レンジャー,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,kantai_collection,1.0,艦隊これくしょん,5,FIX_DISPLAY,レンジャー（艦隊これくしょん）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005484,ahiru_(princess_tutu),580,あひる,あひる,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,princess_tutu,0.994485,プリンセスチュチュ,2,FIX_DISPLAY,あひる（プリンセスチュチュ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005492,myne_(honzuki_no_gekokujou),580,マイン,マイン,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,honzuki_no_gekokujou,1.0,本好きの下剋上,2,FIX_DISPLAY,マイン（本好きの下剋上）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005493,olivia_(fire_emblem),580,オリヴィエ,オリヴィエ,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,fire_emblem,1.0,ファイアーエムブレム,2,FIX_DISPLAY,オリヴィエ（ファイアーエムブレム）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005501,stalker_(ragnarok_online),579,チェイサー,チェイサー,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,ragnarok_online,1.0,ラグナロクオンライン,2,FIX_DISPLAY,チェイサー（ラグナロクオンライン）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005540,chesed_(project_moon),574,ケセド,ケセド,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,project_moon,0.998182,Project Moon,2,FIX_DISPLAY,ケセド（Project Moon）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005585,krile_mayer_baldesion_(ff5),569,クルル・マイア・バルデシオン,クルル・マイア・バルデシオン,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,final_fantasy,1.0,ファイナルファンタジー,2,FIX_DISPLAY,クルル・マイア・バルデシオン（ファイナルファンタジー）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005635,roccia_(wuthering_waves),564,ロココ,ロココ,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,wuthering_waves,1.0,鳴潮,2,FIX_DISPLAY,ロココ（鳴潮）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005680,starly,559,ムックル,ムックル,,DUPLICATE_DISPLAY_WITHIN_CATEGORY,pokemon,1.0,ポケットモンスター,2,FIX_DISPLAY,ムックル（ポケットモンスター）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005757,annie_(league),549,アニー,アニー,,DISAMBIGUATOR_NOT_VISIBLE | JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,league_of_legends,1.0,リーグ・オブ・レジェンド,2,FIX_DISPLAY,アニー（リーグ・オブ・レジェンド）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005825,fire_keeper,541,火防女,火防女 | 防火女,,DUPLICATE_DISPLAY_WITHIN_CATEGORY,dark_souls_(series),1.0,DARK SOULS,2,FIX_DISPLAY,火防女（DARK SOULS）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005876,lilith_(hazbin_hotel),536,リリス,リリス,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,hazbin_hotel,1.0,ハズビン・ホテル,9,FIX_DISPLAY,リリス（ハズビン・ホテル）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005932,tiphereth_a_(project_moon),531,ティファレト,ティファレト,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,project_moon,1.0,Project Moon,2,FIX_DISPLAY,ティファレト（Project Moon）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005941,wylder_(elden_ring),530,追跡者,追跡者 | Wylder,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,elden_ring,1.0,エルデンリング,2,FIX_DISPLAY,追跡者（エルデンリング）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005956,aegir_(housamo),527,エーギル,エーギル,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,tokyo_afterschool_summoners,0.998088,放サモ,2,FIX_DISPLAY,エーギル（放サモ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-005983,sett_(league),524,セト,セト,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,league_of_legends,1.0,リーグ・オブ・レジェンド,3,FIX_DISPLAY,セト（リーグ・オブ・レジェンド）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-006008,pallas_(arknights),521,パラス,パラス | パラス（アークナイツ）,,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,arknights,1.0,アークナイツ,2,FIX_DISPLAY,パラス（アークナイツ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-006015,haruka_(arknights),520,ハルカ,ハルカ | ハルカ（アークナイツ）,,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,arknights,1.0,アークナイツ,2,FIX_DISPLAY,ハルカ（アークナイツ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-006019,yorktown_(azur_lane),520,ヨークタウン,ヨークタウン | ヨークタウン（アズールレーン）,,DUPLICATE_DISPLAY_WITHIN_CATEGORY,azur_lane,1.0,アズールレーン,2,FIX_DISPLAY,ヨークタウン（アズールレーン）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-006041,sherlock_holmes_(fate),518,シャーロック・ホームズ,シャーロック・ホームズ | シャーロック・ホームズ（Fate）,,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,fate/grand_order,1.0,Fate/Grand Order,2,FIX_DISPLAY,シャーロック・ホームズ（Fate/Grand Order）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-006056,helena_(kancolle),516,ヘレナ,ヘレナ | ヘレナ（艦これ）,,DUPLICATE_DISPLAY_WITHIN_CATEGORY,kantai_collection,1.0,艦隊これくしょん,2,FIX_DISPLAY,ヘレナ（艦隊これくしょん）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-006071,clefable,514,ピクシー,ピクシー,,DUPLICATE_DISPLAY_WITHIN_CATEGORY,pokemon,1.0,ポケットモンスター,2,FIX_DISPLAY,ピクシー（ポケットモンスター）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-006115,joker_(dc),510,ジョーカー,ジョーカー | ジョーカー（バットマン）,,DUPLICATE_DISPLAY_WITHIN_CATEGORY,dc_comics,0.995146,DCコミック,3,FIX_DISPLAY,ジョーカー（DCコミック）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-006126,tristana_(league),510,トリスターナ,トリスターナ,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,league_of_legends,1.0,リーグ・オブ・レジェンド,2,FIX_DISPLAY,トリスターナ（リーグ・オブ・レジェンド）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-006128,voyager_(fate),510,ボイジャー,ボイジャー | ボイジャー（Fate）,,DUPLICATE_DISPLAY_WITHIN_CATEGORY,fate_(series),1.0,Fateシリーズ,2,FIX_DISPLAY,ボイジャー（Fateシリーズ）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-006133,honolulu_(kancolle),509,ホノルル,ホノルル | ホノルル（艦これ）,,DUPLICATE_DISPLAY_WITHIN_CATEGORY,kantai_collection,1.0,艦隊これくしょん,2,FIX_DISPLAY,ホノルル（艦隊これくしょん）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-006152,malon,507,マロン,マロン | マロン（ゼルダの伝説）,,DUPLICATE_DISPLAY_WITHIN_CATEGORY,the_legend_of_zelda,1.0,ゼルダの伝説,2,FIX_DISPLAY,マロン（ゼルダの伝説）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-006159,anemone_(eureka_seven),506,アネモネ,アネモネ,,DISAMBIGUATOR_NOT_VISIBLE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,eureka_seven_(series),1.0,エウレカセブン,3,FIX_DISPLAY,アネモネ（エウレカセブン）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-006174,snow_white_(disney),505,白雪姫,白雪姫 | 白雪姫（ディズニー）,,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,snow_white_and_the_seven_dwarfs_(disney),0.975391,白雪姫（ディズニー）,5,FIX_DISPLAY,白雪姫（白雪姫（ディズニー））,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
I70-006181,jessica_(reverse:1999),504,ジェシカ,ジェシカ | ジェシカ（リバース：1999）,,JA_DISPLAY_NOT_EXACT_SOURCE_EVIDENCE | DUPLICATE_DISPLAY_WITHIN_CATEGORY,reverse:1999,1.0,リバース：1999,3,FIX_DISPLAY,ジェシカ（リバース：1999）,,ADD_UNIQUE_COPYRIGHT_CONTEXT_TO_ACCEPTED_DUPLICATE_CHARACTER,HIGH,full-baseline duplicate group + unique related_copyright_top1 + coverage >=0.80,日本語名自体はACCEPTED_AIを維持。同名Characterが存在するが、この行の作品関係は同名群内で一意なので作品名を表示へ付与して識別性だけを改善。,PROPOSED
