row_id,canonical_tag,post_count,display_ja,related_copyright_top1,copyright_display_context,translation_note,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-002344,trigger_(zenless_zone_zero),1443,トリガー,zenless_zone_zero,ゼンレスゾーンゼロ,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,トリガー（ゼンレスゾーンゼロ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002348,erika_(pokemon),1442,エリカ,pokemon,ポケットモンスター,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,エリカ（ポケットモンスター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002361,guts_(berserk),1433,ガッツ,berserk,ベルセルク,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ガッツ（ベルセルク）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002366,platinum_(arknights),1430,プラチナ,arknights,アークナイツ,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,プラチナ（アークナイツ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002383,aura_(sousou_no_frieren),1420,アウラ,sousou_no_frieren,葬送のフリーレン,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,アウラ（葬送のフリーレン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002386,morgana_(persona_5),1419,モルガナ,persona,ペルソナ,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,モルガナ（ペルソナ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002398,mita_(miside),1409,ミタ,miside,MiSide,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ミタ（MiSide）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002406,lapras,1405,ラプラス,pokemon,ポケットモンスター,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ラプラス（ポケットモンスター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002411,joker_(persona_5),1403,ジョーカー,persona,ペルソナ,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ジョーカー（ペルソナ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002420,justice_(helltaker),1400,ジャスティス,helltaker,ヘルテイカー,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ジャスティス（ヘルテイカー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002426,roland_(project_moon),1396,ローラン,project_moon,Project Moon,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ローラン（Project Moon）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002427,eurasian_eagle_owl_(kemono_friends),1395,ワシミミズク,kemono_friends,けものフレンズ,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ワシミミズク（けものフレンズ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002433,yui_(angel_beats!),1392,ユイ,angel_beats!,Angel Beats!,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ユイ（Angel Beats!）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002436,amagi_(azur_lane),1389,天城,azur_lane,アズールレーン,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,天城（アズールレーン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002437,elise_(fire_emblem),1389,エリーゼ,fire_emblem,ファイアーエムブレム,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,エリーゼ（ファイアーエムブレム）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002441,yamato_takeru_(fate),1387,ヤマトタケル,fate_(series),Fateシリーズ,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,ヤマトタケル（Fateシリーズ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002446,clark_kent,1383,クラーク・ケント,dc_comics,DCコミック,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,クラーク・ケント（DCコミック）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002465,houjou_tokiyuki_(nige_jouzu_no_wakagimi),1376,北条時行,nige_jouzu_no_wakagimi,逃げ上手の若君,既存日本語候補・Alias・作品文脈を確認して採用,FIX_DISPLAY,北条時行（逃げ上手の若君）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002505,durandal_(honkai_impact),1353,デュランダル,honkai_(series),崩壊,AI監修：Alias・既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,デュランダル（崩壊）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002512,thoma_(genshin_impact),1349,トーマ,genshin_impact,原神,AI監修：既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,トーマ（原神）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002521,ib_(ib),1342,イヴ,ib_(kouri),Ib,AI監修：Alias・既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,イヴ（Ib）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002531,yuna_(ff10),1337,ユウナ,final_fantasy,ファイナルファンタジー,AI監修：既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,ユウナ（ファイナルファンタジー）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002532,dorothy_(nikke),1336,ドロシー,goddess_of_victory:_nikke,勝利の女神：NIKKE,AI監修：既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,ドロシー（勝利の女神：NIKKE）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002535,kirino_(blue_archive),1336,中務キリノ,blue_archive,ブルーアーカイブ,AI監修：Alias・既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,中務キリノ（ブルーアーカイブ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002537,medjed_(fate),1334,メジェド,fate_(series),Fateシリーズ,AI監修：Alias・既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,メジェド（Fateシリーズ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002546,jessica_(arknights),1327,ジェシカ,arknights,アークナイツ,AI監修：既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,ジェシカ（アークナイツ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002561,sakura_(fire_emblem),1319,サクラ,fire_emblem,ファイアーエムブレム,AI監修：Alias・既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,サクラ（ファイアーエムブレム）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002574,len_(tsukihime),1310,レン,tsukihime,月姫,AI監修：既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,レン（月姫）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002593,fumizuki_(kancolle),1294,文月,kantai_collection,艦隊これくしょん,AI監修：Alias・既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,文月（艦隊これくしょん）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002601,lupa_(wuthering_waves),1293,ルパ,wuthering_waves,鳴潮,AI監修：既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,ルパ（鳴潮）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002602,frankenstein's_monster_(fate),1291,フランケンシュタイン,fate_(series),Fateシリーズ,AI監修：既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,フランケンシュタイン（Fateシリーズ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002605,bianca_(dq5),1290,ビアンカ,dragon_quest,ドラクエ,AI監修：既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,ビアンカ（ドラクエ）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002609,i-26_(kancolle),1289,伊26,kantai_collection,艦隊これくしょん,AI監修：Alias・既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,伊26（艦隊これくしょん）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002611,hau_(pokemon),1286,ハウ,pokemon,ポケットモンスター,AI監修：既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,ハウ（ポケットモンスター）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002645,chikuma_(kancolle),1270,筑摩,kantai_collection,艦隊これくしょん,AI監修：Alias・既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,筑摩（艦隊これくしょん）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002675,eve_(elsword),1254,イヴ,elsword,エルソード,AI監修：既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,イヴ（エルソード）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002706,ingrid_(capcom),1238,イングリッド,capcom_fighting_jam,カプコン ファイティング ジャム,AI監修：Alias・既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,イングリッド（カプコン ファイティング ジャム）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
I70-002712,revy_(black_lagoon),1235,レヴィ,black_lagoon,ブラックラグーン,AI監修：既存日本語候補・作品関係を確認して採用,FIX_DISPLAY,レヴィ（ブラックラグーン）,,CURATED_NAME_ADD_COPYRIGHT_DISAMBIGUATION,HIGH,prior curation + related Copyright context,監修済みのキャラ名自体は維持し、同名衝突/不可視disambiguatorのみ作品名で解消。,PROPOSED
