row_id,canonical_tag,post_count,display_ja,family_base_canonical,family_base_display_ja,translation_note,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-022054,yorktown_ii_(bright-sky_mermaid)_(azur_lane),100,ブライトスカイ・マーメイド,yorktown_ii_(azur_lane),ヨークタウンII,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ヨークタウンII（ブライトスカイ・マーメイド）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022101,jeanne_d'arc_(formal_dress)_(fate),99,ブラック・エレガンス,jeanne_d'arc_(fate),ジャンヌ・ダルク（Fate）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ジャンヌ・ダルク（Fate）（ブラック・エレガンス）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022117,kumbhira_(summer)_(granblue_fantasy),99,金波の亥神,kumbhira_(granblue_fantasy),クビラ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,クビラ（金波の亥神）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022149,nero_claudius_(formal_dress)_(fate),99,ヴィナスのシルク,nero_claudius_(fate),ネロ・クラウディウス,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ネロ・クラウディウス（ヴィナスのシルク）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022222,elizabeth_bathory_(perfect)_(first_ascension)_(fate),98,パーフェクト・エリザベート,elizabeth_bathory_(fate),エリザベート・バートリー（Fate）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,エリザベート・バートリー（Fate）（パーフェクト・エリザベート）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022300,runami_yachiyo_(mini),98,ミニヤチヨ,runami_yachiyo,月見ヤチヨ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,月見ヤチヨ（ミニヤチヨ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022327,taiki_shuttle_(bubblegum_memories)_(umamusume),98,シーク・ソルヴ・サマーウォーク!,taiki_shuttle_(umamusume),タイキシャトル,variant/form rendering plausible but not independently verified,FIX_DISPLAY,タイキシャトル（シーク・ソルヴ・サマーウォーク!）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022367,bardiche_(device_form)_(nanoha),97,デバイスフォーム,bardiche_(nanoha),バルディッシュ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,バルディッシュ（デバイスフォーム）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022393,hokko_tarumae_(pastel_marine_locadol)_(umamusume),97,パステルマリン・ロコドル,hokko_tarumae_(umamusume),ホッコータルマエ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ホッコータルマエ（パステルマリン・ロコドル）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022394,hood_(lady_of_the_shining_sun)_(azur_lane),97,日差しの淑女,hood_(azur_lane),フッド,variant/form rendering plausible but not independently verified,FIX_DISPLAY,フッド（日差しの淑女）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022414,laffey_ii_(sleepy_on_a_busy_day)_(azur_lane),97,うとうとビジーデー,laffey_ii_(azur_lane),ラフィーII(アズールレーン),variant/form rendering plausible but not independently verified,FIX_DISPLAY,ラフィーII(アズールレーン)（うとうとビジーデー）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022438,negev_(little_drifter)_(girls'_frontline),97,幼き流離人,negev_(girls'_frontline),ネゲヴ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,ネゲヴ（幼き流離人）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022481,tamaki_iroha_(swimsuit_ver.),97,水着いろは,tamaki_iroha,環いろは,variant/form rendering plausible but not independently verified,FIX_DISPLAY,環いろは（水着いろは）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022512,barghest_(ice_warrior)_(fate),96,アイス・ウォーリアー,barghest_(fate),バーゲスト,variant/form rendering plausible but not independently verified,FIX_DISPLAY,バーゲスト（アイス・ウォーリアー）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022524,cloud_strife_(wild_surf),96,ワイルドサーフ,cloud_strife,クラウド・ストライフ,variant/form rendering plausible but not independently verified,FIX_DISPLAY,クラウド・ストライフ（ワイルドサーフ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022537,exusiai_(apple)_(arknights),96,苹果乐,exusiai_(arknights),エクシア（アークナイツ）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,エクシア（アークナイツ）（苹果乐）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022542,gimmighoul_(chest),96,はこフォルム,gimmighoul,コレクレー,Japanese Pokemon form/name candidate consistent with franchise context,FIX_DISPLAY,コレクレー（はこフォルム）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022545,gramophone_miku_(frostflower),96,雪華蓄音機,gramophone_miku,蓄音機ミク,variant/form rendering plausible but not independently verified,FIX_DISPLAY,蓄音機ミク（雪華蓄音機）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022550,hakuhou_(floral_ninja_roleplay)_(azur_lane),96,繚乱あれお忍び遊興,hakuhou_(azur_lane),白鳳,variant/form rendering plausible but not independently verified,FIX_DISPLAY,白鳳（繚乱あれお忍び遊興）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022690,cure_honey_(popcorn_cheer),95,ポップコーンチア,cure_honey,キュアハニー,variant/form rendering plausible but not independently verified,FIX_DISPLAY,キュアハニー（ポップコーンチア）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022691,cure_sunny_(princess_form),95,プリンセスサニー,cure_sunny,キュアサニー,variant/form rendering plausible but not independently verified,FIX_DISPLAY,キュアサニー（プリンセスサニー）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022736,kitasan_black_(jubilant_star_auspicious_crane)_(umamusume),95,真打・慶鶴ノ志,kitasan_black_(umamusume),キタサンブラック（ウマ娘）,variant/form rendering plausible but not independently verified,FIX_DISPLAY,キタサンブラック（ウマ娘）（真打・慶鶴ノ志）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022753,mejiro_bright_(starry_snow_lolita)_(umamusume),95,清らに星澄むスノーロリィタ,mejiro_bright_(umamusume),メジロブライト,variant/form rendering plausible but not independently verified,FIX_DISPLAY,メジロブライト（清らに星澄むスノーロリィタ）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
I70-022846,aerith_gainsborough_(prism_dress),94,プリズムドレス,aerith_gainsborough,エアリス・ゲインズブール,variant/form rendering plausible but not independently verified,FIX_DISPLAY,エアリス・ゲインズブール（プリズムドレス）,,RESTORE_BASE_IDENTITY_KEEP_EVIDENCED_VARIANT_LABEL,HIGH,family base + current positively evidenced variant/form label,既存の衣装/フォーム名は変更せず、欠落していたキャラ本人名だけをfamily baseから復元。機械訳・identity mismatch laneは除外。,PROPOSED
