row_id,canonical_tag,post_count,display_ja,related_copyright_top1,copyright_display_context,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-021708,valko_(love_and_deepspace),102,ロウガ,love_and_deepspace,恋と深空,FIX_DISPLAY,ロウガ（恋と深空）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-021733,aria_blaze,101,アリア,my_little_pony,マイリトルポニー,FIX_DISPLAY,アリア（マイリトルポニー）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-021768,guy_(final_fight),101,ガイ,street_fighter,ストリートファイター,FIX_DISPLAY,ガイ（ストリートファイター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-021815,mira_(kendeshi),101,ミラ,kenja_no_deshi_wo_nanoru_kenja,賢者の弟子を名乗る賢者,FIX_DISPLAY,ミラ（賢者の弟子を名乗る賢者）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-021848,robin_(zenless_zone_zero),101,ロビン,zenless_zone_zero,ゼンレスゾーンゼロ,FIX_DISPLAY,ロビン（ゼンレスゾーンゼロ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-021860,sheldon_(splatoon),101,ブキチ,splatoon_(series),スプラトゥーン,FIX_DISPLAY,ブキチ（スプラトゥーン）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-021882,vargr_(last_origin),101,バルグ,last_origin,ラスオリ,FIX_DISPLAY,バルグ（ラスオリ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-021893,yukari_(momoko),101,ゆかり,original,オリジナル,FIX_DISPLAY,ゆかり（オリジナル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-021945,haku_(fate),100,ハク,fate/grand_order,Fate/Grand Order,FIX_DISPLAY,ハク（Fate/Grand Order）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-021959,kage_(ousama_ranking),100,カゲ,ousama_ranking,王様ランキング,FIX_DISPLAY,カゲ（王様ランキング）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-021976,lucio_(granblue_fantasy),100,ルシオ,granblue_fantasy,グランブルーファンタジー,FIX_DISPLAY,ルシオ（グランブルーファンタジー）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-021994,node_(black_souls),100,ノーデ,black_souls,BLACKSOULS,FIX_DISPLAY,ノーデ（BLACKSOULS）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022003,quinn_(league),100,クイン,league_of_legends,リーグ・オブ・レジェンド,FIX_DISPLAY,クイン（リーグ・オブ・レジェンド）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022008,rokuta_(paradox_live),100,ロクタ,paradox_live,Paradox Live,FIX_DISPLAY,ロクタ（Paradox Live）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022131,macan_(housamo),99,マガン,tokyo_afterschool_summoners,放サモ,FIX_DISPLAY,マガン（放サモ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022157,patty_(pso2),99,パティ,phantasy_star,ファンタシースター,FIX_DISPLAY,パティ（ファンタシースター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022174,sidney_(pokemon),99,カゲツ,pokemon,ポケットモンスター,FIX_DISPLAY,カゲツ（ポケットモンスター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022207,bunet_(fire_emblem),98,ボネ,fire_emblem,ファイアーエムブレム,FIX_DISPLAY,ボネ（ファイアーエムブレム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022216,chris_(kof),98,クリス,the_king_of_fighters,キングオブファイターズ,FIX_DISPLAY,クリス（キングオブファイターズ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022232,hanako_(disgaea),98,ハナコ,disgaea,ディスガイア,FIX_DISPLAY,ハナコ（ディスガイア）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022278,nanako_(tsukihime),98,ななこ,tsukihime,月姫,FIX_DISPLAY,ななこ（月姫）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022279,natsume_(decadence),98,ナツメ,decadence_(anime),デカダンス,FIX_DISPLAY,ナツメ（デカダンス）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022310,shin_(dragon_ball),98,シン,dragon_ball,ドラゴンボール,FIX_DISPLAY,シン（ドラゴンボール）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022350,ahat_(ragnarok_online),97,アハト,ragnarok_online,ラグナロクオンライン,FIX_DISPLAY,アハト（ラグナロクオンライン）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022425,marlon_(pokemon),97,シズイ,pokemon,ポケットモンスター,FIX_DISPLAY,シズイ（ポケットモンスター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022428,meito_(vocaloid),97,メイト,vocaloid,ボーカロイド,FIX_DISPLAY,メイト（ボーカロイド）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022450,pryce_(pokemon),97,ヤナギ,pokemon,ポケットモンスター,FIX_DISPLAY,ヤナギ（ポケットモンスター）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022482,tamami_(jonsun),97,タマミ,original,オリジナル,FIX_DISPLAY,タマミ（オリジナル）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022483,tamara_(eddsworld),97,タマラ,eddsworld,Eddsworld,FIX_DISPLAY,タマラ（Eddsworld）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022499,yuzuha_(utawarerumono),97,ユズハ,utawarerumono_(series),うたわれるもの,FIX_DISPLAY,ユズハ（うたわれるもの）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022510,bai_qi_(love_and_producer),96,ハク,love_and_producer,恋とプロデューサー～EVOL×LOVE～,FIX_DISPLAY,ハク（恋とプロデューサー～EVOL×LOVE～）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022511,ball_(gundam),96,ボール,gundam,ガンダム,FIX_DISPLAY,ボール（ガンダム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022540,fushi_(fumetsu_no_anata_e),96,フシ,fumetsu_no_anata_e,不滅のあなたへ,FIX_DISPLAY,フシ（不滅のあなたへ）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022547,gronru_(alchemy_stars),96,ガルー,alchemy_stars,白夜極光,FIX_DISPLAY,ガルー（白夜極光）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022549,haar_(fire_emblem),96,ハール,fire_emblem,ファイアーエムブレム,FIX_DISPLAY,ハール（ファイアーエムブレム）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022573,kisara_(engage_kiss),96,キサラ,engage_kiss,エンゲージキス,FIX_DISPLAY,キサラ（エンゲージキス）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
I70-022582,kurome_(akame_ga_kill!),96,クロメ,akame_ga_kill!,アカメが斬る！,FIX_DISPLAY,クロメ（アカメが斬る！）,,ADD_COPYRIGHT_CONTEXT_TO_AMBIGUOUS_SHORT_CHARACTER_NAME,HIGH,current Japanese candidate + related_copyright_top1 + audited/frozen Copyright display,短い日本語名そのものは保持し、同名衝突/不可視disambiguatorだけを作品名で解消。variant identity欠落行は別laneへ除外。,PROPOSED
