row_id,canonical_tag,category,post_count,media_scope,confidence,decision_source,scope_reason,primary_copyright,primary_copyright_coverage,evidence_refs
I70-013532,biker_peach,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,mario_(series),1.000000,
I70-013533,captain_price,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,call_of_duty,1.000000,
I70-013534,castform_(normal),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-013535,charlotte_(succuboos),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-013536,chinese_white_dolphin_(kemono_friends),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kemono_friends,1.000000,
I70-013537,dark_angel_olivia,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.838889,granblue_fantasy,0.838889,
I70-013538,dog_(shiba_inu)_(kemono_friends),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kemono_friends,1.000000,
I70-013539,ethan_winters,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,resident_evil,1.000000,
I70-013540,hakos_baelz_(monochrome_dancer),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,hololive,1.000000,
I70-013541,hans_christian_andersen_(adult)_(fate),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fate/grand_order,1.000000,
I70-013542,hyougintou,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.994737,rozen_maiden,0.994737,
I70-013543,izumi_noa,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kidou_keisatsu_patlabor,1.000000,
I70-013544,jedah_dohma,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,darkstalkers,1.000000,
I70-013545,kagura_suzu_(.live),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,.live,1.000000,
I70-013546,kirishima_(aoki_hagane_no_arpeggio),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.994624,aoki_hagane_no_arpeggio,0.994624,
I70-013547,kodama,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.906077,mononoke_hime,0.906077,
I70-013548,koga_(pokemon),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-013549,korea_(hetalia),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,axis_powers_hetalia,1.000000,
I70-013550,kuwabara_kazuma,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,yu_yu_hakusho,1.000000,
I70-013551,little_boy_commander_(azur_lane),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.993865,azur_lane,0.993865,
I70-013552,lumi_(genshin_impact),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,genshin_impact,1.000000,
I70-013553,lv_dongbin_(all_wishes_come_true!),Character,190,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,,,
I70-013554,mistletear,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kyokkou_senki_mistletear,1.000000,
I70-013555,mutsu_(snail),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.863636,kantai_collection,0.863636,
I70-013556,nappa,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dragon_ball,1.000000,
I70-013557,natasha_(sekai_seifuku),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,sekai_seifuku:_bouryaku_no_zvezda,1.000000,
I70-013558,new_(lk),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-013559,niwa_(genshin_impact),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,genshin_impact,1.000000,
I70-013560,nohara_rin,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,naruto_(series),1.000000,
I70-013561,okita_sawa,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,tari_tari,1.000000,
I70-013562,orga_itsuka,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.994475,gundam,0.994475,
I70-013563,prinplup,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-013564,saber_alter_(swimsuit_rider)_(third_ascension),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fate_(series),1.000000,
I70-013565,sagae_haruki,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,akuma_no_riddle,1.000000,
I70-013566,saltwater_crocodile_(kemono_friends),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kemono_friends,1.000000,
I70-013567,tb_(azur_lane),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-013568,tibbers,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,league_of_legends,1.000000,
I70-013569,triss_merigold,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,the_witcher_(series),1.000000,
I70-013570,tsukishiro_yukito,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,cardcaptor_sakura,1.000000,
I70-013571,uniguri_(zutomayo),Character,190,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,zutto_mayonaka_de_ii_no_ni,1.000000,
I70-013572,usuzumi_hatsumi,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,saki_(manga),1.000000,
I70-013573,vespiquen,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-013574,watanabe_minori,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,idolmaster,1.000000,
I70-013575,web_(cookie),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,cookie_(touhou),1.000000,
I70-013576,x_drake,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,one_piece,1.000000,
I70-013577,yae_rin,Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,honkai_(series),1.000000,
I70-013578,yakumo_(nu_carnival),Character,190,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,nu_carnival,1.000000,
I70-013579,appren-chirps_(fate),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fate/grand_order,1.000000,
I70-013580,banjo_(banjo-kazooie),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.993939,banjo-kazooie,0.993939,
I70-013581,batman_(absolute_dc),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dc_comics,1.000000,
I70-013582,big_sister_(navigavi),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-013583,bubbles_(honkai:_star_rail),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,honkai:_star_rail,1.000000,
I70-013584,crustle,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-013585,dark_konoha,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kagerou_project,1.000000,
I70-013586,devilot_de_deathsatan_ix,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,cyberbots,1.000000,
I70-013587,eclair_(girls_und_panzer),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,girls_und_panzer,1.000000,
I70-013588,faba_(pokemon),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-013589,female_kiran_(fire_emblem),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fire_emblem,1.000000,
I70-013590,francisca_(kirby),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kirby_(series),1.000000,
I70-013591,fujisaki_shiori,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,tokimeki_memorial,1.000000,
I70-013592,gino_weinberg,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,code_geass,1.000000,
I70-013593,gokudera_hayato,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,katekyo_hitman_reborn!,1.000000,
I70-013594,graf_zeppelin_(beachside_urd)_(azur_lane),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azur_lane,1.000000,
I70-013595,gunvolt,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,azure_striker_gunvolt,1.000000,
I70-013596,hanamura_shiki,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,heaven_burns_red,1.000000,
I70-013597,hi-nu_gundam,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,gundam,1.000000,
I70-013598,izumo_fuuko,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,undead_unluck,1.000000,
I70-013599,jack-o'_ran-tan,Character,189,REAL_3D,HIGH,DOMINANT_COPYRIGHT_REAL3D,almost-exclusive confirmed REAL_3D Copyright at coverage 0.994536,napoli_no_otokotachi,0.994536,
I70-013600,johnny_storm,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,marvel,1.000000,
I70-013601,kase_tomoka,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.994186,asagao_to_kase-san,0.994186,
I70-013602,klukai_(speed_star)_(girls'_frontline_2),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,girls'_frontline,1.000000,
I70-013603,kurasawa_anzu,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,nerawareta_megami_tenshi_angel_tear,1.000000,
I70-013604,kurusu_kanako,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,ore_no_imouto_ga_konna_ni_kawaii_wake_ga_nai,1.000000,
I70-013605,lailah_(tales),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,tales_of_(series),1.000000,
I70-013606,leprechaun_(last_origin),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,last_origin,1.000000,
I70-013607,logix_ficsario,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,atelier_(series),1.000000,
I70-013608,lord_logres_(fate),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fate_(series),1.000000,
I70-013609,luke_triton,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,professor_layton,1.000000,
I70-013610,mahoraga_(jujutsu_kaisen),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,jujutsu_kaisen,1.000000,
I70-013611,majin_vegeta,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dragon_ball,1.000000,
I70-013612,marui_futaba,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,mitsudomoe_(manga),1.000000,
I70-013613,mayano_top_gun_(rockin'_mewmeow)_(umamusume),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,umamusume,1.000000,
I70-013614,mesousa,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.993590,pani_poni_dash!,0.993590,
I70-013615,mr._chopped,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.978261,homicipher,0.978261,
I70-013616,mutsura_yuuto,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dracu-riot!,1.000000,
I70-013617,nakase_katsumi,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,science_adventure,1.000000,
I70-013618,nameless_king,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.978261,dark_souls_(series),0.978261,
I70-013619,nero_(kmnz),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kmnz,1.000000,
I70-013620,nodoka_(hot_spring)_(blue_archive),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,blue_archive,1.000000,
I70-013621,nophica,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,final_fantasy,1.000000,
I70-013622,orchid_(arknights),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.994505,arknights,0.994505,
I70-013623,plains_zebra_(kemono_friends),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kemono_friends,1.000000,
I70-013624,player_character_(roblox),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.980892,roblox,0.980892,
I70-013625,quaxwell,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-013626,riselia_ray_crystalia,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,seiken_gakuin_no_maken_tsukai,1.000000,
I70-013627,rush_(mega_man),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,mega_man_(classic),1.000000,
I70-013628,saint_tail,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,kaitou_saint_tail,1.000000,
I70-013629,sawakita_eiji,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,slam_dunk_(series),1.000000,
I70-013630,sharuru_(precure),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dokidoki!_precure,1.000000,
I70-013631,silk_(marvel),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,marvel,1.000000,
I70-013632,sitara,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,tenmaku_no_jaadugar,1.000000,
I70-013633,sonic_the_werehog,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,sonic_(series),1.000000,
I70-013634,star_sea_(nikki),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,nikki_(series),1.000000,
I70-013635,suzumiya_akane,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.873333,kimi_ga_nozomu_eien,0.873333,
I70-013636,tarountula,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-013637,tiamat_(femme_fatale)_(fate),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fate/grand_order,1.000000,
I70-013638,tine_(fire_emblem),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,fire_emblem,1.000000,
I70-013639,tsubakuro_yume,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,toji_no_miko,1.000000,
I70-013640,ultimecia,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,final_fantasy,1.000000,
I70-013641,usami_mizuki,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.994118,kono_bijutsubu_niwa_mondai_ga_aru!,0.994118,
I70-013642,veigar_(league),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,league_of_legends,1.000000,
I70-013643,wonder_woman_(absolute_dc),Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,dc_comics,1.000000,
I70-013644,yamada_asaemon_sagiri,Character,189,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,jigokuraku,1.000000,
I70-013645,adolf_hitler,Character,188,UNCERTAIN,,UNRESOLVED,Character scope not safely derivable from current Copyright decisions,real_life,0.656000,
I70-013646,aihara_enju,Character,188,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,black_bullet,1.000000,
I70-013647,aina_ardebit,Character,188,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,promare,1.000000,
I70-013648,aizawa_eiko,Character,188,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,shinryaku!_ikamusume,1.000000,
I70-013649,android_(blue_archive),Character,188,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,blue_archive,1.000000,
I70-013650,askeladd,Character,188,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,vinland_saga,1.000000,
I70-013651,balthier,Character,188,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,final_fantasy,1.000000,
I70-013652,charlotte_linlin,Character,188,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,one_piece,1.000000,
I70-013653,chobi_(akchu),Character,188,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,original,1.000000,
I70-013654,cosmo_(chainsaw_man),Character,188,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 0.994152,chainsaw_man,0.994152,
I70-013655,crow_(persona_5),Character,188,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,persona,1.000000,
I70-013656,diluc_(red_dead_of_night)_(genshin_impact),Character,188,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,genshin_impact,1.000000,
I70-013657,donphan,Character,188,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,pokemon,1.000000,
I70-013658,fan_la_norne,Character,188,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,xenoblade_chronicles_(series),1.000000,
I70-013659,feower_(granblue_fantasy),Character,188,IN_2D,HIGH,DOMINANT_COPYRIGHT_2D,dominant related Copyright is IN_2D at coverage 1.000000,granblue_fantasy,1.000000,
