canonical_tag,post_count,aliases,prescreen_status,nearest_special_identity,reason,confidence,review_priority,concept_area,heuristic_score,heuristic_signals,calibration_anchor,content_filter_used
sundress,21819,sun_dress|summer_dress|summerdress,LIKELY_GENERAL_ONLY,footjob under table (SpecialID 26; score=0.167),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
no_mouth,21781,,LIKELY_GENERAL_ONLY,cum in mouth (SpecialID 342; score=0.540),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,BODY_MORPHOLOGY,0,,NO,NO
bench,21776,,LIKELY_GENERAL_ONLY,bare anus (SpecialID 4; score=0.193),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
gohei,21774,,LIKELY_GENERAL_ONLY,clothed sex (SpecialID 15; score=0.169),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
happy_new_year,21774,,LIKELY_GENERAL_ONLY,happy sex (SpecialID 39; score=0.499),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
chest_jewel,21765,gem_on_chest|chest_gem,LIKELY_GENERAL_ONLY,cum on chest (SpecialID 350; score=0.421),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,BODY_MORPHOLOGY,0,,NO,NO
rabbit_hair_ornament,21743,bunny_hair_ornament,LIKELY_GENERAL_ONLY,tentacle hair ornament (SpecialID 1882; score=0.655),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
frilled_thigh_strap,21728,bridal_garter|thigh_garter|leg_garter,LIKELY_GENERAL_ONLY,vibrator in thigh strap (SpecialID 289; score=0.613),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,BODY_MORPHOLOGY,1,compound,NO,NO
ninja,21711,kunoichi,LIKELY_GENERAL_ONLY,anilingus (SpecialID 101; score=0.193),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
triangular_headpiece,21693,,LIKELY_GENERAL_ONLY,triangular anus (SpecialID 1035; score=0.550),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
scared,21682,terrified|dread|afraid|fear,LIKELY_GENERAL_ONLY,ear sex (SpecialID 22; score=0.208),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
ship_turret,21618,,LIKELY_GENERAL_ONLY,deep throat (SpecialID 113; score=0.205),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
holster,21597,,LIKELY_GENERAL_ONLY,doggystyle (SpecialID 120; score=0.212),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,DEVICE_ADORNMENT,1,deep-area,NO,NO
chinese_zodiac,21570,,LIKELY_GENERAL_ONLY,clothed sex (SpecialID 15; score=0.180),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
beachball,21559,beach_ball,LIKELY_GENERAL_ONLY,backjob (SpecialID 71; score=0.225),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
key,21539,keys,LIKELY_GENERAL_ONLY,chastity key (SpecialID 2737; score=0.630),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
architecture,21508,,LIKELY_GENERAL_ONLY,after sex (SpecialID 10; score=0.214),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
paw_print,21480,pawprints|paw_prints|pawprint,LIKELY_GENERAL_ONLY,cow print pasties (SpecialID 2466; score=0.467),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
wedding_ring,21475,wedding_band,LIKELY_GENERAL_ONLY,penis ring (SpecialID 1428; score=0.528),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
suit_jacket,21426,dress_jacket,LIKELY_GENERAL_ONLY,naked jacket (SpecialID 2287; score=0.516),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
animalization,21414,animalisation,LIKELY_GENERAL_ONLY,amazon position (SpecialID 118; score=0.257),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
facing_another,21391,,LIKELY_GENERAL_ONLY,peeing on another (SpecialID 2609; score=0.544),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
stuffed_rabbit,21381,stuffed_bunny,LIKELY_GENERAL_ONLY,rabbit pasties (SpecialID 2484; score=0.435),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
field,21373,,LIKELY_GENERAL_ONLY,fellatio (SpecialID 104; score=0.208),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
5boys,21285,5boy,LIKELY_GENERAL_ONLY,doggystyle (SpecialID 120; score=0.180),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
cross_necklace,21253,,LIKELY_GENERAL_ONLY,cross section (SpecialID 2013; score=0.508),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
bread,21157,,LIKELY_GENERAL_ONLY,bare anus (SpecialID 4; score=0.257),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
cone_hair_bun,21146,hair_cones,LIKELY_GENERAL_ONLY,nipple hair (SpecialID 1000; score=0.487),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
face-to-face,21129,face_to_face,LIKELY_GENERAL_ONLY,face fucking (SpecialID 110; score=0.467),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,BODY_MORPHOLOGY,0,,NO,NO
leather,21126,,LIKELY_GENERAL_ONLY,after sex (SpecialID 10; score=0.225),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
scythe,21106,,LIKELY_GENERAL_ONLY,clothed sex (SpecialID 15; score=0.212),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
indian_style,21076,agura,LIKELY_GENERAL_ONLY,doggy style (SpecialID 138; score=0.516),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
tatami,21072,,LIKELY_GENERAL_ONLY,fellatio (SpecialID 104; score=0.193),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
condom_wrapper,21041,,LIKELY_GENERAL_ONLY,condom (SpecialID 2143; score=0.720),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
head_wreath,21037,flower_crown,LIKELY_GENERAL_ONLY,penis head (SpecialID 1169; score=0.413),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,BODY_MORPHOLOGY,0,,NO,NO
axe,20965,ax,LIKELY_GENERAL_ONLY,ear sex (SpecialID 22; score=0.180),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
dagger,20935,daggers,LIKELY_GENERAL_ONLY,doggystyle (SpecialID 120; score=0.225),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
halftone,20859,halftone_texture,LIKELY_GENERAL_ONLY,after sex (SpecialID 10; score=0.212),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
sarong,20840,pareo,LIKELY_GENERAL_ONLY,after frottage (SpecialID 69; score=0.180),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
pocky,20837,pepero,LIKELY_GENERAL_ONLY,backjob (SpecialID 71; score=0.150),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
mittens,20831,mitts,LIKELY_GENERAL_ONLY,bondage mittens (SpecialID 2079; score=0.736),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
vampire,20829,vampyr,LIKELY_GENERAL_ONLY,armpit sex (SpecialID 11; score=0.265),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
salute,20759,,LIKELY_GENERAL_ONLY,automatic sex (SpecialID 70; score=0.189),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
spoken_exclamation_mark,20748,spoken_!,LIKELY_GENERAL_ONLY,spoken impregnation (SpecialID 2454; score=0.504),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
averting_eyes,20725,avoiding_eye_contact,LIKELY_GENERAL_ONLY,rape eyes (SpecialID 1379; score=0.528),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,BODY_MORPHOLOGY,0,,NO,NO
star_earrings,20723,star_earring,LIKELY_GENERAL_ONLY,penis earrings (SpecialID 1176; score=0.575),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
bedroom,20672,,LIKELY_GENERAL_ONLY,blowjob (SpecialID 109; score=0.193),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
bucket,20627,pail,LIKELY_GENERAL_ONLY,cum bucket (SpecialID 1058; score=0.787),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
horn_ornament,20615,,LIKELY_GENERAL_ONLY,penis ornament (SpecialID 1114; score=0.575),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
alternate_eye_color,20612,alternative_eye_color|/aec,LIKELY_GENERAL_ONLY,eye gouging (SpecialID 475; score=0.375),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,BODY_MORPHOLOGY,1,compound,NO,NO
hitodama,20570,fox_fire|soul_flame|spirit_flame,LIKELY_GENERAL_ONLY,automatic sex (SpecialID 70; score=0.171),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
playing_instrument,20524,playing_musical_instrument,LIKELY_GENERAL_ONLY,building sex (SpecialID 72; score=0.210),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
anchor_symbol,20453,,LIKELY_GENERAL_ONLY,race fetishism symbol (SpecialID 2520; score=0.490),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
shoulder_blades,20444,scapula,LIKELY_GENERAL_ONLY,shoulder cutout (SpecialID 2244; score=0.512),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,BODY_MORPHOLOGY,0,,NO,NO
raccoon_ears,20418,tanuki_ears|tanukimimi,LIKELY_GENERAL_ONLY,ear sex (SpecialID 22; score=0.189),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
battle,20410,,LIKELY_GENERAL_ONLY,sex battle (SpecialID 968; score=0.787),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
tilted_headwear,20374,tilted_hat,LIKELY_GENERAL_ONLY,cum in headwear (SpecialID 1221; score=0.525),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
2000s_(style),20369,,LIKELY_GENERAL_ONLY,doggy style (SpecialID 138; score=0.467),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
computer,20306,,LIKELY_GENERAL_ONLY,armpit sex (SpecialID 11; score=0.200),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
whisker_markings,20292,,LIKELY_GENERAL_ONLY,after masturbation (SpecialID 84; score=0.212),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
fantasy,20286,,LIKELY_GENERAL_ONLY,anus (SpecialID 1; score=0.245),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
teapot,20285,tea_pot,LIKELY_GENERAL_ONLY,after footjob (SpecialID 8; score=0.189),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
annoyed,20246,irritated,LIKELY_GENERAL_ONLY,anilingus (SpecialID 101; score=0.169),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
constricted_pupils,20223,contracted_pupils|shrunk_pupils|shrunk_eyes,LIKELY_GENERAL_ONLY,clothed sex (SpecialID 15; score=0.217),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
puff_of_air,20214,=3,LIKELY_GENERAL_ONLY,penis out of frame (SpecialID 867; score=0.367),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
superhero_costume,20210,supervillains|supervillain|supervillain_costume|superhero|superheroes,LIKELY_GENERAL_ONLY,naked costume (SpecialID 2434; score=0.512),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
drunk,20145,,LIKELY_GENERAL_ONLY,double handjob (SpecialID 21; score=0.142),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
leaf_hair_ornament,20143,hair_leaf,LIKELY_GENERAL_ONLY,tentacle hair ornament (SpecialID 1882; score=0.693),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,compound,NO,NO
thumbs_up,20128,,LIKELY_GENERAL_ONLY,bound thumbs (SpecialID 2480; score=0.499),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
mouse_girl,20118,rat_girl,LIKELY_GENERAL_ONLY,young girl (SpecialID 2375; score=0.557),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
bonnet,20064,,LIKELY_GENERAL_ONLY,building sex (SpecialID 72; score=0.150),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
charm_(object),20017,keychain,LIKELY_GENERAL_ONLY,cum on object (SpecialID 964; score=0.525),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
round_teeth,20013,,LIKELY_GENERAL_ONLY,footjob under table (SpecialID 26; score=0.210),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
anniversary,19976,,LIKELY_GENERAL_ONLY,after paizuri (SpecialID 9; score=0.188),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,0,,NO,NO
open_kimono,19907,open_yukata,LIKELY_GENERAL_ONLY,kimono open (SpecialID 2273; score=0.795),no strong structural or niche signal for deep Special discovery; General search is likely sufficient,MEDIUM,P3,GENERAL_APPEARANCE_OBJECT,1,visual/state,NO,NO
