canonical_tag,home_copyright,v2_resolution_route,authority_scope,authority_type,source_provenance,evidence_url,evidence_claim,family,base_character
chaos_alice_(grimms_notes),grimms_notes,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,grimms_notes,
chaos_aurora_(grimms_notes),grimms_notes,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,grimms_notes,
chaos_gerda_(grimms_notes),grimms_notes,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,grimms_notes,
chaos_marie_(grimms_notes),grimms_notes,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,grimms_notes,
chaos_puss_in_boots_(grimms_notes),grimms_notes,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,grimms_notes,
chapayev_(azur_lane),azur_lane,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,azur_lane,
chapman's_zebra_(kemono_friends),kemono_friends,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv,https://kemono-friends.jp/,Reviewed reusable qualifier-family authority,kemono_friends,
char_aznable,gundam,DIRECT_CHARACTER,DIRECT_CHARACTER,OFFICIAL_CHARACTER_PROFILE,docs\issue180\autonomous\decisions\roster_verified_v4.csv,https://www.gundam.info/news/publications/news_publications_20091106_3360p.html,Official GUNDAM.INFO article identifies Char Aznable as the Zeon ace pilot and Amuro Ray’s rival in Mobile Suit Gundam; exact catalog display name.,,
chara_(undertale),undertale,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,undertale,
charcadet,pokemon,DIRECT_CHARACTER,DIRECT_CHARACTER,CURATED_POKEDEX_ROSTER,docs\issue180\autonomous\decisions\roster_verified_v4.csv,https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_National_Pok%C3%A9dex_number,National Pokedex table entry #0935 explicitly names the Pokemon species Charcadet.,,
chariot_(black_rock_shooter),black_rock_shooter,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,black_rock_shooter,
charizard,pokemon,DIRECT_CHARACTER,DIRECT_CHARACTER,CURATED_POKEDEX_ROSTER,docs\issue180\autonomous\decisions\roster_verified_v4.csv,https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_National_Pok%C3%A9dex_number,National Pokedex table entry #0006 explicitly names the Pokemon species Charizard.,,
charjabug,pokemon,DIRECT_CHARACTER,DIRECT_CHARACTER,CURATED_POKEDEX_ROSTER,docs\issue180\autonomous\decisions\roster_verified_v4.csv,https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_National_Pok%C3%A9dex_number,National Pokedex table entry #0737 explicitly names the Pokemon species Charjabug.,,
charle_(fairy_tail),fairy_tail,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,fairy_tail,
charlemagne_(fate),fate_(series),FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_CANONICAL_ROOT,docs\issue180\autonomous\decisions\family_terminal_reviews_v2.csv,https://typemoon.com/game/,"TYPE-MOON's official game catalog lists multiple Fate titles under the same creator catalog, while the official FGO site identifies Fate/Grand Order as a Fate RPG.",fate,
charles-henri_sanson_(fate),fate_(series),FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_CANONICAL_ROOT,docs\issue180\autonomous\decisions\family_terminal_reviews_v2.csv,https://typemoon.com/game/,"TYPE-MOON's official game catalog lists multiple Fate titles under the same creator catalog, while the official FGO site identifies Fate/Grand Order as a Fate RPG.",fate,
charles_babbage_(fate),fate_(series),FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_CANONICAL_ROOT,docs\issue180\autonomous\decisions\family_terminal_reviews_v2.csv,https://typemoon.com/game/,"TYPE-MOON's official game catalog lists multiple Fate titles under the same creator catalog, while the official FGO site identifies Fate/Grand Order as a Fate RPG.",fate,
charles_richter_(#compass),#compass,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,#compass,
charlie_(pikmin),pikmin_(series),DIRECT_CHARACTER,DIRECT_CHARACTER,NINTENDO_OFFICIAL_FRANCHISE_PORTAL,HIGH_YIELD_OFFICIAL_ROOT_BATCH03_V1.csv,https://www.nintendo.com/jp/character/pikmin/index.html,Migrated from second-reviewed Issue #180 authority ledger v1,pikmin,
charlie_(reverse:1999),reverse:1999,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv,https://re1999.bluepoch.com/,Reviewed reusable qualifier-family authority,reverse:1999,
charlotta_(granblue_fantasy),granblue_fantasy,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv,https://anime.granbluefantasy.jp/1st/character/,Reviewed reusable qualifier-family authority,granblue_fantasy,
charlotte_(black_survival),black_survival,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://playeternalreturn.com/,Reviewed reusable qualifier-family authority,black_survival,
charlotte_(fire_emblem),fire_emblem,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv,https://www.nintendo.com/us/store/characters/fire-emblem/,Reviewed reusable qualifier-family authority,fire_emblem,
charlotte_(genshin_impact),genshin_impact,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv,https://genshin.hoyoverse.com/,Reviewed reusable qualifier-family authority,genshin_impact,
charlotte_(last_origin),last_origin,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://www.last-origin.com/bio.html,Reviewed reusable qualifier-family authority,last_origin,
charlotte_(madoka_magica),mahou_shoujo_madoka_magica,FAMILY_QUALIFIER,FAMILY_QUALIFIER,OFFICIAL_TITLE_CATALOG_ALIAS,docs\issue180\autonomous\decisions\family_terminal_reviews_v2.csv,https://www.madoka-magica.com/tv/youtube-streaming/character/,"Official Madoka Magica character page identifies the television title and its named principal cast, including Madoka Kaname, Homura Akemi, Mami Tomoe, Sayaka Miki, and Kyoko Sakura.",madoka_magica,
charlotte_(seiken_densetsu_3),seiken_densetsu_3,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,seiken_densetsu_3,
charlotte_(shironeko_project),shironeko_project,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,shironeko_project,
charlotte_corday_(fate),fate_(series),FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_CANONICAL_ROOT,docs\issue180\autonomous\decisions\family_terminal_reviews_v2.csv,https://typemoon.com/game/,"TYPE-MOON's official game catalog lists multiple Fate titles under the same creator catalog, while the official FGO site identifies Fate/Grand Order as a Fate RPG.",fate,
charlotte_e._yeager,strike_witches,DIRECT_CHARACTER,DIRECT_CHARACTER,OFFICIAL_ANIME_CHARACTER_ROSTER,docs\issue180\autonomous\decisions\roster_verified_v4.csv,https://w-witch.jp/strike_witches-rtb/character/,Official Strike Witches: Road to Berlin character roster lists Charlotte E Yeager.,,
charmander,pokemon,DIRECT_CHARACTER,DIRECT_CHARACTER,CURATED_POKEDEX_ROSTER,docs\issue180\autonomous\decisions\roster_verified_v4.csv,https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_National_Pok%C3%A9dex_number,National Pokedex table entry #0004 explicitly names the Pokemon species Charmander.,,
charmeleon,pokemon,DIRECT_CHARACTER,DIRECT_CHARACTER,CURATED_POKEDEX_ROSTER,docs\issue180\autonomous\decisions\roster_verified_v4.csv,https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_National_Pok%C3%A9dex_number,National Pokedex table entry #0005 explicitly names the Pokemon species Charmeleon.,,
charon_(arcaea),arcaea,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,arcaea,
charon_(reverse:1999),reverse:1999,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv,https://re1999.bluepoch.com/,Reviewed reusable qualifier-family authority,reverse:1999,
charybdis_(azur_lane),azur_lane,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,azur_lane,
chasca_(genshin_impact),genshin_impact,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv,https://genshin.hoyoverse.com/,Reviewed reusable qualifier-family authority,genshin_impact,
chase_(king's_raid),king's_raid,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,king's_raid,
chase_(pokemon),pokemon,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,pokemon,
chaser_(warship_girls_r),warship_girls_r,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://www.moefantasy.co.jp/,Reviewed reusable qualifier-family authority,warship_girls_r,
chatan_nakiri_(tenka_hyakken),tenka_hyakken,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,tenka_hyakken,
chatot,pokemon,DIRECT_CHARACTER,DIRECT_CHARACTER,CURATED_POKEDEX_ROSTER,docs\issue180\autonomous\decisions\roster_verified_v4.csv,https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_National_Pok%C3%A9dex_number,National Pokedex table entry #0441 explicitly names the Pokemon species Chatot.,,
cheese_(sonic),sonic_(series),DIRECT_CHARACTER,DIRECT_CHARACTER,SEGA_OFFICIAL_SERIES_CHARACTER_ROSTER,HIGH_YIELD_OFFICIAL_ROOT_BATCH03_V1.csv,https://sonic.sega.jp/SonicChannel/character/,Migrated from second-reviewed Issue #180 authority ledger v1,sonic,
cheeta_(girls'_frontline_2),girls'_frontline_2:_exilium,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://gf2.haoplay.com/,Reviewed reusable qualifier-family authority,girls'_frontline_2,
cheetah_(kemono_friends),kemono_friends,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv,https://kemono-friends.jp/,Reviewed reusable qualifier-family authority,kemono_friends,
chelle_(dragalia_lost),dragalia_lost,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,dragalia_lost,
chelsea_(7th_dragon),7th_dragon,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,7th_dragon,
chelsea_(akame_ga_kill!),akame_ga_kill!,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,akame_ga_kill!,
chemist_(fft),final_fantasy_tactics,FAMILY_QUALIFIER,FAMILY_QUALIFIER,OFFICIAL_TITLE_CATALOG_ALIAS,docs\issue180\autonomous\decisions\family_terminal_reviews_v2.csv,https://final-fantasy-tactics-the-ivalice-chronicles.square-enix-games.com/en-us,Square Enix official Final Fantasy Tactics page identifies the title and its character roster including Ramza and Delita.,fft,
chen_gong_(fate),fate_(series),FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_CANONICAL_ROOT,docs\issue180\autonomous\decisions\family_terminal_reviews_v2.csv,https://typemoon.com/game/,"TYPE-MOON's official game catalog lists multiple Fate titles under the same creator catalog, while the official FGO site identifies Fate/Grand Order as a Fate RPG.",fate,
chen_hai_(azur_lane),azur_lane,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,azur_lane,
chen_hai_(retrofit)_(azur_lane),azur_lane,VARIANT_CHARACTER,VARIANT_CHARACTER,YOSTAR_OFFICIAL_RETROFIT_NOTICE,docs\issue180\autonomous\decisions\variants_verified_v4.csv,https://azurlane.yo-star.com/news/2024/01/29/maintenance-notice-1-30-12-a-m-utc-7/,Yostar's official maintenance notice names Chen Hai (Retrofit) as a new permanent Retrofit character and separately lists her retrofit voice update.,azur_lane,
chen_qianyu_(arknights),arknights,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,arknights,
cheona_(last_origin),last_origin,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://www.last-origin.com/bio.html,Reviewed reusable qualifier-family authority,last_origin,
cheongmyeong_(return_of_the_mount_hua_sect),return_of_the_mount_hua_sect,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,return_of_the_mount_hua_sect,
cherbourg_(azur_lane),azur_lane,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,azur_lane,
cherche_(fire_emblem),fire_emblem,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv,https://www.nintendo.com/us/store/characters/fire-emblem/,Reviewed reusable qualifier-family authority,fire_emblem,
cheren_(champion)_(pokemon),pokemon,VARIANT_CHARACTER,VARIANT_CHARACTER,POKEMON_MASTERS_OFFICIAL_SYNC_PAIR,docs\issue180\autonomous\decisions\variants_verified_v4.csv,https://pokemonmasters-game.com/en-US/announcements/BSearch_6050_1W_1,The official Pokémon Masters EX notice identifies Master Sync Pair Cheren (Champion) & Tornadus.,pokemon,
cheren_(pokemon),pokemon,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,pokemon,
cherino_(blue_archive),blue_archive,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,blue_archive,
cherino_(hot_spring)_(blue_archive),blue_archive,VARIANT_CHARACTER,VARIANT_CHARACTER,OFFICIAL_RECRUITMENT_VARIANT_ROSTER,docs\issue180\autonomous\decisions\variants_verified_v4.csv,https://forum.nexon.com/api/v1/thread/3479645,The official Blue Archive 6/23(Tue) Shop Notice explicitly lists Cherino (Hot Spring) as a recruitable student.,blue_archive,
chernobog_(housamo),tokyo_afterschool_summoners,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://housamo.jp/,Reviewed reusable qualifier-family authority,housamo,
cherrim,pokemon,DIRECT_CHARACTER,DIRECT_CHARACTER,CURATED_POKEDEX_ROSTER,docs\issue180\autonomous\decisions\roster_verified_v4.csv,https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_National_Pok%C3%A9dex_number,National Pokedex table entry #0421 explicitly names the Pokemon species Cherrim.,,
cherry_(cytus),cytus,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,cytus,
cherry_(lucky_star),lucky_star,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,lucky_star,
cherry_(urusei_yatsura),urusei_yatsura,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,urusei_yatsura,
cherubi,pokemon,DIRECT_CHARACTER,DIRECT_CHARACTER,CURATED_POKEDEX_ROSTER,docs\issue180\autonomous\decisions\roster_verified_v4.csv,https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_National_Pok%C3%A9dex_number,National Pokedex table entry #0420 explicitly names the Pokemon species Cherubi.,,
cheryl_(arc_the_lad),arc_the_lad,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,arc_the_lad,
cheryl_(pokemon),pokemon,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,pokemon,
chesed_(blue_archive),blue_archive,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,blue_archive,
cheshire_(azur_lane),azur_lane,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,azur_lane,
cheshire_cat_(alice_in_wonderland),alice's_adventures_in_wonderland,FAMILY_QUALIFIER,FAMILY_QUALIFIER,PROJECT_GUTENBERG_PRIMARY_TEXT_CHARACTER_REVIEW,docs\issue180\autonomous\decisions\family_terminal_reviews_v2.csv,https://www.gutenberg.org/files/19033/19033-h/19033-h.htm,"The curated full text of Lewis Carroll's Alice's Adventures in Wonderland directly contains Alice, the White Rabbit, the Cheshire Cat, the Hatter, March Hare, Dormouse, Caterpillar, and Queen of Hearts; the exact group qualifier resolves to the unique normalized catalog root alice's_adventures_in_wonderland.",alice_in_wonderland,
cheshire_cat_(monster_girl_encyclopedia),monster_girl_encyclopedia,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,monster_girl_encyclopedia,
chesnaught,pokemon,DIRECT_CHARACTER,DIRECT_CHARACTER,CURATED_POKEDEX_ROSTER,docs\issue180\autonomous\decisions\roster_verified_v4.csv,https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_National_Pok%C3%A9dex_number,National Pokedex table entry #0652 explicitly names the Pokemon species Chesnaught.,,
chespin,pokemon,DIRECT_CHARACTER,DIRECT_CHARACTER,CURATED_POKEDEX_ROSTER,docs\issue180\autonomous\decisions\roster_verified_v4.csv,https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_National_Pok%C3%A9dex_number,National Pokedex table entry #0650 explicitly names the Pokemon species Chespin.,,
chestnut_horse_(kemono_friends),kemono_friends,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,ROOT_REVIEW_BATCH_A_SECOND_REVIEW_V1.csv,https://kemono-friends.jp/,Reviewed reusable qualifier-family authority,kemono_friends,
cheval_grand_(umamusume),umamusume,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,umamusume,
chevalier_d'eon_(fate),fate_(series),FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_CANONICAL_ROOT,docs\issue180\autonomous\decisions\family_terminal_reviews_v2.csv,https://typemoon.com/game/,"TYPE-MOON's official game catalog lists multiple Fate titles under the same creator catalog, while the official FGO site identifies Fate/Grand Order as a Fate RPG.",fate,
chevreuse_(genshin_impact),genshin_impact,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,BATCH_A_REMAINING_7_SECOND_REVIEW_V2.csv,https://genshin.hoyoverse.com/,Reviewed reusable qualifier-family authority,genshin_impact,
chewtle,pokemon,DIRECT_CHARACTER,DIRECT_CHARACTER,CURATED_POKEDEX_ROSTER,docs\issue180\autonomous\decisions\roster_verified_v4.csv,https://bulbapedia.bulbagarden.net/wiki/List_of_Pok%C3%A9mon_by_National_Pok%C3%A9dex_number,National Pokedex table entry #0833 explicitly names the Pokemon species Chewtle.,,
cheyanne_(girls'_frontline_2),girls'_frontline_2:_exilium,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://gf2.haoplay.com/,Reviewed reusable qualifier-family authority,girls'_frontline_2,
chi-yu_(pokemon),pokemon,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,pokemon,
chi_an_(azur_lane),azur_lane,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,azur_lane,
chi_lian_(qinshi_mingyue),qinshi_mingyue,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,qinshi_mingyue,
chiaki_(aiyoku_shimai_lolita),aiyoku_shimai_lolita,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,aiyoku_shimai_lolita,
chiaki_(blue_archive),blue_archive,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,blue_archive,
chiaki_(shigofumi),shigofumi,FAMILY_QUALIFIER,FAMILY_QUALIFIER,EXACT_COPYRIGHT_REVIEWED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv,,Reviewed reusable qualifier-family authority,shigofumi,
chiara_(black_survival),black_survival,FAMILY_QUALIFIER,FAMILY_QUALIFIER,FIRST_PARTY_REVIEWED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv,https://playeternalreturn.com/,Reviewed reusable qualifier-family authority,black_survival,
