subject_type,subject_key,relation_type,object_key,authority_type,evidence_basis,source_url,source_claim,review_state,source_provenance,migration_class
Family,guardian_tales,FAMILY_HOME,guardian_tales,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'guardian_tales' equals the unique in-catalog Copyright root 'guardian_tales'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=guardian_tales; candidate_root_hint=guardian_tales; state=PASS,SAFE_TO_MIGRATE
Family,guilty_crown,FAMILY_HOME,guilty_crown,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'guilty_crown' equals the unique in-catalog Copyright root 'guilty_crown'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=guilty_crown; candidate_root_hint=guilty_crown; state=PASS,SAFE_TO_MIGRATE
Family,guilty_gear,FAMILY_HOME,guilty_gear,FIRST_PARTY_REVIEWED,EXTERNAL_AUTHORITY,https://www.guiltygear.com/ggst/sw/jp/,Arc System Works official Guilty Gear site identifies series/game characters and Japanese names.,VALIDATED,P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; second-review=P1_P3_AUTHORITY_SECOND_REVIEW_V1.csv; key=guilty_gear; candidate_root=guilty_gear; state=PASS,SAFE_TO_MIGRATE
Family,gundam,FAMILY_HOME,gundam,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'gundam' equals the unique in-catalog Copyright root 'gundam'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=gundam; candidate_root_hint=gundam; state=PASS,SAFE_TO_MIGRATE
Family,gundam_build_divers,FAMILY_HOME,gundam_build_divers,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'gundam_build_divers' equals the unique in-catalog Copyright root 'gundam_build_divers'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=gundam_build_divers; candidate_root_hint=gundam_build_divers; state=PASS,SAFE_TO_MIGRATE
Family,gundam_build_divers_re:rise,FAMILY_HOME,gundam_build_divers_re:rise,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'gundam_build_divers_re:rise' equals the unique in-catalog Copyright root 'gundam_build_divers_re:rise'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=gundam_build_divers_re:rise; candidate_root_hint=gundam_build_divers_re:rise; state=PASS,SAFE_TO_MIGRATE
Family,gundam_gquuuuuux,FAMILY_HOME,gundam_gquuuuuux,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'gundam_gquuuuuux' equals the unique in-catalog Copyright root 'gundam_gquuuuuux'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=gundam_gquuuuuux; candidate_root_hint=gundam_gquuuuuux; state=PASS,SAFE_TO_MIGRATE
Family,gundam_suisei_no_majo,FAMILY_HOME,gundam_suisei_no_majo,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'gundam_suisei_no_majo' equals the unique in-catalog Copyright root 'gundam_suisei_no_majo'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=gundam_suisei_no_majo; candidate_root_hint=gundam_suisei_no_majo; state=PASS,SAFE_TO_MIGRATE
Family,gunslinger_girl,FAMILY_HOME,gunslinger_girl,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'gunslinger_girl' equals the unique in-catalog Copyright root 'gunslinger_girl'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=gunslinger_girl; candidate_root_hint=gunslinger_girl; state=PASS,SAFE_TO_MIGRATE
Family,gyee,FAMILY_HOME,gyee,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'gyee' equals the unique in-catalog Copyright root 'gyee'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=gyee; candidate_root_hint=gyee; state=PASS,SAFE_TO_MIGRATE
Family,hachigatsu_no_cinderella_nine,FAMILY_HOME,hachigatsu_no_cinderella_nine,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hachigatsu_no_cinderella_nine' equals the unique in-catalog Copyright root 'hachigatsu_no_cinderella_nine'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hachigatsu_no_cinderella_nine; candidate_root_hint=hachigatsu_no_cinderella_nine; state=PASS,SAFE_TO_MIGRATE
Family,haevest,FAMILY_HOME,haevest,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'haevest' equals the unique in-catalog Copyright root 'haevest'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=haevest; candidate_root_hint=haevest; state=PASS,SAFE_TO_MIGRATE
Family,haibane_renmei,FAMILY_HOME,haibane_renmei,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'haibane_renmei' equals the unique in-catalog Copyright root 'haibane_renmei'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=haibane_renmei; candidate_root_hint=haibane_renmei; state=PASS,SAFE_TO_MIGRATE
Family,haikyuu!!,FAMILY_HOME,haikyuu!!,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'haikyuu!!' equals the unique in-catalog Copyright root 'haikyuu!!'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=haikyuu!!; candidate_root_hint=haikyuu!!; state=PASS,SAFE_TO_MIGRATE
Family,hakuchuumu_no_aojashin,FAMILY_HOME,hakuchuumu_no_aojashin,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hakuchuumu_no_aojashin' equals the unique in-catalog Copyright root 'hakuchuumu_no_aojashin'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hakuchuumu_no_aojashin; candidate_root_hint=hakuchuumu_no_aojashin; state=PASS,SAFE_TO_MIGRATE
Family,hakumei_to_mikochi,FAMILY_HOME,hakumei_to_mikochi,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hakumei_to_mikochi' equals the unique in-catalog Copyright root 'hakumei_to_mikochi'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hakumei_to_mikochi; candidate_root_hint=hakumei_to_mikochi; state=PASS,SAFE_TO_MIGRATE
Family,hanayori_jyoshiryou,FAMILY_HOME,hanayori_jyoshiryou,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hanayori_jyoshiryou' equals the unique in-catalog Copyright root 'hanayori_jyoshiryou'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hanayori_jyoshiryou; candidate_root_hint=hanayori_jyoshiryou; state=PASS,SAFE_TO_MIGRATE
Family,hansel_and_gretel,FAMILY_HOME,hansel_and_gretel,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hansel_and_gretel' equals the unique in-catalog Copyright root 'hansel_and_gretel'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hansel_and_gretel; candidate_root_hint=hansel_and_gretel; state=PASS,SAFE_TO_MIGRATE
Family,happiness,FAMILY_HOME,happiness!,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'happiness' equals the unique in-catalog Copyright root 'happiness!'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=happiness; candidate_root_hint=happiness!; state=PASS,SAFE_TO_MIGRATE
Family,happy_tree_friends,FAMILY_HOME,happy_tree_friends,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'happy_tree_friends' equals the unique in-catalog Copyright root 'happy_tree_friends'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=happy_tree_friends; candidate_root_hint=happy_tree_friends; state=PASS,SAFE_TO_MIGRATE
Family,hara_hara!!,FAMILY_HOME,hara_hara!!,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hara_hara!!' equals the unique in-catalog Copyright root 'hara_hara!!'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hara_hara!!; candidate_root_hint=hara_hara!!; state=PASS,SAFE_TO_MIGRATE
Family,harem_futago_lolita,FAMILY_HOME,harem_futago_lolita,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'harem_futago_lolita' equals the unique in-catalog Copyright root 'harem_futago_lolita'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=harem_futago_lolita; candidate_root_hint=harem_futago_lolita; state=PASS,SAFE_TO_MIGRATE
Family,harukana_receive,FAMILY_HOME,harukana_receive,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'harukana_receive' equals the unique in-catalog Copyright root 'harukana_receive'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=harukana_receive; candidate_root_hint=harukana_receive; state=PASS,SAFE_TO_MIGRATE
Family,hataraku_saibou,FAMILY_HOME,hataraku_saibou,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hataraku_saibou' equals the unique in-catalog Copyright root 'hataraku_saibou'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hataraku_saibou; candidate_root_hint=hataraku_saibou; state=PASS,SAFE_TO_MIGRATE
Family,haunted_hotel,FAMILY_HOME,haunted_hotel,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'haunted_hotel' equals the unique in-catalog Copyright root 'haunted_hotel'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=haunted_hotel; candidate_root_hint=haunted_hotel; state=PASS,SAFE_TO_MIGRATE
Family,hayate_no_gotoku!,FAMILY_HOME,hayate_no_gotoku!,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hayate_no_gotoku!' equals the unique in-catalog Copyright root 'hayate_no_gotoku!'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hayate_no_gotoku!; candidate_root_hint=hayate_no_gotoku!; state=PASS,SAFE_TO_MIGRATE
Family,hazbin_hotel,FAMILY_HOME,hazbin_hotel,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hazbin_hotel' equals the unique in-catalog Copyright root 'hazbin_hotel'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hazbin_hotel; candidate_root_hint=hazbin_hotel; state=PASS,SAFE_TO_MIGRATE
Family,heart_no_kuni_no_alice,FAMILY_HOME,heart_no_kuni_no_alice,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'heart_no_kuni_no_alice' equals the unique in-catalog Copyright root 'heart_no_kuni_no_alice'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=heart_no_kuni_no_alice; candidate_root_hint=heart_no_kuni_no_alice; state=PASS,SAFE_TO_MIGRATE
Family,heaven_burns_red,FAMILY_HOME,heaven_burns_red,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'heaven_burns_red' equals the unique in-catalog Copyright root 'heaven_burns_red'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=heaven_burns_red; candidate_root_hint=heaven_burns_red; state=PASS,SAFE_TO_MIGRATE
Family,helck,FAMILY_HOME,helck,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'helck' equals the unique in-catalog Copyright root 'helck'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=helck; candidate_root_hint=helck; state=PASS,SAFE_TO_MIGRATE
Family,hellsing,FAMILY_HOME,hellsing,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hellsing' equals the unique in-catalog Copyright root 'hellsing'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hellsing; candidate_root_hint=hellsing; state=PASS,SAFE_TO_MIGRATE
Family,helltaker,FAMILY_HOME,helltaker,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'helltaker' equals the unique in-catalog Copyright root 'helltaker'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=helltaker; candidate_root_hint=helltaker; state=PASS,SAFE_TO_MIGRATE
Family,helluva_boss,FAMILY_HOME,helluva_boss,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'helluva_boss' equals the unique in-catalog Copyright root 'helluva_boss'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=helluva_boss; candidate_root_hint=helluva_boss; state=PASS,SAFE_TO_MIGRATE
Family,hentai_elf_to_majime_orc,FAMILY_HOME,hentai_elf_to_majime_orc,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hentai_elf_to_majime_orc' equals the unique in-catalog Copyright root 'hentai_elf_to_majime_orc'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hentai_elf_to_majime_orc; candidate_root_hint=hentai_elf_to_majime_orc; state=PASS,SAFE_TO_MIGRATE
Family,hentaiukr,FAMILY_HOME,hentaiukr,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hentaiukr' equals the unique in-catalog Copyright root 'hentaiukr'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hentaiukr; candidate_root_hint=hentaiukr; state=PASS,SAFE_TO_MIGRATE
Family,hermitcraft,FAMILY_HOME,hermitcraft,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hermitcraft' equals the unique in-catalog Copyright root 'hermitcraft'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hermitcraft; candidate_root_hint=hermitcraft; state=PASS,SAFE_TO_MIGRATE
Family,hi-fi_rush,FAMILY_HOME,hi-fi_rush,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hi-fi_rush' equals the unique in-catalog Copyright root 'hi-fi_rush'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hi-fi_rush; candidate_root_hint=hi-fi_rush; state=PASS,SAFE_TO_MIGRATE
Family,hidamari_sketch,FAMILY_HOME,hidamari_sketch,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hidamari_sketch' equals the unique in-catalog Copyright root 'hidamari_sketch'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hidamari_sketch; candidate_root_hint=hidamari_sketch; state=PASS,SAFE_TO_MIGRATE
Family,hidan_no_aria,FAMILY_HOME,hidan_no_aria,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'hidan_no_aria' equals the unique in-catalog Copyright root 'hidan_no_aria'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=hidan_no_aria; candidate_root_hint=hidan_no_aria; state=PASS,SAFE_TO_MIGRATE
Family,higanbana_no_saku_yoru_ni,FAMILY_HOME,higanbana_no_saku_yoru_ni,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'higanbana_no_saku_yoru_ni' equals the unique in-catalog Copyright root 'higanbana_no_saku_yoru_ni'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=higanbana_no_saku_yoru_ni; candidate_root_hint=higanbana_no_saku_yoru_ni; state=PASS,SAFE_TO_MIGRATE
Family,high_school_dxd,FAMILY_HOME,high_school_dxd,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'high_school_dxd' equals the unique in-catalog Copyright root 'high_school_dxd'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=high_school_dxd; candidate_root_hint=high_school_dxd; state=PASS,SAFE_TO_MIGRATE
Family,higyaku_no_noel,FAMILY_HOME,higyaku_no_noel,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'higyaku_no_noel' equals the unique in-catalog Copyright root 'higyaku_no_noel'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=higyaku_no_noel; candidate_root_hint=higyaku_no_noel; state=PASS,SAFE_TO_MIGRATE
Family,himegami_emaki,FAMILY_HOME,himegami_emaki,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'himegami_emaki' equals the unique in-catalog Copyright root 'himegami_emaki'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=himegami_emaki; candidate_root_hint=himegami_emaki; state=PASS,SAFE_TO_MIGRATE
Family,himouto!_umaru-chan,FAMILY_HOME,himouto!_umaru-chan,EXACT_COPYRIGHT_REVIEWED,REVIEWED_QUALIFIER_COPYRIGHT,,Second-reviewed Issue #180 exact qualifier review: family key 'himouto!_umaru-chan' equals the unique in-catalog Copyright root 'himouto!_umaru-chan'; candidate_authority=EXACT_QUALIFIER_EQUALS_COPYRIGHT_TAG.,VALIDATED,GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; second-review=GLOBAL_EXACT_COPYRIGHT_SECOND_REVIEW_V1.csv; key=himouto!_umaru-chan; candidate_root_hint=himouto!_umaru-chan; state=PASS,SAFE_TO_MIGRATE
