canonical,display_ja,search_ja,priority_class,final_state,route,reason,risk_class
chrysanthemum_print,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
chrysos_heirs_(honkai:_star_rail),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
chrysos_heirs_school_uniform,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
chugging,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
chui_(weapon),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
chullo,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
chun-li_(cosplay),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
chuo_academy_school_uniform,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
chuo_tanegashima_high_school_uniform,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
chupa_chups,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
chupacabra,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
church,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
church_bell,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
churchill_(tank),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
churro,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
chuunibyou,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
ciao_churu,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cicada,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cicada_block_(meme),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cicada_hug,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cigar,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cigarette_burn,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cigarette_holder,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cigarette_kiss,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cigarette_pack,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cinder_block,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cinderella_(fairy_tale_character)_(cosplay),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:PROPER_NAME_OR_QUALIFIED_LABEL,EXCEPTION
cinderella_bust,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cinderella_dream_(idolmaster),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cinderella_girls_card_parody,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cinemagraph,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cinnamiku_hairstyle,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cinnamon_roll,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cinnamon_stick,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cinnamoroll_(cosplay),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_TRUE_EXCEPTION,TRUE_ORIGINAL_FORM_EXCEPTION:PROPER_NAME_OR_QUALIFIED_LABEL,EXCEPTION
cinq_association_east_uniform,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cinq_association_south_uniform,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cinq_association_west_uniform,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
circle_censor,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
circle_cut,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
circle_cutout,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
circle_formation,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
circle_hands,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
circle_k_sunkus,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
circle_print,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
circle_skirt,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
circled_9,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
circuit_board,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
circuit_board_print,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
circular_saw,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
circumcision_scar,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
circus,サーカス,サーカス,P2,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
circus_tent,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cirno_(cosplay),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cirno_day,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
citroen,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
city,都市,都市,P2,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
civilight_eterna_(arknights),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clacker,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clam,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clam_shell,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clam_shell_ornament,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clamp_(circle)_(style),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clapperboard,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clapping,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clarent_(fate),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clarinet,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clash,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clasp,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
class_card_(prisma_illya),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
class_change,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
class_number,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
classic_lolita,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
claw_bra,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
claw_hair_clip,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
claw_hammer,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
claw_mark,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
claw_ring,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clawed_boots,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clawed_feet,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clawed_gauntlets,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clawed_gloves,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clawed_hands,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clawed_wings,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clay,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
claymore_(mine),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
claymore_(sword),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clean,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleaning,掃除,掃除,P2,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
cleaning_&_clearing_(blue_archive),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleaning_brush,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleaning_eyewear,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleaning_gun,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleaning_pool,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleaning_rag,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleaning_rod,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleaning_weapon,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleaning_windows,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clear_card,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clear_file_(medium),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clear_marine_calm_(idolmaster),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clear_sky,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleats,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleavage_cutout_tug,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleaver,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleft_anus,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleft_chin,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clematis_(flower),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clenched_butt,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cleric,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clerical_collar,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cliff,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clima-tact,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
climbing,登り,登り,P2,JA_ACCEPT_MACHINE,V2_RESOLVED_VERIFIED,V2_SEMANTIC_VERIFIER_PASS,LOW
climbing_ladder,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
climbing_set_(zelda),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
climbing_tree,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
climbing_wall,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clinging,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clinic,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clip_(weapon),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clip_studio_paint,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clippers,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clipping_another's_nails,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clipping_fingernails,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clipping_toenails,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clitoral_circular_saw,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clitoral_injection,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clitoral_stimulation_through_clothes,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clitoral_suction_vibrator,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clitoris_clamp,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clitoris_leash,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clitoris_pull,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clitoris_torture,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clitoris_tweak,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cloaca,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cloche_hat,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clock_hair_ornament,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clock_hands,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clock_hat_ornament,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clock_necklace,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clock_print,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clock_tower,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clockwork,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clogs,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clone_trooper,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
close-quarters_combat,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
close_game/offline_(project_sekai),,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
closed_curtains,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
closed_lab_coat,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
closed_umbrella,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
closing_book,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
closing_door,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
closing_eyes,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
cloth_glansjob,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothed_bath,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothed_male_underwear_female,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothed_robot,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothes-dissolving_potion,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothes_around_waist,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothes_between_thighs,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothes_blanket,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothes_down,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
clothes_dryer,,,P2,ENGLISH_FALLBACK_EXCEPTION,V2_SEMANTIC_FALLBACK,EVIDENCE_UNRESOLVED_FALLBACK,EXCEPTION
